# INFO: GOES 1 min ephemeris
# SAT: GOES7
# DATE: 19890312
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-12T00:45:00.000000Z    -0.04249065    -127.32373363     6.62832569
1989-03-12T00:46:00.000000Z    -0.04257391    -127.32482859     6.62829742
1989-03-12T00:47:00.000000Z    -0.04265637    -127.32592142     6.62826905
1989-03-12T00:48:00.000000Z    -0.04273801    -127.32701212     6.62824058
1989-03-12T00:49:00.000000Z    -0.04281885    -127.32810066     6.62821201
1989-03-12T00:50:00.000000Z    -0.04289886    -127.32918705     6.62818334
1989-03-12T00:51:00.000000Z    -0.04297806    -127.33027127     6.62815457
1989-03-12T00:52:00.000000Z    -0.04305644    -127.33135332     6.62812570
1989-03-12T00:53:00.000000Z    -0.04313400    -127.33243320     6.62809674
1989-03-12T00:54:00.000000Z    -0.04321074    -127.33351089     6.62806767
1989-03-12T00:55:00.000000Z    -0.04328666    -127.33458638     6.62803852
1989-03-12T00:56:00.000000Z    -0.04336175    -127.33565968     6.62800926
1989-03-12T00:57:00.000000Z    -0.04343602    -127.33673076     6.62797991
1989-03-12T00:58:00.000000Z    -0.04350946    -127.33779964     6.62795047
1989-03-12T00:59:00.000000Z    -0.04358207    -127.33886629     6.62792093
1989-03-12T01:00:00.000000Z    -0.04365385    -127.33993071     6.62789130
1989-03-12T01:01:00.000000Z    -0.04372480    -127.34099289     6.62786157
1989-03-12T01:02:00.000000Z    -0.04379492    -127.34205284     6.62783176
1989-03-12T01:03:00.000000Z    -0.04386421    -127.34311053     6.62780185
1989-03-12T01:04:00.000000Z    -0.04393266    -127.34416597     6.62777185
1989-03-12T01:05:00.000000Z    -0.04400028    -127.34521914     6.62774175
1989-03-12T01:06:00.000000Z    -0.04406705    -127.34627004     6.62771157
1989-03-12T01:07:00.000000Z    -0.04413299    -127.34731866     6.62768130
1989-03-12T01:08:00.000000Z    -0.04419809    -127.34836500     6.62765094
1989-03-12T01:09:00.000000Z    -0.04426235    -127.34940905     6.62762049
1989-03-12T01:10:00.000000Z    -0.04432576    -127.35045080     6.62758995
1989-03-12T01:11:00.000000Z    -0.04438833    -127.35149025     6.62755933
1989-03-12T01:12:00.000000Z    -0.04445006    -127.35252739     6.62752862
1989-03-12T01:13:00.000000Z    -0.04451094    -127.35356220     6.62749782
1989-03-12T01:14:00.000000Z    -0.04457097    -127.35459470     6.62746693
1989-03-12T01:15:00.000000Z    -0.04463016    -127.35562486     6.62743597
1989-03-12T01:16:00.000000Z    -0.04468850    -127.35665269     6.62740491
1989-03-12T01:17:00.000000Z    -0.04474598    -127.35767818     6.62737378
1989-03-12T01:18:00.000000Z    -0.04480262    -127.35870131     6.62734256
1989-03-12T01:19:00.000000Z    -0.04485840    -127.35972209     6.62731125
1989-03-12T01:20:00.000000Z    -0.04491333    -127.36074051     6.62727987
1989-03-12T01:21:00.000000Z    -0.04496740    -127.36175656     6.62724840
1989-03-12T01:22:00.000000Z    -0.04502062    -127.36277023     6.62721685
1989-03-12T01:23:00.000000Z    -0.04507298    -127.36378153     6.62718523
1989-03-12T01:24:00.000000Z    -0.04512448    -127.36479044     6.62715352
1989-03-12T01:25:00.000000Z    -0.04517513    -127.36579695     6.62712173
1989-03-12T01:26:00.000000Z    -0.04522491    -127.36680107     6.62708987
1989-03-12T01:27:00.000000Z    -0.04527384    -127.36780278     6.62705793
1989-03-12T01:28:00.000000Z    -0.04532190    -127.36880209     6.62702591
1989-03-12T01:29:00.000000Z    -0.04536910    -127.36979897     6.62699381
1989-03-12T01:30:00.000000Z    -0.04541544    -127.37079344     6.62696164
1989-03-12T01:31:00.000000Z    -0.04546092    -127.37178548     6.62692939
1989-03-12T01:32:00.000000Z    -0.04550553    -127.37277508     6.62689706
1989-03-12T01:33:00.000000Z    -0.04554927    -127.37376225     6.62686467
1989-03-12T01:34:00.000000Z    -0.04559215    -127.37474697     6.62683220
1989-03-12T01:35:00.000000Z    -0.04563416    -127.37572924     6.62679965
1989-03-12T01:36:00.000000Z    -0.04567530    -127.37670905     6.62676704
1989-03-12T01:37:00.000000Z    -0.04571557    -127.37768641     6.62673435
1989-03-12T01:38:00.000000Z    -0.04575498    -127.37866130     6.62670159
1989-03-12T01:39:00.000000Z    -0.04579351    -127.37963371     6.62666876
1989-03-12T01:40:00.000000Z    -0.04583117    -127.38060365     6.62663586
1989-03-12T01:41:00.000000Z    -0.04586796    -127.38157111     6.62660289
1989-03-12T01:42:00.000000Z    -0.04590388    -127.38253608     6.62656985
1989-03-12T01:43:00.000000Z    -0.04593892    -127.38349855     6.62653675
1989-03-12T01:44:00.000000Z    -0.04597309    -127.38445853     6.62650357
1989-03-12T01:45:00.000000Z    -0.04600639    -127.38541600     6.62647033
1989-03-12T01:46:00.000000Z    -0.04603881    -127.38637097     6.62643703
1989-03-12T01:47:00.000000Z    -0.04607035    -127.38732343     6.62640365
1989-03-12T01:48:00.000000Z    -0.04610102    -127.38827336     6.62637022
1989-03-12T01:49:00.000000Z    -0.04613081    -127.38922077     6.62633672
1989-03-12T01:50:00.000000Z    -0.04615973    -127.39016566     6.62630315
1989-03-12T01:51:00.000000Z    -0.04618776    -127.39110801     6.62626952
1989-03-12T01:52:00.000000Z    -0.04621492    -127.39204783     6.62623584
1989-03-12T01:53:00.000000Z    -0.04624120    -127.39298510     6.62620208
1989-03-12T01:54:00.000000Z    -0.04626660    -127.39391983     6.62616827
1989-03-12T01:55:00.000000Z    -0.04629112    -127.39485200     6.62613440
1989-03-12T01:56:00.000000Z    -0.04631476    -127.39578162     6.62610047
1989-03-12T01:57:00.000000Z    -0.04633752    -127.39670868     6.62606647
1989-03-12T01:58:00.000000Z    -0.04635939    -127.39763317     6.62603242
1989-03-12T01:59:00.000000Z    -0.04638039    -127.39855510     6.62599832
1989-03-12T02:00:00.000000Z    -0.04640050    -127.39947445     6.62596415
1989-03-12T02:01:00.000000Z    -0.04641973    -127.40039122     6.62592993
1989-03-12T02:02:00.000000Z    -0.04643808    -127.40130541     6.62589565
1989-03-12T02:03:00.000000Z    -0.04645554    -127.40221702     6.62586132
1989-03-12T02:04:00.000000Z    -0.04647213    -127.40312603     6.62582693
1989-03-12T02:05:00.000000Z    -0.04648782    -127.40403245     6.62579249
1989-03-12T02:06:00.000000Z    -0.04650264    -127.40493627     6.62575799
1989-03-12T02:07:00.000000Z    -0.04651657    -127.40583749     6.62572345
1989-03-12T02:08:00.000000Z    -0.04652961    -127.40673610     6.62568885
1989-03-12T02:09:00.000000Z    -0.04654177    -127.40763210     6.62565419
1989-03-12T02:10:00.000000Z    -0.04655304    -127.40852548     6.62561949
1989-03-12T02:11:00.000000Z    -0.04656343    -127.40941625     6.62558474
1989-03-12T02:12:00.000000Z    -0.04657294    -127.41030439     6.62554994
1989-03-12T02:13:00.000000Z    -0.04658155    -127.41118991     6.62551509
1989-03-12T02:14:00.000000Z    -0.04658929    -127.41207280     6.62548019
1989-03-12T02:15:00.000000Z    -0.04659613    -127.41295306     6.62544525
1989-03-12T02:16:00.000000Z    -0.04660209    -127.41383067     6.62541026
1989-03-12T02:17:00.000000Z    -0.04660717    -127.41470565     6.62537522
1989-03-12T02:18:00.000000Z    -0.04661135    -127.41557799     6.62534014
1989-03-12T02:19:00.000000Z    -0.04661466    -127.41644767     6.62530501
1989-03-12T02:20:00.000000Z    -0.04661707    -127.41731471     6.62526984
1989-03-12T02:21:00.000000Z    -0.04661860    -127.41817909     6.62523462
1989-03-12T02:22:00.000000Z    -0.04661924    -127.41904082     6.62519936
1989-03-12T02:23:00.000000Z    -0.04661900    -127.41989988     6.62516406
1989-03-12T02:24:00.000000Z    -0.04661787    -127.42075628     6.62512872
1989-03-12T02:25:00.000000Z    -0.04661585    -127.42161001     6.62509334
1989-03-12T02:26:00.000000Z    -0.04661295    -127.42246108     6.62505792
1989-03-12T02:27:00.000000Z    -0.04660916    -127.42330947     6.62502246
1989-03-12T02:28:00.000000Z    -0.04660448    -127.42415518     6.62498696
1989-03-12T02:29:00.000000Z    -0.04659892    -127.42499822     6.62495142
1989-03-12T02:30:00.000000Z    -0.04659247    -127.42583857     6.62491585
1989-03-12T02:31:00.000000Z    -0.04658514    -127.42667624     6.62488023
1989-03-12T02:32:00.000000Z    -0.04657692    -127.42751123     6.62484459
1989-03-12T02:33:00.000000Z    -0.04656781    -127.42834352     6.62480890
1989-03-12T02:34:00.000000Z    -0.04655782    -127.42917312     6.62477319
1989-03-12T02:35:00.000000Z    -0.04654694    -127.43000002     6.62473743
1989-03-12T02:36:00.000000Z    -0.04653518    -127.43082423     6.62470165
1989-03-12T02:37:00.000000Z    -0.04652254    -127.43164574     6.62466583
1989-03-12T02:38:00.000000Z    -0.04650901    -127.43246454     6.62462998
1989-03-12T02:39:00.000000Z    -0.04649459    -127.43328064     6.62459410
1989-03-12T02:40:00.000000Z    -0.04647929    -127.43409403     6.62455819
1989-03-12T02:41:00.000000Z    -0.04646311    -127.43490471     6.62452225
1989-03-12T02:42:00.000000Z    -0.04644605    -127.43571267     6.62448628
1989-03-12T02:43:00.000000Z    -0.04642810    -127.43651793     6.62445028
1989-03-12T02:44:00.000000Z    -0.04640927    -127.43732046     6.62441425
1989-03-12T02:45:00.000000Z    -0.04638955    -127.43812028     6.62437820
1989-03-12T02:46:00.000000Z    -0.04636896    -127.43891738     6.62434212
1989-03-12T02:47:00.000000Z    -0.04634748    -127.43971175     6.62430602
1989-03-12T02:48:00.000000Z    -0.04632512    -127.44050340     6.62426988
1989-03-12T02:49:00.000000Z    -0.04630188    -127.44129233     6.62423373
1989-03-12T02:50:00.000000Z    -0.04627776    -127.44207852     6.62419755
1989-03-12T02:51:00.000000Z    -0.04625276    -127.44286198     6.62416135
1989-03-12T02:52:00.000000Z    -0.04622689    -127.44364272     6.62412513
1989-03-12T02:53:00.000000Z    -0.04620013    -127.44442071     6.62408888
1989-03-12T02:54:00.000000Z    -0.04617249    -127.44519598     6.62405261
1989-03-12T02:55:00.000000Z    -0.04614398    -127.44596850     6.62401633
1989-03-12T02:56:00.000000Z    -0.04611459    -127.44673829     6.62398002
1989-03-12T02:57:00.000000Z    -0.04608432    -127.44750534     6.62394369
1989-03-12T02:58:00.000000Z    -0.04605318    -127.44826964     6.62390735
1989-03-12T02:59:00.000000Z    -0.04602116    -127.44903121     6.62387099
1989-03-12T03:00:00.000000Z    -0.04598827    -127.44979002     6.62383461
1989-03-12T03:01:00.000000Z    -0.04595450    -127.45054610     6.62379822
1989-03-12T03:02:00.000000Z    -0.04591986    -127.45129942     6.62376181
1989-03-12T03:03:00.000000Z    -0.04588434    -127.45205000     6.62372539
1989-03-12T03:04:00.000000Z    -0.04584796    -127.45279783     6.62368895
1989-03-12T03:05:00.000000Z    -0.04581070    -127.45354291     6.62365250
1989-03-12T03:06:00.000000Z    -0.04577257    -127.45428524     6.62361603
1989-03-12T03:07:00.000000Z    -0.04573357    -127.45502482     6.62357956
1989-03-12T03:08:00.000000Z    -0.04569370    -127.45576164     6.62354307
1989-03-12T03:09:00.000000Z    -0.04565297    -127.45649571     6.62350657
1989-03-12T03:10:00.000000Z    -0.04561136    -127.45722703     6.62347007
1989-03-12T03:11:00.000000Z    -0.04556889    -127.45795559     6.62343355
1989-03-12T03:12:00.000000Z    -0.04552555    -127.45868139     6.62339702
1989-03-12T03:13:00.000000Z    -0.04548135    -127.45940444     6.62336049
1989-03-12T03:14:00.000000Z    -0.04543628    -127.46012473     6.62332395
1989-03-12T03:15:00.000000Z    -0.04539035    -127.46084226     6.62328741
1989-03-12T03:16:00.000000Z    -0.04534356    -127.46155703     6.62325085
1989-03-12T03:17:00.000000Z    -0.04529590    -127.46226905     6.62321430
1989-03-12T03:18:00.000000Z    -0.04524738    -127.46297830     6.62317774
1989-03-12T03:19:00.000000Z    -0.04519801    -127.46368480     6.62314117
1989-03-12T03:20:00.000000Z    -0.04514777    -127.46438853     6.62310460
1989-03-12T03:21:00.000000Z    -0.04509668    -127.46508951     6.62306803
1989-03-12T03:22:00.000000Z    -0.04504473    -127.46578773     6.62303146
1989-03-12T03:23:00.000000Z    -0.04499192    -127.46648318     6.62299489
1989-03-12T03:24:00.000000Z    -0.04493826    -127.46717588     6.62295832
1989-03-12T03:25:00.000000Z    -0.04488374    -127.46786581     6.62292175
1989-03-12T03:26:00.000000Z    -0.04482837    -127.46855299     6.62288518
1989-03-12T03:27:00.000000Z    -0.04477215    -127.46923740     6.62284861
1989-03-12T03:28:00.000000Z    -0.04471508    -127.46991905     6.62281204
1989-03-12T03:29:00.000000Z    -0.04465715    -127.47059795     6.62277548
1989-03-12T03:30:00.000000Z    -0.04459838    -127.47127408     6.62273892
1989-03-12T03:31:00.000000Z    -0.04453876    -127.47194746     6.62270237
1989-03-12T03:32:00.000000Z    -0.04447830    -127.47261807     6.62266582
1989-03-12T03:33:00.000000Z    -0.04441699    -127.47328593     6.62262928
1989-03-12T03:34:00.000000Z    -0.04435483    -127.47395103     6.62259274
1989-03-12T03:35:00.000000Z    -0.04429183    -127.47461337     6.62255621
1989-03-12T03:36:00.000000Z    -0.04422799    -127.47527295     6.62251969
1989-03-12T03:37:00.000000Z    -0.04416331    -127.47592978     6.62248318
1989-03-12T03:38:00.000000Z    -0.04409779    -127.47658385     6.62244668
1989-03-12T03:39:00.000000Z    -0.04403144    -127.47723516     6.62241019
1989-03-12T03:40:00.000000Z    -0.04396424    -127.47788372     6.62237371
1989-03-12T03:41:00.000000Z    -0.04389621    -127.47852953     6.62233725
1989-03-12T03:42:00.000000Z    -0.04382735    -127.47917258     6.62230079
1989-03-12T03:43:00.000000Z    -0.04375765    -127.47981289     6.62226435
1989-03-12T03:44:00.000000Z    -0.04368712    -127.48045044     6.62222792
1989-03-12T03:45:00.000000Z    -0.04361576    -127.48108524     6.62219150
1989-03-12T03:46:00.000000Z    -0.04354358    -127.48171729     6.62215511
1989-03-12T03:47:00.000000Z    -0.04347056    -127.48234660     6.62211872
1989-03-12T03:48:00.000000Z    -0.04339672    -127.48297316     6.62208236
1989-03-12T03:49:00.000000Z    -0.04332206    -127.48359697     6.62204601
1989-03-12T03:50:00.000000Z    -0.04324657    -127.48421804     6.62200968
1989-03-12T03:51:00.000000Z    -0.04317026    -127.48483637     6.62197336
1989-03-12T03:52:00.000000Z    -0.04309312    -127.48545195     6.62193707
1989-03-12T03:53:00.000000Z    -0.04301517    -127.48606480     6.62190080
1989-03-12T03:54:00.000000Z    -0.04293641    -127.48667491     6.62186454
1989-03-12T03:55:00.000000Z    -0.04285682    -127.48728228     6.62182831
1989-03-12T03:56:00.000000Z    -0.04277643    -127.48788691     6.62179210
1989-03-12T03:57:00.000000Z    -0.04269522    -127.48848882     6.62175592
1989-03-12T03:58:00.000000Z    -0.04261320    -127.48908799     6.62171975
1989-03-12T03:59:00.000000Z    -0.04253036    -127.48968443     6.62168362
1989-03-12T04:00:00.000000Z    -0.04244673    -127.49027814     6.62164750
1989-03-12T04:01:00.000000Z    -0.04236228    -127.49086912     6.62161141
1989-03-12T04:02:00.000000Z    -0.04227703    -127.49145739     6.62157535
1989-03-12T04:03:00.000000Z    -0.04219098    -127.49204293     6.62153932
1989-03-12T04:04:00.000000Z    -0.04210412    -127.49262574     6.62150331
1989-03-12T04:05:00.000000Z    -0.04201647    -127.49320584     6.62146733
1989-03-12T04:06:00.000000Z    -0.04192801    -127.49378323     6.62143138
1989-03-12T04:07:00.000000Z    -0.04183876    -127.49435790     6.62139546
1989-03-12T04:08:00.000000Z    -0.04174872    -127.49492986     6.62135957
1989-03-12T04:09:00.000000Z    -0.04165788    -127.49549911     6.62132371
1989-03-12T04:10:00.000000Z    -0.04156625    -127.49606565     6.62128788
1989-03-12T04:11:00.000000Z    -0.04147383    -127.49662948     6.62125209
1989-03-12T04:12:00.000000Z    -0.04138062    -127.49719062     6.62121633
1989-03-12T04:13:00.000000Z    -0.04128663    -127.49774905     6.62118060
1989-03-12T04:14:00.000000Z    -0.04119185    -127.49830479     6.62114490
1989-03-12T04:15:00.000000Z    -0.04109629    -127.49885783     6.62110924
1989-03-12T04:16:00.000000Z    -0.04099995    -127.49940818     6.62107362
1989-03-12T04:17:00.000000Z    -0.04090283    -127.49995584     6.62103804
1989-03-12T04:18:00.000000Z    -0.04080494    -127.50050082     6.62100249
1989-03-12T04:19:00.000000Z    -0.04070626    -127.50104311     6.62096697
1989-03-12T04:20:00.000000Z    -0.04060682    -127.50158271     6.62093150
1989-03-12T04:21:00.000000Z    -0.04050660    -127.50211964     6.62089607
1989-03-12T04:22:00.000000Z    -0.04040562    -127.50265390     6.62086067
1989-03-12T04:23:00.000000Z    -0.04030387    -127.50318548     6.62082532
1989-03-12T04:24:00.000000Z    -0.04020135    -127.50371440     6.62079001
1989-03-12T04:25:00.000000Z    -0.04009807    -127.50424064     6.62075474
1989-03-12T04:26:00.000000Z    -0.03999402    -127.50476423     6.62071951
1989-03-12T04:27:00.000000Z    -0.03988922    -127.50528515     6.62068433
1989-03-12T04:28:00.000000Z    -0.03978366    -127.50580342     6.62064918
1989-03-12T04:29:00.000000Z    -0.03967734    -127.50631904     6.62061409
1989-03-12T04:30:00.000000Z    -0.03957027    -127.50683200     6.62057904
1989-03-12T04:31:00.000000Z    -0.03946245    -127.50734232     6.62054403
1989-03-12T04:32:00.000000Z    -0.03935388    -127.50785000     6.62050907
1989-03-12T04:33:00.000000Z    -0.03924456    -127.50835504     6.62047416
1989-03-12T04:34:00.000000Z    -0.03913450    -127.50885744     6.62043930
1989-03-12T04:35:00.000000Z    -0.03902369    -127.50935720     6.62040449
1989-03-12T04:36:00.000000Z    -0.03891214    -127.50985434     6.62036972
1989-03-12T04:37:00.000000Z    -0.03879986    -127.51034886     6.62033501
1989-03-12T04:38:00.000000Z    -0.03868684    -127.51084075     6.62030034
1989-03-12T04:39:00.000000Z    -0.03857308    -127.51133003     6.62026573
1989-03-12T04:40:00.000000Z    -0.03845859    -127.51181669     6.62023116
1989-03-12T04:41:00.000000Z    -0.03834337    -127.51230074     6.62019666
1989-03-12T04:42:00.000000Z    -0.03822742    -127.51278219     6.62016220
1989-03-12T04:43:00.000000Z    -0.03811074    -127.51326104     6.62012780
1989-03-12T04:44:00.000000Z    -0.03799335    -127.51373729     6.62009345
1989-03-12T04:45:00.000000Z    -0.03787523    -127.51421094     6.62005916
1989-03-12T04:46:00.000000Z    -0.03775639    -127.51468201     6.62002492
1989-03-12T04:47:00.000000Z    -0.03763683    -127.51515049     6.61999074
1989-03-12T04:48:00.000000Z    -0.03751656    -127.51561639     6.61995662
1989-03-12T04:49:00.000000Z    -0.03739558    -127.51607971     6.61992255
1989-03-12T04:50:00.000000Z    -0.03727389    -127.51654046     6.61988854
1989-03-12T04:51:00.000000Z    -0.03715149    -127.51699864     6.61985460
1989-03-12T04:52:00.000000Z    -0.03702839    -127.51745426     6.61982071
1989-03-12T04:53:00.000000Z    -0.03690458    -127.51790732     6.61978688
1989-03-12T04:54:00.000000Z    -0.03678007    -127.51835783     6.61975311
1989-03-12T04:55:00.000000Z    -0.03665487    -127.51880579     6.61971941
1989-03-12T04:56:00.000000Z    -0.03652897    -127.51925120     6.61968577
1989-03-12T04:57:00.000000Z    -0.03640237    -127.51969407     6.61965219
1989-03-12T04:58:00.000000Z    -0.03627509    -127.52013440     6.61961867
1989-03-12T04:59:00.000000Z    -0.03614711    -127.52057221     6.61958522
1989-03-12T05:00:00.000000Z    -0.03601845    -127.52100749     6.61955183
1989-03-12T05:01:00.000000Z    -0.03588911    -127.52144025     6.61951851
1989-03-12T05:02:00.000000Z    -0.03575908    -127.52187049     6.61948525
1989-03-12T05:03:00.000000Z    -0.03562838    -127.52229822     6.61945207
1989-03-12T05:04:00.000000Z    -0.03549700    -127.52272344     6.61941894
1989-03-12T05:05:00.000000Z    -0.03536495    -127.52314617     6.61938589
1989-03-12T05:06:00.000000Z    -0.03523222    -127.52356639     6.61935291
1989-03-12T05:07:00.000000Z    -0.03509883    -127.52398413     6.61931999
1989-03-12T05:08:00.000000Z    -0.03496477    -127.52439938     6.61928715
1989-03-12T05:09:00.000000Z    -0.03483005    -127.52481215     6.61925437
1989-03-12T05:10:00.000000Z    -0.03469467    -127.52522245     6.61922167
1989-03-12T05:11:00.000000Z    -0.03455863    -127.52563028     6.61918904
1989-03-12T05:12:00.000000Z    -0.03442193    -127.52603564     6.61915648
1989-03-12T05:13:00.000000Z    -0.03428458    -127.52643854     6.61912399
1989-03-12T05:14:00.000000Z    -0.03414658    -127.52683899     6.61909158
1989-03-12T05:15:00.000000Z    -0.03400794    -127.52723700     6.61905924
1989-03-12T05:16:00.000000Z    -0.03386864    -127.52763256     6.61902698
1989-03-12T05:17:00.000000Z    -0.03372871    -127.52802568     6.61899479
1989-03-12T05:18:00.000000Z    -0.03358813    -127.52841638     6.61896268
1989-03-12T05:19:00.000000Z    -0.03344692    -127.52880465     6.61893064
1989-03-12T05:20:00.000000Z    -0.03330508    -127.52919050     6.61889868
1989-03-12T05:21:00.000000Z    -0.03316260    -127.52957394     6.61886680
1989-03-12T05:22:00.000000Z    -0.03301949    -127.52995497     6.61883500
1989-03-12T05:23:00.000000Z    -0.03287576    -127.53033360     6.61880328
1989-03-12T05:24:00.000000Z    -0.03273141    -127.53070983     6.61877164
1989-03-12T05:25:00.000000Z    -0.03258643    -127.53108367     6.61874008
1989-03-12T05:26:00.000000Z    -0.03244083    -127.53145513     6.61870860
1989-03-12T05:27:00.000000Z    -0.03229463    -127.53182422     6.61867720
1989-03-12T05:28:00.000000Z    -0.03214780    -127.53219093     6.61864588
1989-03-12T05:29:00.000000Z    -0.03200037    -127.53255528     6.61861465
1989-03-12T05:30:00.000000Z    -0.03185234    -127.53291727     6.61858350
1989-03-12T05:31:00.000000Z    -0.03170370    -127.53327690     6.61855243
1989-03-12T05:32:00.000000Z    -0.03155445    -127.53363419     6.61852145
1989-03-12T05:33:00.000000Z    -0.03140461    -127.53398914     6.61849055
1989-03-12T05:34:00.000000Z    -0.03125418    -127.53434176     6.61845974
1989-03-12T05:35:00.000000Z    -0.03110315    -127.53469205     6.61842901
1989-03-12T05:36:00.000000Z    -0.03095153    -127.53504002     6.61839838
1989-03-12T05:37:00.000000Z    -0.03079933    -127.53538568     6.61836783
1989-03-12T05:38:00.000000Z    -0.03064654    -127.53572903     6.61833736
1989-03-12T05:39:00.000000Z    -0.03049318    -127.53607008     6.61830699
1989-03-12T05:40:00.000000Z    -0.03033923    -127.53640884     6.61827671
1989-03-12T05:41:00.000000Z    -0.03018471    -127.53674531     6.61824651
1989-03-12T05:42:00.000000Z    -0.03002962    -127.53707950     6.61821641
1989-03-12T05:43:00.000000Z    -0.02987396    -127.53741142     6.61818639
1989-03-12T05:44:00.000000Z    -0.02971773    -127.53774107     6.61815647
1989-03-12T05:45:00.000000Z    -0.02956094    -127.53806846     6.61812664
1989-03-12T05:46:00.000000Z    -0.02940359    -127.53839360     6.61809691
1989-03-12T05:47:00.000000Z    -0.02924568    -127.53871649     6.61806726
1989-03-12T05:48:00.000000Z    -0.02908722    -127.53903714     6.61803771
1989-03-12T05:49:00.000000Z    -0.02892821    -127.53935557     6.61800826
1989-03-12T05:50:00.000000Z    -0.02876865    -127.53967177     6.61797890
1989-03-12T05:51:00.000000Z    -0.02860855    -127.53998575     6.61794964
1989-03-12T05:52:00.000000Z    -0.02844791    -127.54029752     6.61792047
1989-03-12T05:53:00.000000Z    -0.02828672    -127.54060709     6.61789140
1989-03-12T05:54:00.000000Z    -0.02812500    -127.54091446     6.61786242
1989-03-12T05:55:00.000000Z    -0.02796275    -127.54121965     6.61783355
1989-03-12T05:56:00.000000Z    -0.02779997    -127.54152266     6.61780477
1989-03-12T05:57:00.000000Z    -0.02763667    -127.54182349     6.61777609
1989-03-12T05:58:00.000000Z    -0.02747284    -127.54212216     6.61774751
1989-03-12T05:59:00.000000Z    -0.02730849    -127.54241867     6.61771903
1989-03-12T06:00:00.000000Z    -0.02714362    -127.54271302     6.61769065
1989-03-12T06:01:00.000000Z    -0.02697824    -127.54300524     6.61766237
1989-03-12T06:02:00.000000Z    -0.02681235    -127.54329532     6.61763419
1989-03-12T06:03:00.000000Z    -0.02664595    -127.54358327     6.61760612
