# INFO: GOES 1 min ephemeris
# SAT: GOES6
# DATE: 19890315
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-15T01:59:00.000000Z    -0.22859266    -104.96859120     6.61158725
1989-03-15T02:00:00.000000Z    -0.22024781    -104.96878743     6.61158408
1989-03-15T02:01:00.000000Z    -0.21189874    -104.96898369     6.61158091
1989-03-15T02:02:00.000000Z    -0.20354561    -104.96917999     6.61157772
1989-03-15T02:03:00.000000Z    -0.19518858    -104.96937630     6.61157452
1989-03-15T02:04:00.000000Z    -0.18682781    -104.96957262     6.61157131
1989-03-15T02:05:00.000000Z    -0.17846347    -104.96976893     6.61156810
1989-03-15T02:06:00.000000Z    -0.17009570    -104.96996523     6.61156487
1989-03-15T02:07:00.000000Z    -0.16172468    -104.97016150     6.61156164
1989-03-15T02:08:00.000000Z    -0.15335055    -104.97035773     6.61155839
1989-03-15T02:09:00.000000Z    -0.14497348    -104.97055391     6.61155513
1989-03-15T02:10:00.000000Z    -0.13659363    -104.97075003     6.61155187
1989-03-15T02:11:00.000000Z    -0.12821117    -104.97094608     6.61154860
1989-03-15T02:12:00.000000Z    -0.11982624    -104.97114204     6.61154531
1989-03-15T02:13:00.000000Z    -0.11143902    -104.97133791     6.61154202
1989-03-15T02:14:00.000000Z    -0.10304966    -104.97153367     6.61153872
1989-03-15T02:15:00.000000Z    -0.09465831    -104.97172931     6.61153541
1989-03-15T02:16:00.000000Z    -0.08626515    -104.97192482     6.61153209
1989-03-15T02:17:00.000000Z    -0.07787034    -104.97212019     6.61152876
1989-03-15T02:18:00.000000Z    -0.06947402    -104.97231541     6.61152542
1989-03-15T02:19:00.000000Z    -0.06107637    -104.97251047     6.61152207
1989-03-15T02:20:00.000000Z    -0.05267754    -104.97270535     6.61151872
1989-03-15T02:21:00.000000Z    -0.04427768    -104.97290004     6.61151535
1989-03-15T02:22:00.000000Z    -0.03587698    -104.97309453     6.61151198
1989-03-15T02:23:00.000000Z    -0.02747558    -104.97328882     6.61150860
1989-03-15T02:24:00.000000Z    -0.01907365    -104.97348288     6.61150521
1989-03-15T02:25:00.000000Z    -0.01067134    -104.97367671     6.61150181
1989-03-15T02:26:00.000000Z    -0.00226882    -104.97387030     6.61149840
1989-03-15T02:27:00.000000Z     0.00613375    -104.97406363     6.61149498
1989-03-15T02:28:00.000000Z     0.01453621    -104.97425670     6.61149156
1989-03-15T02:29:00.000000Z     0.02293841    -104.97444949     6.61148813
1989-03-15T02:30:00.000000Z     0.03134018    -104.97464198     6.61148469
1989-03-15T02:31:00.000000Z     0.03974136    -104.97483418     6.61148124
1989-03-15T02:32:00.000000Z     0.04814180    -104.97502606     6.61147778
1989-03-15T02:33:00.000000Z     0.05654132    -104.97521762     6.61147432
1989-03-15T02:34:00.000000Z     0.06493977    -104.97540885     6.61147085
1989-03-15T02:35:00.000000Z     0.07333698    -104.97559973     6.61146737
1989-03-15T02:36:00.000000Z     0.08173281    -104.97579025     6.61146388
1989-03-15T02:37:00.000000Z     0.09012708    -104.97598040     6.61146038
1989-03-15T02:38:00.000000Z     0.09851964    -104.97617018     6.61145688
1989-03-15T02:39:00.000000Z     0.10691033    -104.97635956     6.61145337
1989-03-15T02:40:00.000000Z     0.11529899    -104.97654854     6.61144985
1989-03-15T02:41:00.000000Z     0.12368545    -104.97673710     6.61144633
1989-03-15T02:42:00.000000Z     0.13206956    -104.97692524     6.61144279
1989-03-15T02:43:00.000000Z     0.14045115    -104.97711294     6.61143925
1989-03-15T02:44:00.000000Z     0.14883008    -104.97730019     6.61143571
1989-03-15T02:45:00.000000Z     0.15720616    -104.97748699     6.61143215
1989-03-15T02:46:00.000000Z     0.16557925    -104.97767331     6.61142859
1989-03-15T02:47:00.000000Z     0.17394919    -104.97785915     6.61142502
1989-03-15T02:48:00.000000Z     0.18231581    -104.97804451     6.61142145
1989-03-15T02:49:00.000000Z     0.19067896    -104.97822935     6.61141786
1989-03-15T02:50:00.000000Z     0.19903847    -104.97841368     6.61141427
1989-03-15T02:51:00.000000Z     0.20739419    -104.97859749     6.61141068
1989-03-15T02:52:00.000000Z     0.21574595    -104.97878076     6.61140707
1989-03-15T02:53:00.000000Z     0.22409360    -104.97896348     6.61140346
1989-03-15T02:54:00.000000Z     0.23243698    -104.97914564     6.61139985
1989-03-15T02:55:00.000000Z     0.24077594    -104.97932724     6.61139623
1989-03-15T02:56:00.000000Z     0.24911029    -104.97950825     6.61139260
1989-03-15T02:57:00.000000Z     0.25743989    -104.97968867     6.61138896
1989-03-15T02:58:00.000000Z     0.26576459    -104.97986849     6.61138532
1989-03-15T02:59:00.000000Z     0.27408421    -104.98004769     6.61138167
1989-03-15T03:00:00.000000Z     0.28239861    -104.98022627     6.61137802
1989-03-15T03:01:00.000000Z     0.29070762    -104.98040421     6.61137436
1989-03-15T03:02:00.000000Z     0.29901108    -104.98058151     6.61137069
1989-03-15T03:03:00.000000Z     0.30730884    -104.98075816     6.61136702
1989-03-15T03:04:00.000000Z     0.31560073    -104.98093413     6.61136334
1989-03-15T03:05:00.000000Z     0.32388660    -104.98110943     6.61135966
1989-03-15T03:06:00.000000Z     0.33216630    -104.98128404     6.61135597
1989-03-15T03:07:00.000000Z     0.34043965    -104.98145795     6.61135228
1989-03-15T03:08:00.000000Z     0.34870651    -104.98163115     6.61134858
1989-03-15T03:09:00.000000Z     0.35696671    -104.98180363     6.61134487
1989-03-15T03:10:00.000000Z     0.36522010    -104.98197538     6.61134116
1989-03-15T03:11:00.000000Z     0.37346651    -104.98214639     6.61133744
1989-03-15T03:12:00.000000Z     0.38170580    -104.98231664     6.61133372
1989-03-15T03:13:00.000000Z     0.38993781    -104.98248614     6.61133000
1989-03-15T03:14:00.000000Z     0.39816237    -104.98265486     6.61132626
1989-03-15T03:15:00.000000Z     0.40637933    -104.98282280     6.61132253
1989-03-15T03:16:00.000000Z     0.41458853    -104.98298995     6.61131878
1989-03-15T03:17:00.000000Z     0.42278982    -104.98315630     6.61131504
1989-03-15T03:18:00.000000Z     0.43098304    -104.98332183     6.61131129
1989-03-15T03:19:00.000000Z     0.43916803    -104.98348654     6.61130753
1989-03-15T03:20:00.000000Z     0.44734463    -104.98365042     6.61130377
1989-03-15T03:21:00.000000Z     0.45551270    -104.98381346     6.61130000
1989-03-15T03:22:00.000000Z     0.46367207    -104.98397564     6.61129623
1989-03-15T03:23:00.000000Z     0.47182258    -104.98413696     6.61129246
1989-03-15T03:24:00.000000Z     0.47996409    -104.98429740     6.61128868
1989-03-15T03:25:00.000000Z     0.48809643    -104.98445697     6.61128489
1989-03-15T03:26:00.000000Z     0.49621945    -104.98461564     6.61128110
1989-03-15T03:27:00.000000Z     0.50433299    -104.98477341     6.61127731
1989-03-15T03:28:00.000000Z     0.51243691    -104.98493027     6.61127352
1989-03-15T03:29:00.000000Z     0.52053104    -104.98508621     6.61126971
1989-03-15T03:30:00.000000Z     0.52861523    -104.98524121     6.61126591
1989-03-15T03:31:00.000000Z     0.53668933    -104.98539528     6.61126210
1989-03-15T03:32:00.000000Z     0.54475317    -104.98554840     6.61125829
1989-03-15T03:33:00.000000Z     0.55280662    -104.98570056     6.61125447
1989-03-15T03:34:00.000000Z     0.56084950    -104.98585175     6.61125065
1989-03-15T03:35:00.000000Z     0.56888168    -104.98600196     6.61124683
1989-03-15T03:36:00.000000Z     0.57690298    -104.98615119     6.61124300
1989-03-15T03:37:00.000000Z     0.58491328    -104.98629942     6.61123917
1989-03-15T03:38:00.000000Z     0.59291239    -104.98644665     6.61123534
1989-03-15T03:39:00.000000Z     0.60090019    -104.98659286     6.61123150
1989-03-15T03:40:00.000000Z     0.60887651    -104.98673805     6.61122766
1989-03-15T03:41:00.000000Z     0.61684120    -104.98688221     6.61122382
1989-03-15T03:42:00.000000Z     0.62479410    -104.98702532     6.61121997
1989-03-15T03:43:00.000000Z     0.63273508    -104.98716739     6.61121612
1989-03-15T03:44:00.000000Z     0.64066396    -104.98730840     6.61121227
1989-03-15T03:45:00.000000Z     0.64858061    -104.98744835     6.61120842
1989-03-15T03:46:00.000000Z     0.65648486    -104.98758722     6.61120456
1989-03-15T03:47:00.000000Z     0.66437658    -104.98772500     6.61120070
1989-03-15T03:48:00.000000Z     0.67225561    -104.98786169     6.61119683
1989-03-15T03:49:00.000000Z     0.68012179    -104.98799729     6.61119297
1989-03-15T03:50:00.000000Z     0.68797498    -104.98813177     6.61118910
1989-03-15T03:51:00.000000Z     0.69581503    -104.98826514     6.61118523
1989-03-15T03:52:00.000000Z     0.70364179    -104.98839738     6.61118135
1989-03-15T03:53:00.000000Z     0.71145510    -104.98852849     6.61117748
1989-03-15T03:54:00.000000Z     0.71925482    -104.98865845     6.61117360
1989-03-15T03:55:00.000000Z     0.72704080    -104.98878727     6.61116972
1989-03-15T03:56:00.000000Z     0.73481289    -104.98891493     6.61116584
1989-03-15T03:57:00.000000Z     0.74257094    -104.98904143     6.61116195
1989-03-15T03:58:00.000000Z     0.75031480    -104.98916675     6.61115807
1989-03-15T03:59:00.000000Z     0.75804432    -104.98929089     6.61115418
1989-03-15T04:00:00.000000Z     0.76575937    -104.98941384     6.61115029
1989-03-15T04:01:00.000000Z     0.77345978    -104.98953560     6.61114640
1989-03-15T04:02:00.000000Z     0.78114541    -104.98965616     6.61114251
1989-03-15T04:03:00.000000Z     0.78881612    -104.98977550     6.61113861
1989-03-15T04:04:00.000000Z     0.79647176    -104.98989363     6.61113471
1989-03-15T04:05:00.000000Z     0.80411217    -104.99001053     6.61113082
1989-03-15T04:06:00.000000Z     0.81173722    -104.99012620     6.61112692
1989-03-15T04:07:00.000000Z     0.81934676    -104.99024063     6.61112302
1989-03-15T04:08:00.000000Z     0.82694064    -104.99035382     6.61111912
1989-03-15T04:09:00.000000Z     0.83451872    -104.99046575     6.61111521
1989-03-15T04:10:00.000000Z     0.84208086    -104.99057642     6.61111131
1989-03-15T04:11:00.000000Z     0.84962690    -104.99068582     6.61110741
1989-03-15T04:12:00.000000Z     0.85715670    -104.99079395     6.61110350
1989-03-15T04:13:00.000000Z     0.86467013    -104.99090081     6.61109960
1989-03-15T04:14:00.000000Z     0.87216703    -104.99100637     6.61109569
1989-03-15T04:15:00.000000Z     0.87964726    -104.99111064     6.61109178
1989-03-15T04:16:00.000000Z     0.88711068    -104.99121361     6.61108787
1989-03-15T04:17:00.000000Z     0.89455715    -104.99131528     6.61108397
1989-03-15T04:18:00.000000Z     0.90198652    -104.99141564     6.61108006
1989-03-15T04:19:00.000000Z     0.90939866    -104.99151467     6.61107615
1989-03-15T04:20:00.000000Z     0.91679341    -104.99161239     6.61107224
1989-03-15T04:21:00.000000Z     0.92417064    -104.99170877     6.61106833
1989-03-15T04:22:00.000000Z     0.93153021    -104.99180382     6.61106442
1989-03-15T04:23:00.000000Z     0.93887197    -104.99189752     6.61106051
1989-03-15T04:24:00.000000Z     0.94619579    -104.99198988     6.61105660
1989-03-15T04:25:00.000000Z     0.95350153    -104.99208089     6.61105269
1989-03-15T04:26:00.000000Z     0.96078903    -104.99217053     6.61104878
1989-03-15T04:27:00.000000Z     0.96805818    -104.99225882     6.61104487
1989-03-15T04:28:00.000000Z     0.97530882    -104.99234573     6.61104096
1989-03-15T04:29:00.000000Z     0.98254082    -104.99243127     6.61103705
1989-03-15T04:30:00.000000Z     0.98975403    -104.99251543     6.61103315
1989-03-15T04:31:00.000000Z     0.99694833    -104.99259821     6.61102924
1989-03-15T04:32:00.000000Z     1.00412357    -104.99267959     6.61102533
1989-03-15T04:33:00.000000Z     1.01127962    -104.99275959     6.61102142
1989-03-15T04:34:00.000000Z     1.01841633    -104.99283818     6.61101752
1989-03-15T04:35:00.000000Z     1.02553358    -104.99291537     6.61101361
1989-03-15T04:36:00.000000Z     1.03263123    -104.99299115     6.61100971
1989-03-15T04:37:00.000000Z     1.03970913    -104.99306552     6.61100581
1989-03-15T04:38:00.000000Z     1.04676716    -104.99313846     6.61100191
1989-03-15T04:39:00.000000Z     1.05380518    -104.99320999     6.61099801
1989-03-15T04:40:00.000000Z     1.06082305    -104.99328009     6.61099411
1989-03-15T04:41:00.000000Z     1.06782064    -104.99334876     6.61099021
1989-03-15T04:42:00.000000Z     1.07479782    -104.99341600     6.61098631
1989-03-15T04:43:00.000000Z     1.08175445    -104.99348180     6.61098242
1989-03-15T04:44:00.000000Z     1.08869039    -104.99354615     6.61097852
1989-03-15T04:45:00.000000Z     1.09560553    -104.99360906     6.61097463
1989-03-15T04:46:00.000000Z     1.10249971    -104.99367052     6.61097074
1989-03-15T04:47:00.000000Z     1.10937283    -104.99373053     6.61096685
1989-03-15T04:48:00.000000Z     1.11622473    -104.99378908     6.61096297
1989-03-15T04:49:00.000000Z     1.12305528    -104.99384616     6.61095908
1989-03-15T04:50:00.000000Z     1.12986437    -104.99390179     6.61095520
1989-03-15T04:51:00.000000Z     1.13665185    -104.99395595     6.61095132
1989-03-15T04:52:00.000000Z     1.14341760    -104.99400863     6.61094744
1989-03-15T04:53:00.000000Z     1.15016149    -104.99405985     6.61094356
1989-03-15T04:54:00.000000Z     1.15688338    -104.99410959     6.61093969
1989-03-15T04:55:00.000000Z     1.16358316    -104.99415785     6.61093581
1989-03-15T04:56:00.000000Z     1.17026068    -104.99420462     6.61093195
1989-03-15T04:57:00.000000Z     1.17691583    -104.99424992     6.61092808
1989-03-15T04:58:00.000000Z     1.18354847    -104.99429372     6.61092421
1989-03-15T04:59:00.000000Z     1.19015849    -104.99433604     6.61092035
1989-03-15T05:00:00.000000Z     1.19674575    -104.99437686     6.61091649
1989-03-15T05:01:00.000000Z     1.20331012    -104.99441619     6.61091264
1989-03-15T05:02:00.000000Z     1.20985148    -104.99445403     6.61090878
1989-03-15T05:03:00.000000Z     1.21636970    -104.99449037     6.61090493
1989-03-15T05:04:00.000000Z     1.22286467    -104.99452520     6.61090108
1989-03-15T05:05:00.000000Z     1.22933624    -104.99455854     6.61089724
1989-03-15T05:06:00.000000Z     1.23578431    -104.99459037     6.61089340
1989-03-15T05:07:00.000000Z     1.24220875    -104.99462069     6.61088956
1989-03-15T05:08:00.000000Z     1.24860943    -104.99464951     6.61088572
1989-03-15T05:09:00.000000Z     1.25498624    -104.99467682     6.61088189
1989-03-15T05:10:00.000000Z     1.26133904    -104.99470261     6.61087807
1989-03-15T05:11:00.000000Z     1.26766772    -104.99472690     6.61087424
1989-03-15T05:12:00.000000Z     1.27397216    -104.99474967     6.61087042
1989-03-15T05:13:00.000000Z     1.28025223    -104.99477094     6.61086660
1989-03-15T05:14:00.000000Z     1.28650781    -104.99479068     6.61086279
1989-03-15T05:15:00.000000Z     1.29273880    -104.99480891     6.61085898
1989-03-15T05:16:00.000000Z     1.29894505    -104.99482563     6.61085517
1989-03-15T05:17:00.000000Z     1.30512646    -104.99484082     6.61085137
1989-03-15T05:18:00.000000Z     1.31128292    -104.99485450     6.61084757
1989-03-15T05:19:00.000000Z     1.31741429    -104.99486666     6.61084378
1989-03-15T05:20:00.000000Z     1.32352046    -104.99487731     6.61083999
1989-03-15T05:21:00.000000Z     1.32960132    -104.99488643     6.61083620
1989-03-15T05:22:00.000000Z     1.33565675    -104.99489404     6.61083242
1989-03-15T05:23:00.000000Z     1.34168663    -104.99490012     6.61082865
1989-03-15T05:24:00.000000Z     1.34769084    -104.99490469     6.61082487
1989-03-15T05:25:00.000000Z     1.35366928    -104.99490774     6.61082111
1989-03-15T05:26:00.000000Z     1.35962183    -104.99490927     6.61081734
1989-03-15T05:27:00.000000Z     1.36554836    -104.99490928     6.61081358
1989-03-15T05:28:00.000000Z     1.37144878    -104.99490777     6.61080983
1989-03-15T05:29:00.000000Z     1.37732296    -104.99490475     6.61080608
1989-03-15T05:30:00.000000Z     1.38317080    -104.99490020     6.61080234
1989-03-15T05:31:00.000000Z     1.38899218    -104.99489415     6.61079860
1989-03-15T05:32:00.000000Z     1.39478699    -104.99488657     6.61079487
1989-03-15T05:33:00.000000Z     1.40055511    -104.99487748     6.61079114
1989-03-15T05:34:00.000000Z     1.40629645    -104.99486688     6.61078741
1989-03-15T05:35:00.000000Z     1.41201088    -104.99485477     6.61078369
1989-03-15T05:36:00.000000Z     1.41769829    -104.99484114     6.61077998
1989-03-15T05:37:00.000000Z     1.42335859    -104.99482601     6.61077627
1989-03-15T05:38:00.000000Z     1.42899166    -104.99480937     6.61077257
1989-03-15T05:39:00.000000Z     1.43459739    -104.99479122     6.61076887
1989-03-15T05:40:00.000000Z     1.44017567    -104.99477156     6.61076518
1989-03-15T05:41:00.000000Z     1.44572641    -104.99475040     6.61076150
1989-03-15T05:42:00.000000Z     1.45124948    -104.99472774     6.61075782
1989-03-15T05:43:00.000000Z     1.45674479    -104.99470358     6.61075414
1989-03-15T05:44:00.000000Z     1.46221223    -104.99467792     6.61075048
1989-03-15T05:45:00.000000Z     1.46765169    -104.99465076     6.61074681
1989-03-15T05:46:00.000000Z     1.47306307    -104.99462211     6.61074316
1989-03-15T05:47:00.000000Z     1.47844627    -104.99459197     6.61073951
1989-03-15T05:48:00.000000Z     1.48380118    -104.99456034     6.61073587
1989-03-15T05:49:00.000000Z     1.48912771    -104.99452723     6.61073223
1989-03-15T05:50:00.000000Z     1.49442574    -104.99449263     6.61072860
1989-03-15T05:51:00.000000Z     1.49969518    -104.99445655     6.61072497
1989-03-15T05:52:00.000000Z     1.50493592    -104.99441899     6.61072135
1989-03-15T05:53:00.000000Z     1.51014787    -104.99437995     6.61071774
1989-03-15T05:54:00.000000Z     1.51533092    -104.99433944     6.61071414
1989-03-15T05:55:00.000000Z     1.52048498    -104.99429747     6.61071054
1989-03-15T05:56:00.000000Z     1.52560994    -104.99425402     6.61070695
1989-03-15T05:57:00.000000Z     1.53070571    -104.99420911     6.61070336
1989-03-15T05:58:00.000000Z     1.53577220    -104.99416275     6.61069978
1989-03-15T05:59:00.000000Z     1.54080929    -104.99411493     6.61069621
1989-03-15T06:00:00.000000Z     1.54581690    -104.99406565     6.61069265
1989-03-15T06:01:00.000000Z     1.55079493    -104.99401492     6.61068909
1989-03-15T06:02:00.000000Z     1.55574329    -104.99396275     6.61068554
1989-03-15T06:03:00.000000Z     1.56066187    -104.99390914     6.61068200
1989-03-15T06:04:00.000000Z     1.56555059    -104.99385409     6.61067846
1989-03-15T06:05:00.000000Z     1.57040935    -104.99379761     6.61067493
1989-03-15T06:06:00.000000Z     1.57523806    -104.99373970     6.61067141
1989-03-15T06:07:00.000000Z     1.58003663    -104.99368036     6.61066790
1989-03-15T06:08:00.000000Z     1.58480495    -104.99361961     6.61066439
1989-03-15T06:09:00.000000Z     1.58954295    -104.99355743     6.61066089
