# INFO: GOES 1 min ephemeris
# SAT: GOES6
# DATE: 19890312
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-12T00:46:00.000000Z    -0.89559840    -104.87344043     6.61181133
1989-03-12T00:47:00.000000Z    -0.88817514    -104.87359410     6.61180920
1989-03-12T00:48:00.000000Z    -0.88073489    -104.87374863     6.61180706
1989-03-12T00:49:00.000000Z    -0.87327779    -104.87390399     6.61180490
1989-03-12T00:50:00.000000Z    -0.86580399    -104.87406019     6.61180273
1989-03-12T00:51:00.000000Z    -0.85831361    -104.87421721     6.61180055
1989-03-12T00:52:00.000000Z    -0.85080683    -104.87437505     6.61179835
1989-03-12T00:53:00.000000Z    -0.84328376    -104.87453369     6.61179614
1989-03-12T00:54:00.000000Z    -0.83574456    -104.87469314     6.61179392
1989-03-12T00:55:00.000000Z    -0.82818937    -104.87485339     6.61179168
1989-03-12T00:56:00.000000Z    -0.82061833    -104.87501442     6.61178942
1989-03-12T00:57:00.000000Z    -0.81303160    -104.87517623     6.61178715
1989-03-12T00:58:00.000000Z    -0.80542931    -104.87533881     6.61178487
1989-03-12T00:59:00.000000Z    -0.79781161    -104.87550215     6.61178258
1989-03-12T01:00:00.000000Z    -0.79017865    -104.87566625     6.61178027
1989-03-12T01:01:00.000000Z    -0.78253056    -104.87583110     6.61177794
1989-03-12T01:02:00.000000Z    -0.77486750    -104.87599668     6.61177561
1989-03-12T01:03:00.000000Z    -0.76718962    -104.87616300     6.61177326
1989-03-12T01:04:00.000000Z    -0.75949706    -104.87633004     6.61177089
1989-03-12T01:05:00.000000Z    -0.75178997    -104.87649779     6.61176851
1989-03-12T01:06:00.000000Z    -0.74406849    -104.87666624     6.61176612
1989-03-12T01:07:00.000000Z    -0.73633278    -104.87683540     6.61176372
1989-03-12T01:08:00.000000Z    -0.72858297    -104.87700524     6.61176130
1989-03-12T01:09:00.000000Z    -0.72081923    -104.87717576     6.61175887
1989-03-12T01:10:00.000000Z    -0.71304169    -104.87734695     6.61175642
1989-03-12T01:11:00.000000Z    -0.70525050    -104.87751881     6.61175397
1989-03-12T01:12:00.000000Z    -0.69744582    -104.87769132     6.61175149
1989-03-12T01:13:00.000000Z    -0.68962779    -104.87786447     6.61174901
1989-03-12T01:14:00.000000Z    -0.68179656    -104.87803826     6.61174651
1989-03-12T01:15:00.000000Z    -0.67395229    -104.87821267     6.61174400
1989-03-12T01:16:00.000000Z    -0.66609512    -104.87838771     6.61174148
1989-03-12T01:17:00.000000Z    -0.65822520    -104.87856335     6.61173894
1989-03-12T01:18:00.000000Z    -0.65034269    -104.87873959     6.61173639
1989-03-12T01:19:00.000000Z    -0.64244772    -104.87891642     6.61173383
1989-03-12T01:20:00.000000Z    -0.63454046    -104.87909384     6.61173125
1989-03-12T01:21:00.000000Z    -0.62662106    -104.87927182     6.61172867
1989-03-12T01:22:00.000000Z    -0.61868966    -104.87945037     6.61172606
1989-03-12T01:23:00.000000Z    -0.61074642    -104.87962947     6.61172345
1989-03-12T01:24:00.000000Z    -0.60279149    -104.87980911     6.61172082
1989-03-12T01:25:00.000000Z    -0.59482502    -104.87998929     6.61171818
1989-03-12T01:26:00.000000Z    -0.58684716    -104.88016999     6.61171553
1989-03-12T01:27:00.000000Z    -0.57885807    -104.88035121     6.61171287
1989-03-12T01:28:00.000000Z    -0.57085790    -104.88053293     6.61171019
1989-03-12T01:29:00.000000Z    -0.56284680    -104.88071514     6.61170750
1989-03-12T01:30:00.000000Z    -0.55482493    -104.88089784     6.61170480
1989-03-12T01:31:00.000000Z    -0.54679243    -104.88108102     6.61170209
1989-03-12T01:32:00.000000Z    -0.53874947    -104.88126466     6.61169936
1989-03-12T01:33:00.000000Z    -0.53069619    -104.88144876     6.61169662
1989-03-12T01:34:00.000000Z    -0.52263275    -104.88163331     6.61169387
1989-03-12T01:35:00.000000Z    -0.51455930    -104.88181829     6.61169111
1989-03-12T01:36:00.000000Z    -0.50647599    -104.88200369     6.61168834
1989-03-12T01:37:00.000000Z    -0.49838299    -104.88218951     6.61168555
1989-03-12T01:38:00.000000Z    -0.49028045    -104.88237574     6.61168275
1989-03-12T01:39:00.000000Z    -0.48216852    -104.88256236     6.61167994
1989-03-12T01:40:00.000000Z    -0.47404735    -104.88274937     6.61167712
1989-03-12T01:41:00.000000Z    -0.46591710    -104.88293675     6.61167429
1989-03-12T01:42:00.000000Z    -0.45777793    -104.88312449     6.61167144
1989-03-12T01:43:00.000000Z    -0.44963000    -104.88331259     6.61166858
1989-03-12T01:44:00.000000Z    -0.44147344    -104.88350104     6.61166572
1989-03-12T01:45:00.000000Z    -0.43330844    -104.88368981     6.61166283
1989-03-12T01:46:00.000000Z    -0.42513513    -104.88387891     6.61165994
1989-03-12T01:47:00.000000Z    -0.41695367    -104.88406832     6.61165704
1989-03-12T01:48:00.000000Z    -0.40876423    -104.88425803     6.61165412
1989-03-12T01:49:00.000000Z    -0.40056695    -104.88444804     6.61165120
1989-03-12T01:50:00.000000Z    -0.39236201    -104.88463832     6.61164826
1989-03-12T01:51:00.000000Z    -0.38414954    -104.88482887     6.61164531
1989-03-12T01:52:00.000000Z    -0.37592971    -104.88501968     6.61164235
1989-03-12T01:53:00.000000Z    -0.36770267    -104.88521074     6.61163938
1989-03-12T01:54:00.000000Z    -0.35946859    -104.88540204     6.61163640
1989-03-12T01:55:00.000000Z    -0.35122762    -104.88559356     6.61163341
1989-03-12T01:56:00.000000Z    -0.34297991    -104.88578530     6.61163040
1989-03-12T01:57:00.000000Z    -0.33472563    -104.88597725     6.61162739
1989-03-12T01:58:00.000000Z    -0.32646493    -104.88616939     6.61162436
1989-03-12T01:59:00.000000Z    -0.31819797    -104.88636171     6.61162133
1989-03-12T02:00:00.000000Z    -0.30992491    -104.88655420     6.61161828
1989-03-12T02:01:00.000000Z    -0.30164591    -104.88674686     6.61161522
1989-03-12T02:02:00.000000Z    -0.29336112    -104.88693966     6.61161216
1989-03-12T02:03:00.000000Z    -0.28507070    -104.88713261     6.61160908
1989-03-12T02:04:00.000000Z    -0.27677481    -104.88732568     6.61160599
1989-03-12T02:05:00.000000Z    -0.26847361    -104.88751887     6.61160289
1989-03-12T02:06:00.000000Z    -0.26016726    -104.88771217     6.61159978
1989-03-12T02:07:00.000000Z    -0.25185592    -104.88790556     6.61159666
1989-03-12T02:08:00.000000Z    -0.24353974    -104.88809903     6.61159353
1989-03-12T02:09:00.000000Z    -0.23521889    -104.88829258     6.61159039
1989-03-12T02:10:00.000000Z    -0.22689351    -104.88848619     6.61158724
1989-03-12T02:11:00.000000Z    -0.21856378    -104.88867985     6.61158408
1989-03-12T02:12:00.000000Z    -0.21022986    -104.88887355     6.61158090
1989-03-12T02:13:00.000000Z    -0.20189189    -104.88906727     6.61157772
1989-03-12T02:14:00.000000Z    -0.19355004    -104.88926102     6.61157453
1989-03-12T02:15:00.000000Z    -0.18520447    -104.88945476     6.61157133
1989-03-12T02:16:00.000000Z    -0.17685534    -104.88964851     6.61156812
1989-03-12T02:17:00.000000Z    -0.16850281    -104.88984223     6.61156490
1989-03-12T02:18:00.000000Z    -0.16014704    -104.89003593     6.61156167
1989-03-12T02:19:00.000000Z    -0.15178818    -104.89022959     6.61155843
1989-03-12T02:20:00.000000Z    -0.14342640    -104.89042319     6.61155519
1989-03-12T02:21:00.000000Z    -0.13506185    -104.89061674     6.61155193
1989-03-12T02:22:00.000000Z    -0.12669470    -104.89081021     6.61154866
1989-03-12T02:23:00.000000Z    -0.11832511    -104.89100359     6.61154538
1989-03-12T02:24:00.000000Z    -0.10995324    -104.89119688     6.61154210
1989-03-12T02:25:00.000000Z    -0.10157924    -104.89139007     6.61153880
1989-03-12T02:26:00.000000Z    -0.09320327    -104.89158313     6.61153550
1989-03-12T02:27:00.000000Z    -0.08482551    -104.89177606     6.61153218
1989-03-12T02:28:00.000000Z    -0.07644610    -104.89196885     6.61152886
1989-03-12T02:29:00.000000Z    -0.06806520    -104.89216149     6.61152553
1989-03-12T02:30:00.000000Z    -0.05968298    -104.89235396     6.61152219
1989-03-12T02:31:00.000000Z    -0.05129960    -104.89254626     6.61151884
1989-03-12T02:32:00.000000Z    -0.04291521    -104.89273837     6.61151548
1989-03-12T02:33:00.000000Z    -0.03452998    -104.89293028     6.61151212
1989-03-12T02:34:00.000000Z    -0.02614407    -104.89312198     6.61150874
1989-03-12T02:35:00.000000Z    -0.01775763    -104.89331346     6.61150536
1989-03-12T02:36:00.000000Z    -0.00937083    -104.89350470     6.61150197
1989-03-12T02:37:00.000000Z    -0.00098383    -104.89369570     6.61149857
1989-03-12T02:38:00.000000Z     0.00740321    -104.89388645     6.61149516
1989-03-12T02:39:00.000000Z     0.01579013    -104.89407693     6.61149174
1989-03-12T02:40:00.000000Z     0.02417678    -104.89426713     6.61148832
1989-03-12T02:41:00.000000Z     0.03256299    -104.89445704     6.61148488
1989-03-12T02:42:00.000000Z     0.04094860    -104.89464665     6.61148144
1989-03-12T02:43:00.000000Z     0.04933345    -104.89483595     6.61147799
1989-03-12T02:44:00.000000Z     0.05771739    -104.89502493     6.61147453
1989-03-12T02:45:00.000000Z     0.06610024    -104.89521357     6.61147107
1989-03-12T02:46:00.000000Z     0.07448185    -104.89540186     6.61146759
1989-03-12T02:47:00.000000Z     0.08286206    -104.89558980     6.61146411
1989-03-12T02:48:00.000000Z     0.09124071    -104.89577736     6.61146062
1989-03-12T02:49:00.000000Z     0.09961765    -104.89596455     6.61145713
1989-03-12T02:50:00.000000Z     0.10799270    -104.89615135     6.61145362
1989-03-12T02:51:00.000000Z     0.11636571    -104.89633774     6.61145011
1989-03-12T02:52:00.000000Z     0.12473653    -104.89652372     6.61144659
1989-03-12T02:53:00.000000Z     0.13310498    -104.89670927     6.61144307
1989-03-12T02:54:00.000000Z     0.14147091    -104.89689439     6.61143953
1989-03-12T02:55:00.000000Z     0.14983417    -104.89707906     6.61143599
1989-03-12T02:56:00.000000Z     0.15819459    -104.89726327     6.61143245
1989-03-12T02:57:00.000000Z     0.16655200    -104.89744702     6.61142889
1989-03-12T02:58:00.000000Z     0.17490626    -104.89763028     6.61142533
1989-03-12T02:59:00.000000Z     0.18325720    -104.89781305     6.61142176
1989-03-12T03:00:00.000000Z     0.19160466    -104.89799531     6.61141818
1989-03-12T03:01:00.000000Z     0.19994848    -104.89817706     6.61141460
1989-03-12T03:02:00.000000Z     0.20828851    -104.89835829     6.61141101
1989-03-12T03:03:00.000000Z     0.21662458    -104.89853898     6.61140742
1989-03-12T03:04:00.000000Z     0.22495653    -104.89871913     6.61140381
1989-03-12T03:05:00.000000Z     0.23328421    -104.89889871     6.61140020
1989-03-12T03:06:00.000000Z     0.24160746    -104.89907773     6.61139659
1989-03-12T03:07:00.000000Z     0.24992611    -104.89925617     6.61139297
1989-03-12T03:08:00.000000Z     0.25824001    -104.89943401     6.61138934
1989-03-12T03:09:00.000000Z     0.26654900    -104.89961126     6.61138570
1989-03-12T03:10:00.000000Z     0.27485291    -104.89978789     6.61138206
1989-03-12T03:11:00.000000Z     0.28315160    -104.89996390     6.61137841
1989-03-12T03:12:00.000000Z     0.29144490    -104.90013928     6.61137476
1989-03-12T03:13:00.000000Z     0.29973266    -104.90031401     6.61137110
1989-03-12T03:14:00.000000Z     0.30801471    -104.90048808     6.61136744
1989-03-12T03:15:00.000000Z     0.31629090    -104.90066149     6.61136377
1989-03-12T03:16:00.000000Z     0.32456107    -104.90083423     6.61136009
1989-03-12T03:17:00.000000Z     0.33282507    -104.90100627     6.61135641
1989-03-12T03:18:00.000000Z     0.34108272    -104.90117762     6.61135272
1989-03-12T03:19:00.000000Z     0.34933388    -104.90134826     6.61134902
1989-03-12T03:20:00.000000Z     0.35757839    -104.90151818     6.61134533
1989-03-12T03:21:00.000000Z     0.36581609    -104.90168738     6.61134162
1989-03-12T03:22:00.000000Z     0.37404682    -104.90185583     6.61133791
1989-03-12T03:23:00.000000Z     0.38227043    -104.90202353     6.61133420
1989-03-12T03:24:00.000000Z     0.39048675    -104.90219048     6.61133048
1989-03-12T03:25:00.000000Z     0.39869564    -104.90235665     6.61132675
1989-03-12T03:26:00.000000Z     0.40689693    -104.90252204     6.61132302
1989-03-12T03:27:00.000000Z     0.41509047    -104.90268664     6.61131928
1989-03-12T03:28:00.000000Z     0.42327610    -104.90285044     6.61131554
1989-03-12T03:29:00.000000Z     0.43145366    -104.90301343     6.61131180
1989-03-12T03:30:00.000000Z     0.43962301    -104.90317560     6.61130805
1989-03-12T03:31:00.000000Z     0.44778397    -104.90333694     6.61130429
1989-03-12T03:32:00.000000Z     0.45593640    -104.90349744     6.61130053
1989-03-12T03:33:00.000000Z     0.46408014    -104.90365708     6.61129677
1989-03-12T03:34:00.000000Z     0.47221503    -104.90381587     6.61129300
1989-03-12T03:35:00.000000Z     0.48034092    -104.90397378     6.61128923
1989-03-12T03:36:00.000000Z     0.48845766    -104.90413081     6.61128545
1989-03-12T03:37:00.000000Z     0.49656508    -104.90428696     6.61128167
1989-03-12T03:38:00.000000Z     0.50466304    -104.90444220     6.61127788
1989-03-12T03:39:00.000000Z     0.51275137    -104.90459654     6.61127409
1989-03-12T03:40:00.000000Z     0.52082994    -104.90474996     6.61127030
1989-03-12T03:41:00.000000Z     0.52889856    -104.90490244     6.61126650
1989-03-12T03:42:00.000000Z     0.53695711    -104.90505399     6.61126270
1989-03-12T03:43:00.000000Z     0.54500541    -104.90520460     6.61125889
1989-03-12T03:44:00.000000Z     0.55304332    -104.90535425     6.61125508
1989-03-12T03:45:00.000000Z     0.56107068    -104.90550293     6.61125127
1989-03-12T03:46:00.000000Z     0.56908735    -104.90565063     6.61124745
1989-03-12T03:47:00.000000Z     0.57709316    -104.90579736     6.61124363
1989-03-12T03:48:00.000000Z     0.58508796    -104.90594309     6.61123981
1989-03-12T03:49:00.000000Z     0.59307160    -104.90608781     6.61123598
1989-03-12T03:50:00.000000Z     0.60104394    -104.90623153     6.61123215
1989-03-12T03:51:00.000000Z     0.60900481    -104.90637422     6.61122832
1989-03-12T03:52:00.000000Z     0.61695406    -104.90651589     6.61122448
1989-03-12T03:53:00.000000Z     0.62489154    -104.90665652     6.61122064
1989-03-12T03:54:00.000000Z     0.63281710    -104.90679610     6.61121680
1989-03-12T03:55:00.000000Z     0.64073058    -104.90693463     6.61121295
1989-03-12T03:56:00.000000Z     0.64863185    -104.90707209     6.61120910
1989-03-12T03:57:00.000000Z     0.65652073    -104.90720849     6.61120525
1989-03-12T03:58:00.000000Z     0.66439710    -104.90734380     6.61120139
1989-03-12T03:59:00.000000Z     0.67226078    -104.90747802     6.61119754
1989-03-12T04:00:00.000000Z     0.68011164    -104.90761114     6.61119368
1989-03-12T04:01:00.000000Z     0.68794952    -104.90774316     6.61118981
1989-03-12T04:02:00.000000Z     0.69577428    -104.90787406     6.61118595
1989-03-12T04:03:00.000000Z     0.70358576    -104.90800385     6.61118208
1989-03-12T04:04:00.000000Z     0.71138381    -104.90813250     6.61117821
1989-03-12T04:05:00.000000Z     0.71916829    -104.90826001     6.61117434
1989-03-12T04:06:00.000000Z     0.72693904    -104.90838638     6.61117047
1989-03-12T04:07:00.000000Z     0.73469592    -104.90851159     6.61116659
1989-03-12T04:08:00.000000Z     0.74243877    -104.90863564     6.61116271
1989-03-12T04:09:00.000000Z     0.75016746    -104.90875853     6.61115883
1989-03-12T04:10:00.000000Z     0.75788183    -104.90888023     6.61115495
1989-03-12T04:11:00.000000Z     0.76558174    -104.90900075     6.61115107
1989-03-12T04:12:00.000000Z     0.77326703    -104.90912008     6.61114718
1989-03-12T04:13:00.000000Z     0.78093756    -104.90923821     6.61114329
1989-03-12T04:14:00.000000Z     0.78859320    -104.90935513     6.61113940
1989-03-12T04:15:00.000000Z     0.79623377    -104.90947083     6.61113551
1989-03-12T04:16:00.000000Z     0.80385915    -104.90958532     6.61113162
1989-03-12T04:17:00.000000Z     0.81146918    -104.90969858     6.61112773
1989-03-12T04:18:00.000000Z     0.81906372    -104.90981060     6.61112384
1989-03-12T04:19:00.000000Z     0.82664262    -104.90992137     6.61111994
1989-03-12T04:20:00.000000Z     0.83420574    -104.91003090     6.61111604
1989-03-12T04:21:00.000000Z     0.84175294    -104.91013918     6.61111215
1989-03-12T04:22:00.000000Z     0.84928407    -104.91024619     6.61110825
1989-03-12T04:23:00.000000Z     0.85679898    -104.91035193     6.61110435
1989-03-12T04:24:00.000000Z     0.86429754    -104.91045639     6.61110045
1989-03-12T04:25:00.000000Z     0.87177960    -104.91055957     6.61109655
1989-03-12T04:26:00.000000Z     0.87924501    -104.91066146     6.61109265
1989-03-12T04:27:00.000000Z     0.88669363    -104.91076206     6.61108875
1989-03-12T04:28:00.000000Z     0.89412532    -104.91086135     6.61108484
1989-03-12T04:29:00.000000Z     0.90153994    -104.91095934     6.61108094
1989-03-12T04:30:00.000000Z     0.90893734    -104.91105601     6.61107704
1989-03-12T04:31:00.000000Z     0.91631739    -104.91115136     6.61107313
1989-03-12T04:32:00.000000Z     0.92367994    -104.91124539     6.61106923
1989-03-12T04:33:00.000000Z     0.93102485    -104.91133808     6.61106532
1989-03-12T04:34:00.000000Z     0.93835198    -104.91142944     6.61106142
1989-03-12T04:35:00.000000Z     0.94566120    -104.91151945     6.61105752
1989-03-12T04:36:00.000000Z     0.95295236    -104.91160811     6.61105361
1989-03-12T04:37:00.000000Z     0.96022531    -104.91169542     6.61104971
1989-03-12T04:38:00.000000Z     0.96747993    -104.91178138     6.61104580
1989-03-12T04:39:00.000000Z     0.97471607    -104.91186596     6.61104190
1989-03-12T04:40:00.000000Z     0.98193360    -104.91194918     6.61103800
1989-03-12T04:41:00.000000Z     0.98913237    -104.91203102     6.61103410
1989-03-12T04:42:00.000000Z     0.99631225    -104.91211148     6.61103019
1989-03-12T04:43:00.000000Z     1.00347310    -104.91219055     6.61102629
1989-03-12T04:44:00.000000Z     1.01061479    -104.91226823     6.61102239
1989-03-12T04:45:00.000000Z     1.01773717    -104.91234452     6.61101849
1989-03-12T04:46:00.000000Z     1.02484011    -104.91241941     6.61101459
1989-03-12T04:47:00.000000Z     1.03192348    -104.91249290     6.61101070
1989-03-12T04:48:00.000000Z     1.03898714    -104.91256497     6.61100680
1989-03-12T04:49:00.000000Z     1.04603095    -104.91263564     6.61100290
1989-03-12T04:50:00.000000Z     1.05305478    -104.91270488     6.61099901
1989-03-12T04:51:00.000000Z     1.06005849    -104.91277271     6.61099511
1989-03-12T04:52:00.000000Z     1.06704195    -104.91283910     6.61099122
1989-03-12T04:53:00.000000Z     1.07400503    -104.91290407     6.61098733
1989-03-12T04:54:00.000000Z     1.08094759    -104.91296760     6.61098344
1989-03-12T04:55:00.000000Z     1.08786950    -104.91302970     6.61097955
1989-03-12T04:56:00.000000Z     1.09477063    -104.91309035     6.61097566
1989-03-12T04:57:00.000000Z     1.10165085    -104.91314956     6.61097178
1989-03-12T04:58:00.000000Z     1.10851001    -104.91320732     6.61096790
1989-03-12T04:59:00.000000Z     1.11534801    -104.91326363     6.61096402
1989-03-12T05:00:00.000000Z     1.12216469    -104.91331848     6.61096014
1989-03-12T05:01:00.000000Z     1.12895993    -104.91337187     6.61095626
1989-03-12T05:02:00.000000Z     1.13573360    -104.91342380     6.61095238
1989-03-12T05:03:00.000000Z     1.14248557    -104.91347426     6.61094851
1989-03-12T05:04:00.000000Z     1.14921571    -104.91352326     6.61094464
1989-03-12T05:05:00.000000Z     1.15592389    -104.91357078     6.61094077
1989-03-12T05:06:00.000000Z     1.16260999    -104.91361683     6.61093690
1989-03-12T05:07:00.000000Z     1.16927387    -104.91366140     6.61093304
1989-03-12T05:08:00.000000Z     1.17591541    -104.91370450     6.61092917
1989-03-12T05:09:00.000000Z     1.18253448    -104.91374611     6.61092532
1989-03-12T05:10:00.000000Z     1.18913096    -104.91378623     6.61092146
1989-03-12T05:11:00.000000Z     1.19570471    -104.91382487     6.61091760
1989-03-12T05:12:00.000000Z     1.20225561    -104.91386202     6.61091375
1989-03-12T05:13:00.000000Z     1.20878353    -104.91389768     6.61090990
1989-03-12T05:14:00.000000Z     1.21528836    -104.91393184     6.61090606
1989-03-12T05:15:00.000000Z     1.22176996    -104.91396451     6.61090222
1989-03-12T05:16:00.000000Z     1.22822822    -104.91399569     6.61089838
1989-03-12T05:17:00.000000Z     1.23466300    -104.91402536     6.61089454
1989-03-12T05:18:00.000000Z     1.24107418    -104.91405353     6.61089071
1989-03-12T05:19:00.000000Z     1.24746165    -104.91408020     6.61088688
1989-03-12T05:20:00.000000Z     1.25382527    -104.91410536     6.61088305
1989-03-12T05:21:00.000000Z     1.26016494    -104.91412902     6.61087923
1989-03-12T05:22:00.000000Z     1.26648052    -104.91415118     6.61087541
1989-03-12T05:23:00.000000Z     1.27277189    -104.91417182     6.61087159
1989-03-12T05:24:00.000000Z     1.27903893    -104.91419096     6.61086778
1989-03-12T05:25:00.000000Z     1.28528153    -104.91420859     6.61086397
1989-03-12T05:26:00.000000Z     1.29149956    -104.91422471     6.61086017
1989-03-12T05:27:00.000000Z     1.29769291    -104.91423931     6.61085636
1989-03-12T05:28:00.000000Z     1.30386145    -104.91425241     6.61085257
1989-03-12T05:29:00.000000Z     1.31000507    -104.91426399     6.61084877
1989-03-12T05:30:00.000000Z     1.31612365    -104.91427405     6.61084498
1989-03-12T05:31:00.000000Z     1.32221707    -104.91428261     6.61084120
1989-03-12T05:32:00.000000Z     1.32828523    -104.91428965     6.61083742
1989-03-12T05:33:00.000000Z     1.33432798    -104.91429517     6.61083364
1989-03-12T05:34:00.000000Z     1.34034523    -104.91429919     6.61082987
1989-03-12T05:35:00.000000Z     1.34633686    -104.91430169     6.61082610
1989-03-12T05:36:00.000000Z     1.35230275    -104.91430267     6.61082234
1989-03-12T05:37:00.000000Z     1.35824279    -104.91430214     6.61081858
1989-03-12T05:38:00.000000Z     1.36415686    -104.91430010     6.61081483
1989-03-12T05:39:00.000000Z     1.37004485    -104.91429654     6.61081108
1989-03-12T05:40:00.000000Z     1.37590666    -104.91429147     6.61080733
1989-03-12T05:41:00.000000Z     1.38174215    -104.91428489     6.61080359
1989-03-12T05:42:00.000000Z     1.38755124    -104.91427680     6.61079986
1989-03-12T05:43:00.000000Z     1.39333379    -104.91426720     6.61079613
1989-03-12T05:44:00.000000Z     1.39908971    -104.91425609     6.61079241
1989-03-12T05:45:00.000000Z     1.40481887    -104.91424347     6.61078869
1989-03-12T05:46:00.000000Z     1.41052118    -104.91422934     6.61078497
1989-03-12T05:47:00.000000Z     1.41619652    -104.91421370     6.61078126
1989-03-12T05:48:00.000000Z     1.42184478    -104.91419657     6.61077756
1989-03-12T05:49:00.000000Z     1.42746585    -104.91417792     6.61077386
1989-03-12T05:50:00.000000Z     1.43305963    -104.91415778     6.61077017
1989-03-12T05:51:00.000000Z     1.43862601    -104.91413614     6.61076648
1989-03-12T05:52:00.000000Z     1.44416489    -104.91411299     6.61076280
1989-03-12T05:53:00.000000Z     1.44967614    -104.91408835     6.61075913
1989-03-12T05:54:00.000000Z     1.45515968    -104.91406222     6.61075546
1989-03-12T05:55:00.000000Z     1.46061540    -104.91403459     6.61075179
1989-03-12T05:56:00.000000Z     1.46604318    -104.91400547     6.61074814
1989-03-12T05:57:00.000000Z     1.47144293    -104.91397486     6.61074448
1989-03-12T05:58:00.000000Z     1.47681454    -104.91394277     6.61074084
1989-03-12T05:59:00.000000Z     1.48215791    -104.91390919     6.61073720
1989-03-12T06:00:00.000000Z     1.48747294    -104.91387413     6.61073357
1989-03-12T06:01:00.000000Z     1.49275952    -104.91383760     6.61072994
1989-03-12T06:02:00.000000Z     1.49801756    -104.91379958     6.61072632
1989-03-12T06:03:00.000000Z     1.50324695    -104.91376009     6.61072270
1989-03-12T06:04:00.000000Z     1.50844759    -104.91371914     6.61071910
1989-03-12T06:05:00.000000Z     1.51361938    -104.91367671     6.61071549
1989-03-12T06:06:00.000000Z     1.51876223    -104.91363282     6.61071190
1989-03-12T06:07:00.000000Z     1.52387602    -104.91358747     6.61070831
1989-03-12T06:08:00.000000Z     1.52896068    -104.91354066     6.61070473
1989-03-12T06:09:00.000000Z     1.53401609    -104.91349239     6.61070116
