# INFO: GOES 1 min ephemeris
# SAT: GOES7
# DATE: 19890314
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-14T11:47:00.000000Z     0.03600762    -129.58192118     6.61619761
1989-03-14T11:48:00.000000Z     0.03612742    -129.58210265     6.61621920
1989-03-14T11:49:00.000000Z     0.03624652    -129.58228575     6.61624093
1989-03-14T11:50:00.000000Z     0.03636494    -129.58247050     6.61626279
1989-03-14T11:51:00.000000Z     0.03648265    -129.58265691     6.61628477
1989-03-14T11:52:00.000000Z     0.03659966    -129.58284499     6.61630688
1989-03-14T11:53:00.000000Z     0.03671597    -129.58303475     6.61632911
1989-03-14T11:54:00.000000Z     0.03683158    -129.58322620     6.61635148
1989-03-14T11:55:00.000000Z     0.03694648    -129.58341934     6.61637397
1989-03-14T11:56:00.000000Z     0.03706067    -129.58361419     6.61639658
1989-03-14T11:57:00.000000Z     0.03717415    -129.58381076     6.61641932
1989-03-14T11:58:00.000000Z     0.03728692    -129.58400906     6.61644219
1989-03-14T11:59:00.000000Z     0.03739897    -129.58420909     6.61646518
1989-03-14T12:00:00.000000Z     0.03751030    -129.58441087     6.61648829
1989-03-14T12:01:00.000000Z     0.03762092    -129.58461440     6.61651153
1989-03-14T12:02:00.000000Z     0.03773081    -129.58481969     6.61653489
1989-03-14T12:03:00.000000Z     0.03783998    -129.58502676     6.61655837
1989-03-14T12:04:00.000000Z     0.03794842    -129.58523561     6.61658198
1989-03-14T12:05:00.000000Z     0.03805614    -129.58544625     6.61660571
1989-03-14T12:06:00.000000Z     0.03816313    -129.58565869     6.61662955
1989-03-14T12:07:00.000000Z     0.03826938    -129.58587294     6.61665352
1989-03-14T12:08:00.000000Z     0.03837490    -129.58608901     6.61667761
1989-03-14T12:09:00.000000Z     0.03847968    -129.58630691     6.61670182
1989-03-14T12:10:00.000000Z     0.03858373    -129.58652664     6.61672615
1989-03-14T12:11:00.000000Z     0.03868703    -129.58674823     6.61675060
1989-03-14T12:12:00.000000Z     0.03878959    -129.58697166     6.61677516
1989-03-14T12:13:00.000000Z     0.03889141    -129.58719696     6.61679985
1989-03-14T12:14:00.000000Z     0.03899249    -129.58742414     6.61682465
1989-03-14T12:15:00.000000Z     0.03909281    -129.58765319     6.61684957
1989-03-14T12:16:00.000000Z     0.03919238    -129.58788414     6.61687460
1989-03-14T12:17:00.000000Z     0.03929121    -129.58811698     6.61689975
1989-03-14T12:18:00.000000Z     0.03938928    -129.58835174     6.61692502
1989-03-14T12:19:00.000000Z     0.03948659    -129.58858841     6.61695040
1989-03-14T12:20:00.000000Z     0.03958315    -129.58882700     6.61697590
1989-03-14T12:21:00.000000Z     0.03967894    -129.58906753     6.61700151
1989-03-14T12:22:00.000000Z     0.03977398    -129.58931000     6.61702724
1989-03-14T12:23:00.000000Z     0.03986825    -129.58955443     6.61705307
1989-03-14T12:24:00.000000Z     0.03996176    -129.58980081     6.61707902
1989-03-14T12:25:00.000000Z     0.04005450    -129.59004916     6.61710509
1989-03-14T12:26:00.000000Z     0.04014647    -129.59029949     6.61713126
1989-03-14T12:27:00.000000Z     0.04023768    -129.59055180     6.61715755
1989-03-14T12:28:00.000000Z     0.04032811    -129.59080611     6.61718394
1989-03-14T12:29:00.000000Z     0.04041776    -129.59106242     6.61721045
1989-03-14T12:30:00.000000Z     0.04050665    -129.59132074     6.61723707
1989-03-14T12:31:00.000000Z     0.04059475    -129.59158108     6.61726379
1989-03-14T12:32:00.000000Z     0.04068208    -129.59184344     6.61729063
1989-03-14T12:33:00.000000Z     0.04076863    -129.59210784     6.61731757
1989-03-14T12:34:00.000000Z     0.04085439    -129.59237428     6.61734462
1989-03-14T12:35:00.000000Z     0.04093937    -129.59264278     6.61737177
1989-03-14T12:36:00.000000Z     0.04102357    -129.59291333     6.61739904
1989-03-14T12:37:00.000000Z     0.04110697    -129.59318595     6.61742641
1989-03-14T12:38:00.000000Z     0.04118959    -129.59346065     6.61745388
1989-03-14T12:39:00.000000Z     0.04127142    -129.59373742     6.61748146
1989-03-14T12:40:00.000000Z     0.04135246    -129.59401629     6.61750915
1989-03-14T12:41:00.000000Z     0.04143271    -129.59429726     6.61753694
1989-03-14T12:42:00.000000Z     0.04151216    -129.59458034     6.61756483
1989-03-14T12:43:00.000000Z     0.04159081    -129.59486553     6.61759282
1989-03-14T12:44:00.000000Z     0.04166867    -129.59515284     6.61762092
1989-03-14T12:45:00.000000Z     0.04174573    -129.59544228     6.61764912
1989-03-14T12:46:00.000000Z     0.04182198    -129.59573386     6.61767742
1989-03-14T12:47:00.000000Z     0.04189744    -129.59602758     6.61770582
1989-03-14T12:48:00.000000Z     0.04197209    -129.59632346     6.61773432
1989-03-14T12:49:00.000000Z     0.04204594    -129.59662150     6.61776293
1989-03-14T12:50:00.000000Z     0.04211898    -129.59692171     6.61779163
1989-03-14T12:51:00.000000Z     0.04219121    -129.59722409     6.61782043
1989-03-14T12:52:00.000000Z     0.04226263    -129.59752865     6.61784932
1989-03-14T12:53:00.000000Z     0.04233324    -129.59783541     6.61787832
1989-03-14T12:54:00.000000Z     0.04240304    -129.59814436     6.61790741
1989-03-14T12:55:00.000000Z     0.04247203    -129.59845551     6.61793660
1989-03-14T12:56:00.000000Z     0.04254020    -129.59876888     6.61796588
1989-03-14T12:57:00.000000Z     0.04260756    -129.59908447     6.61799526
1989-03-14T12:58:00.000000Z     0.04267410    -129.59940228     6.61802473
1989-03-14T12:59:00.000000Z     0.04273982    -129.59972233     6.61805430
1989-03-14T13:00:00.000000Z     0.04280472    -129.60004462     6.61808396
1989-03-14T13:01:00.000000Z     0.04286880    -129.60036915     6.61811371
1989-03-14T13:02:00.000000Z     0.04293206    -129.60069595     6.61814356
1989-03-14T13:03:00.000000Z     0.04299450    -129.60102500     6.61817350
1989-03-14T13:04:00.000000Z     0.04305611    -129.60135632     6.61820353
1989-03-14T13:05:00.000000Z     0.04311689    -129.60168991     6.61823365
1989-03-14T13:06:00.000000Z     0.04317685    -129.60202579     6.61826386
1989-03-14T13:07:00.000000Z     0.04323598    -129.60236395     6.61829416
1989-03-14T13:08:00.000000Z     0.04329428    -129.60270442     6.61832455
1989-03-14T13:09:00.000000Z     0.04335175    -129.60304718     6.61835502
1989-03-14T13:10:00.000000Z     0.04340839    -129.60339225     6.61838559
1989-03-14T13:11:00.000000Z     0.04346420    -129.60373964     6.61841624
1989-03-14T13:12:00.000000Z     0.04351917    -129.60408935     6.61844698
1989-03-14T13:13:00.000000Z     0.04357331    -129.60444139     6.61847780
1989-03-14T13:14:00.000000Z     0.04362662    -129.60479576     6.61850871
1989-03-14T13:15:00.000000Z     0.04367908    -129.60515248     6.61853971
1989-03-14T13:16:00.000000Z     0.04373071    -129.60551154     6.61857079
1989-03-14T13:17:00.000000Z     0.04378151    -129.60587296     6.61860195
1989-03-14T13:18:00.000000Z     0.04383146    -129.60623674     6.61863320
1989-03-14T13:19:00.000000Z     0.04388057    -129.60660288     6.61866453
1989-03-14T13:20:00.000000Z     0.04392884    -129.60697140     6.61869594
1989-03-14T13:21:00.000000Z     0.04397627    -129.60734229     6.61872743
1989-03-14T13:22:00.000000Z     0.04402285    -129.60771557     6.61875900
1989-03-14T13:23:00.000000Z     0.04406859    -129.60809125     6.61879065
1989-03-14T13:24:00.000000Z     0.04411349    -129.60846931     6.61882238
1989-03-14T13:25:00.000000Z     0.04415754    -129.60884979     6.61885419
1989-03-14T13:26:00.000000Z     0.04420074    -129.60923267     6.61888608
1989-03-14T13:27:00.000000Z     0.04424310    -129.60961796     6.61891805
1989-03-14T13:28:00.000000Z     0.04428461    -129.61000568     6.61895009
1989-03-14T13:29:00.000000Z     0.04432527    -129.61039582     6.61898221
1989-03-14T13:30:00.000000Z     0.04436508    -129.61078840     6.61901441
1989-03-14T13:31:00.000000Z     0.04440403    -129.61118341     6.61904668
1989-03-14T13:32:00.000000Z     0.04444214    -129.61158086     6.61907903
1989-03-14T13:33:00.000000Z     0.04447940    -129.61198077     6.61911145
1989-03-14T13:34:00.000000Z     0.04451580    -129.61238313     6.61914394
1989-03-14T13:35:00.000000Z     0.04455135    -129.61278795     6.61917650
1989-03-14T13:36:00.000000Z     0.04458605    -129.61319523     6.61920914
1989-03-14T13:37:00.000000Z     0.04461989    -129.61360499     6.61924185
1989-03-14T13:38:00.000000Z     0.04465287    -129.61401722     6.61927463
1989-03-14T13:39:00.000000Z     0.04468500    -129.61443194     6.61930748
1989-03-14T13:40:00.000000Z     0.04471627    -129.61484914     6.61934040
1989-03-14T13:41:00.000000Z     0.04474669    -129.61526883     6.61937339
1989-03-14T13:42:00.000000Z     0.04477625    -129.61569102     6.61940645
1989-03-14T13:43:00.000000Z     0.04480495    -129.61611571     6.61943957
1989-03-14T13:44:00.000000Z     0.04483279    -129.61654291     6.61947276
1989-03-14T13:45:00.000000Z     0.04485977    -129.61697262     6.61950602
1989-03-14T13:46:00.000000Z     0.04488589    -129.61740485     6.61953935
1989-03-14T13:47:00.000000Z     0.04491115    -129.61783960     6.61957273
1989-03-14T13:48:00.000000Z     0.04493555    -129.61827688     6.61960619
1989-03-14T13:49:00.000000Z     0.04495909    -129.61871669     6.61963971
1989-03-14T13:50:00.000000Z     0.04498177    -129.61915904     6.61967329
1989-03-14T13:51:00.000000Z     0.04500359    -129.61960393     6.61970693
1989-03-14T13:52:00.000000Z     0.04502454    -129.62005136     6.61974064
1989-03-14T13:53:00.000000Z     0.04504463    -129.62050135     6.61977440
1989-03-14T13:54:00.000000Z     0.04506386    -129.62095389     6.61980823
1989-03-14T13:55:00.000000Z     0.04508222    -129.62140899     6.61984212
1989-03-14T13:56:00.000000Z     0.04509972    -129.62186665     6.61987606
1989-03-14T13:57:00.000000Z     0.04511635    -129.62232688     6.61991007
1989-03-14T13:58:00.000000Z     0.04513212    -129.62278969     6.61994413
1989-03-14T13:59:00.000000Z     0.04514703    -129.62325508     6.61997825
1989-03-14T14:00:00.000000Z     0.04516107    -129.62372304     6.62001243
1989-03-14T14:01:00.000000Z     0.04517425    -129.62419359     6.62004666
1989-03-14T14:02:00.000000Z     0.04518655    -129.62466673     6.62008095
1989-03-14T14:03:00.000000Z     0.04519800    -129.62514247     6.62011530
1989-03-14T14:04:00.000000Z     0.04520858    -129.62562081     6.62014970
1989-03-14T14:05:00.000000Z     0.04521829    -129.62610174     6.62018415
1989-03-14T14:06:00.000000Z     0.04522713    -129.62658529     6.62021865
1989-03-14T14:07:00.000000Z     0.04523511    -129.62707144     6.62025321
1989-03-14T14:08:00.000000Z     0.04524222    -129.62756021     6.62028782
1989-03-14T14:09:00.000000Z     0.04524846    -129.62805159     6.62032248
1989-03-14T14:10:00.000000Z     0.04525384    -129.62854560     6.62035719
1989-03-14T14:11:00.000000Z     0.04525835    -129.62904223     6.62039195
1989-03-14T14:12:00.000000Z     0.04526199    -129.62954150     6.62042675
1989-03-14T14:13:00.000000Z     0.04526477    -129.63004339     6.62046161
1989-03-14T14:14:00.000000Z     0.04526668    -129.63054792     6.62049651
1989-03-14T14:15:00.000000Z     0.04526772    -129.63105510     6.62053146
1989-03-14T14:16:00.000000Z     0.04526789    -129.63156491     6.62056646
1989-03-14T14:17:00.000000Z     0.04526720    -129.63207737     6.62060150
1989-03-14T14:18:00.000000Z     0.04526564    -129.63259249     6.62063659
1989-03-14T14:19:00.000000Z     0.04526321    -129.63311025     6.62067172
1989-03-14T14:20:00.000000Z     0.04525992    -129.63363067     6.62070689
1989-03-14T14:21:00.000000Z     0.04525575    -129.63415376     6.62074211
1989-03-14T14:22:00.000000Z     0.04525073    -129.63467950     6.62077737
1989-03-14T14:23:00.000000Z     0.04524483    -129.63520792     6.62081267
1989-03-14T14:24:00.000000Z     0.04523807    -129.63573900     6.62084802
1989-03-14T14:25:00.000000Z     0.04523044    -129.63627275     6.62088340
1989-03-14T14:26:00.000000Z     0.04522194    -129.63680918     6.62091882
1989-03-14T14:27:00.000000Z     0.04521258    -129.63734829     6.62095428
1989-03-14T14:28:00.000000Z     0.04520235    -129.63789008     6.62098978
1989-03-14T14:29:00.000000Z     0.04519126    -129.63843456     6.62102532
1989-03-14T14:30:00.000000Z     0.04517930    -129.63898172     6.62106089
1989-03-14T14:31:00.000000Z     0.04516647    -129.63953157     6.62109650
1989-03-14T14:32:00.000000Z     0.04515278    -129.64008411     6.62113214
1989-03-14T14:33:00.000000Z     0.04513823    -129.64063935     6.62116782
1989-03-14T14:34:00.000000Z     0.04512281    -129.64119729     6.62120354
1989-03-14T14:35:00.000000Z     0.04510652    -129.64175792     6.62123928
1989-03-14T14:36:00.000000Z     0.04508938    -129.64232126     6.62127506
1989-03-14T14:37:00.000000Z     0.04507136    -129.64288730     6.62131087
1989-03-14T14:38:00.000000Z     0.04505249    -129.64345605     6.62134672
1989-03-14T14:39:00.000000Z     0.04503275    -129.64402751     6.62138259
1989-03-14T14:40:00.000000Z     0.04501215    -129.64460168     6.62141850
1989-03-14T14:41:00.000000Z     0.04499069    -129.64517857     6.62145443
1989-03-14T14:42:00.000000Z     0.04496837    -129.64575817     6.62149039
1989-03-14T14:43:00.000000Z     0.04494518    -129.64634049     6.62152638
1989-03-14T14:44:00.000000Z     0.04492114    -129.64692553     6.62156240
1989-03-14T14:45:00.000000Z     0.04489623    -129.64751329     6.62159844
1989-03-14T14:46:00.000000Z     0.04487046    -129.64810377     6.62163451
1989-03-14T14:47:00.000000Z     0.04484384    -129.64869699     6.62167060
1989-03-14T14:48:00.000000Z     0.04481635    -129.64929293     6.62170672
1989-03-14T14:49:00.000000Z     0.04478801    -129.64989159     6.62174286
1989-03-14T14:50:00.000000Z     0.04475881    -129.65049300     6.62177903
1989-03-14T14:51:00.000000Z     0.04472876    -129.65109713     6.62181522
1989-03-14T14:52:00.000000Z     0.04469784    -129.65170400     6.62185143
1989-03-14T14:53:00.000000Z     0.04466607    -129.65231360     6.62188766
1989-03-14T14:54:00.000000Z     0.04463345    -129.65292594     6.62192391
1989-03-14T14:55:00.000000Z     0.04459997    -129.65354103     6.62196018
1989-03-14T14:56:00.000000Z     0.04456564    -129.65415885     6.62199647
1989-03-14T14:57:00.000000Z     0.04453045    -129.65477941     6.62203278
1989-03-14T14:58:00.000000Z     0.04449441    -129.65540272     6.62206910
1989-03-14T14:59:00.000000Z     0.04445752    -129.65602878     6.62210545
1989-03-14T15:00:00.000000Z     0.04441978    -129.65665757     6.62214181
1989-03-14T15:01:00.000000Z     0.04438118    -129.65728912     6.62217818
1989-03-14T15:02:00.000000Z     0.04434174    -129.65792341     6.62221457
1989-03-14T15:03:00.000000Z     0.04430145    -129.65856046     6.62225097
1989-03-14T15:04:00.000000Z     0.04426031    -129.65920025     6.62228739
1989-03-14T15:05:00.000000Z     0.04421832    -129.65984279     6.62232382
1989-03-14T15:06:00.000000Z     0.04417549    -129.66048809     6.62236026
1989-03-14T15:07:00.000000Z     0.04413181    -129.66113614     6.62239671
1989-03-14T15:08:00.000000Z     0.04408728    -129.66178694     6.62243318
1989-03-14T15:09:00.000000Z     0.04404191    -129.66244050     6.62246965
1989-03-14T15:10:00.000000Z     0.04399570    -129.66309681     6.62250613
1989-03-14T15:11:00.000000Z     0.04394865    -129.66375588     6.62254262
1989-03-14T15:12:00.000000Z     0.04390075    -129.66441770     6.62257912
1989-03-14T15:13:00.000000Z     0.04385202    -129.66508228     6.62261563
1989-03-14T15:14:00.000000Z     0.04380244    -129.66574962     6.62265214
1989-03-14T15:15:00.000000Z     0.04375203    -129.66641972     6.62268866
1989-03-14T15:16:00.000000Z     0.04370078    -129.66709257     6.62272518
1989-03-14T15:17:00.000000Z     0.04364869    -129.66776818     6.62276171
1989-03-14T15:18:00.000000Z     0.04359577    -129.66844656     6.62279824
1989-03-14T15:19:00.000000Z     0.04354201    -129.66912769     6.62283478
1989-03-14T15:20:00.000000Z     0.04348742    -129.66981157     6.62287131
1989-03-14T15:21:00.000000Z     0.04343199    -129.67049822     6.62290785
1989-03-14T15:22:00.000000Z     0.04337574    -129.67118763     6.62294439
1989-03-14T15:23:00.000000Z     0.04331865    -129.67187980     6.62298093
1989-03-14T15:24:00.000000Z     0.04326074    -129.67257472     6.62301747
1989-03-14T15:25:00.000000Z     0.04320200    -129.67327241     6.62305401
1989-03-14T15:26:00.000000Z     0.04314243    -129.67397285     6.62309055
1989-03-14T15:27:00.000000Z     0.04308203    -129.67467605     6.62312708
1989-03-14T15:28:00.000000Z     0.04302081    -129.67538201     6.62316361
1989-03-14T15:29:00.000000Z     0.04295877    -129.67609073     6.62320014
1989-03-14T15:30:00.000000Z     0.04289590    -129.67680221     6.62323666
1989-03-14T15:31:00.000000Z     0.04283222    -129.67751644     6.62327318
1989-03-14T15:32:00.000000Z     0.04276771    -129.67823343     6.62330969
1989-03-14T15:33:00.000000Z     0.04270239    -129.67895318     6.62334619
1989-03-14T15:34:00.000000Z     0.04263624    -129.67967568     6.62338269
1989-03-14T15:35:00.000000Z     0.04256929    -129.68040094     6.62341917
1989-03-14T15:36:00.000000Z     0.04250151    -129.68112896     6.62345565
1989-03-14T15:37:00.000000Z     0.04243293    -129.68185972     6.62349212
1989-03-14T15:38:00.000000Z     0.04236353    -129.68259324     6.62352858
1989-03-14T15:39:00.000000Z     0.04229332    -129.68332951     6.62356503
1989-03-14T15:40:00.000000Z     0.04222230    -129.68406853     6.62360147
1989-03-14T15:41:00.000000Z     0.04215048    -129.68481031     6.62363789
1989-03-14T15:42:00.000000Z     0.04207784    -129.68555483     6.62367430
1989-03-14T15:43:00.000000Z     0.04200441    -129.68630210     6.62371070
1989-03-14T15:44:00.000000Z     0.04193016    -129.68705212     6.62374709
1989-03-14T15:45:00.000000Z     0.04185512    -129.68780488     6.62378346
1989-03-14T15:46:00.000000Z     0.04177927    -129.68856039     6.62381981
1989-03-14T15:47:00.000000Z     0.04170263    -129.68931864     6.62385614
1989-03-14T15:48:00.000000Z     0.04162519    -129.69007963     6.62389246
1989-03-14T15:49:00.000000Z     0.04154695    -129.69084337     6.62392877
1989-03-14T15:50:00.000000Z     0.04146791    -129.69160984     6.62396505
1989-03-14T15:51:00.000000Z     0.04138809    -129.69237905     6.62400131
1989-03-14T15:52:00.000000Z     0.04130747    -129.69315100     6.62403756
1989-03-14T15:53:00.000000Z     0.04122606    -129.69392569     6.62407378
1989-03-14T15:54:00.000000Z     0.04114386    -129.69470310     6.62410998
1989-03-14T15:55:00.000000Z     0.04106087    -129.69548325     6.62414616
1989-03-14T15:56:00.000000Z     0.04097710    -129.69626613     6.62418232
1989-03-14T15:57:00.000000Z     0.04089254    -129.69705173     6.62421845
1989-03-14T15:58:00.000000Z     0.04080721    -129.69784007     6.62425456
1989-03-14T15:59:00.000000Z     0.04072109    -129.69863112     6.62429065
1989-03-14T16:00:00.000000Z     0.04063419    -129.69942490     6.62432671
1989-03-14T16:01:00.000000Z     0.04054651    -129.70022140     6.62436274
1989-03-14T16:02:00.000000Z     0.04045806    -129.70102062     6.62439875
1989-03-14T16:03:00.000000Z     0.04036884    -129.70182256     6.62443473
1989-03-14T16:04:00.000000Z     0.04027884    -129.70262720     6.62447068
1989-03-14T16:05:00.000000Z     0.04018807    -129.70343457     6.62450660
1989-03-14T16:06:00.000000Z     0.04009653    -129.70424464     6.62454250
1989-03-14T16:07:00.000000Z     0.04000423    -129.70505741     6.62457836
1989-03-14T16:08:00.000000Z     0.03991116    -129.70587290     6.62461419
1989-03-14T16:09:00.000000Z     0.03981732    -129.70669108     6.62464999
1989-03-14T16:10:00.000000Z     0.03972273    -129.70751197     6.62468576
1989-03-14T16:11:00.000000Z     0.03962737    -129.70833555     6.62472150
1989-03-14T16:12:00.000000Z     0.03953126    -129.70916183     6.62475720
1989-03-14T16:13:00.000000Z     0.03943439    -129.70999080     6.62479287
1989-03-14T16:14:00.000000Z     0.03933677    -129.71082247     6.62482850
1989-03-14T16:15:00.000000Z     0.03923839    -129.71165682     6.62486409
1989-03-14T16:16:00.000000Z     0.03913926    -129.71249385     6.62489966
1989-03-14T16:17:00.000000Z     0.03903938    -129.71333357     6.62493518
1989-03-14T16:18:00.000000Z     0.03893876    -129.71417596     6.62497067
1989-03-14T16:19:00.000000Z     0.03883739    -129.71502103     6.62500611
1989-03-14T16:20:00.000000Z     0.03873528    -129.71586877     6.62504152
1989-03-14T16:21:00.000000Z     0.03863243    -129.71671919     6.62507689
1989-03-14T16:22:00.000000Z     0.03852884    -129.71757227     6.62511222
1989-03-14T16:23:00.000000Z     0.03842451    -129.71842801     6.62514751
1989-03-14T16:24:00.000000Z     0.03831945    -129.71928642     6.62518275
1989-03-14T16:25:00.000000Z     0.03821365    -129.72014748     6.62521796
1989-03-14T16:26:00.000000Z     0.03810712    -129.72101120     6.62525312
1989-03-14T16:27:00.000000Z     0.03799987    -129.72187756     6.62528823
1989-03-14T16:28:00.000000Z     0.03789188    -129.72274658     6.62532331
1989-03-14T16:29:00.000000Z     0.03778318    -129.72361824     6.62535833
1989-03-14T16:30:00.000000Z     0.03767374    -129.72449254     6.62539332
1989-03-14T16:31:00.000000Z     0.03756359    -129.72536948     6.62542825
1989-03-14T16:32:00.000000Z     0.03745272    -129.72624905     6.62546314
1989-03-14T16:33:00.000000Z     0.03734113    -129.72713125     6.62549798
1989-03-14T16:34:00.000000Z     0.03722883    -129.72801608     6.62553277
1989-03-14T16:35:00.000000Z     0.03711582    -129.72890353     6.62556752
1989-03-14T16:36:00.000000Z     0.03700210    -129.72979360     6.62560221
1989-03-14T16:37:00.000000Z     0.03688767    -129.73068628     6.62563685
1989-03-14T16:38:00.000000Z     0.03677253    -129.73158157     6.62567145
1989-03-14T16:39:00.000000Z     0.03665669    -129.73247948     6.62570599
1989-03-14T16:40:00.000000Z     0.03654015    -129.73337998     6.62574047
1989-03-14T16:41:00.000000Z     0.03642291    -129.73428309     6.62577491
1989-03-14T16:42:00.000000Z     0.03630497    -129.73518879     6.62580929
1989-03-14T16:43:00.000000Z     0.03618634    -129.73609708     6.62584362
1989-03-14T16:44:00.000000Z     0.03606701    -129.73700796     6.62587789
1989-03-14T16:45:00.000000Z     0.03594700    -129.73792142     6.62591211
1989-03-14T16:46:00.000000Z     0.03582630    -129.73883746     6.62594627
1989-03-14T16:47:00.000000Z     0.03570491    -129.73975608     6.62598037
1989-03-14T16:48:00.000000Z     0.03558284    -129.74067726     6.62601442
1989-03-14T16:49:00.000000Z     0.03546009    -129.74160101     6.62604841
1989-03-14T16:50:00.000000Z     0.03533666    -129.74252732     6.62608234
1989-03-14T16:51:00.000000Z     0.03521255    -129.74345619     6.62611621
1989-03-14T16:52:00.000000Z     0.03508777    -129.74438761     6.62615002
1989-03-14T16:53:00.000000Z     0.03496232    -129.74532157     6.62618377
1989-03-14T16:54:00.000000Z     0.03483621    -129.74625808     6.62621746
1989-03-14T16:55:00.000000Z     0.03470942    -129.74719713     6.62625108
1989-03-14T16:56:00.000000Z     0.03458197    -129.74813871     6.62628465
1989-03-14T16:57:00.000000Z     0.03445386    -129.74908282     6.62631815
1989-03-14T16:58:00.000000Z     0.03432509    -129.75002946     6.62635158
1989-03-14T16:59:00.000000Z     0.03419566    -129.75097861     6.62638495
1989-03-14T17:00:00.000000Z     0.03406558    -129.75193028     6.62641826
1989-03-14T17:01:00.000000Z     0.03393485    -129.75288445     6.62645150
1989-03-14T17:02:00.000000Z     0.03380347    -129.75384113     6.62648467
1989-03-14T17:03:00.000000Z     0.03367144    -129.75480031     6.62651778
1989-03-14T17:04:00.000000Z     0.03353877    -129.75576198     6.62655082
1989-03-14T17:05:00.000000Z     0.03340545    -129.75672614     6.62658379
1989-03-14T17:06:00.000000Z     0.03327150    -129.75769279     6.62661669
1989-03-14T17:07:00.000000Z     0.03313691    -129.75866191     6.62664952
1989-03-14T17:08:00.000000Z     0.03300168    -129.75963350     6.62668229
1989-03-14T17:09:00.000000Z     0.03286583    -129.76060757     6.62671498
1989-03-14T17:10:00.000000Z     0.03272934    -129.76158409     6.62674760
1989-03-14T17:11:00.000000Z     0.03259223    -129.76256307     6.62678015
1989-03-14T17:12:00.000000Z     0.03245450    -129.76354451     6.62681262
1989-03-14T17:13:00.000000Z     0.03231614    -129.76452839     6.62684502
1989-03-14T17:14:00.000000Z     0.03217717    -129.76551470     6.62687735
1989-03-14T17:15:00.000000Z     0.03203758    -129.76650346     6.62690960
1989-03-14T17:16:00.000000Z     0.03189738    -129.76749464     6.62694178
1989-03-14T17:17:00.000000Z     0.03175657    -129.76848824     6.62697388
1989-03-14T17:18:00.000000Z     0.03161515    -129.76948426     6.62700591
1989-03-14T17:19:00.000000Z     0.03147312    -129.77048270     6.62703786
1989-03-14T17:20:00.000000Z     0.03133050    -129.77148354     6.62706973
1989-03-14T17:21:00.000000Z     0.03118727    -129.77248678     6.62710152
1989-03-14T17:22:00.000000Z     0.03104345    -129.77349241     6.62713324
1989-03-14T17:23:00.000000Z     0.03089903    -129.77450043     6.62716487
1989-03-14T17:24:00.000000Z     0.03075402    -129.77551083     6.62719643
1989-03-14T17:25:00.000000Z     0.03060842    -129.77652361     6.62722790
1989-03-14T17:26:00.000000Z     0.03046224    -129.77753875     6.62725930
1989-03-14T17:27:00.000000Z     0.03031547    -129.77855626     6.62729061
1989-03-14T17:28:00.000000Z     0.03016813    -129.77957613     6.62732184
1989-03-14T17:29:00.000000Z     0.03002020    -129.78059835     6.62735298
1989-03-14T17:30:00.000000Z     0.02987171    -129.78162291     6.62738404
1989-03-14T17:31:00.000000Z     0.02972264    -129.78264981     6.62741502
1989-03-14T17:32:00.000000Z     0.02957300    -129.78367904     6.62744592
1989-03-14T17:33:00.000000Z     0.02942279    -129.78471060     6.62747673
1989-03-14T17:34:00.000000Z     0.02927202    -129.78574448     6.62750745
1989-03-14T17:35:00.000000Z     0.02912070    -129.78678067     6.62753808
1989-03-14T17:36:00.000000Z     0.02896881    -129.78781916     6.62756863
1989-03-14T17:37:00.000000Z     0.02881637    -129.78885996     6.62759909
1989-03-14T17:38:00.000000Z     0.02866338    -129.78990304     6.62762947
1989-03-14T17:39:00.000000Z     0.02850984    -129.79094842     6.62765975
1989-03-14T17:40:00.000000Z     0.02835575    -129.79199607     6.62768995
1989-03-14T17:41:00.000000Z     0.02820113    -129.79304599     6.62772005
1989-03-14T17:42:00.000000Z     0.02804596    -129.79409818     6.62775007
1989-03-14T17:43:00.000000Z     0.02789025    -129.79515263     6.62777999
1989-03-14T17:44:00.000000Z     0.02773401    -129.79620933     6.62780982
1989-03-14T17:45:00.000000Z     0.02757724    -129.79726827     6.62783956
1989-03-14T17:46:00.000000Z     0.02741994    -129.79832945     6.62786921
1989-03-14T17:47:00.000000Z     0.02726212    -129.79939286     6.62789876
1989-03-14T17:48:00.000000Z     0.02710378    -129.80045850     6.62792822
1989-03-14T17:49:00.000000Z     0.02694491    -129.80152635     6.62795758
1989-03-14T17:50:00.000000Z     0.02678553    -129.80259641     6.62798685
1989-03-14T17:51:00.000000Z     0.02662564    -129.80366868     6.62801603
1989-03-14T17:52:00.000000Z     0.02646524    -129.80474313     6.62804511
1989-03-14T17:53:00.000000Z     0.02630433    -129.80581978     6.62807409
1989-03-14T17:54:00.000000Z     0.02614291    -129.80689860     6.62810297
1989-03-14T17:55:00.000000Z     0.02598100    -129.80797960     6.62813176
1989-03-14T17:56:00.000000Z     0.02581859    -129.80906277     6.62816045
1989-03-14T17:57:00.000000Z     0.02565568    -129.81014809     6.62818904
1989-03-14T17:58:00.000000Z     0.02549228    -129.81123556     6.62821753
1989-03-14T17:59:00.000000Z     0.02532840    -129.81232518     6.62824592
1989-03-14T18:00:00.000000Z     0.02516403    -129.81341693     6.62827420
1989-03-14T18:01:00.000000Z     0.02499917    -129.81451081     6.62830239
1989-03-14T18:02:00.000000Z     0.02483384    -129.81560681     6.62833048
