# INFO: GOES 1 min ephemeris
# SAT: GOES7
# DATE: 19890313
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-13T00:56:00.000000Z    -0.04234555    -128.33472246     6.62799977
1989-03-13T00:57:00.000000Z    -0.04241729    -128.33579279     6.62797045
1989-03-13T00:58:00.000000Z    -0.04248821    -128.33686091     6.62794102
1989-03-13T00:59:00.000000Z    -0.04255833    -128.33792681     6.62791150
1989-03-13T01:00:00.000000Z    -0.04262763    -128.33899048     6.62788189
1989-03-13T01:01:00.000000Z    -0.04269612    -128.34005192     6.62785219
1989-03-13T01:02:00.000000Z    -0.04276380    -128.34111111     6.62782239
1989-03-13T01:03:00.000000Z    -0.04283066    -128.34216806     6.62779250
1989-03-13T01:04:00.000000Z    -0.04289671    -128.34322275     6.62776252
1989-03-13T01:05:00.000000Z    -0.04296193    -128.34427518     6.62773245
1989-03-13T01:06:00.000000Z    -0.04302634    -128.34532534     6.62770228
1989-03-13T01:07:00.000000Z    -0.04308993    -128.34637322     6.62767203
1989-03-13T01:08:00.000000Z    -0.04315269    -128.34741883     6.62764169
1989-03-13T01:09:00.000000Z    -0.04321463    -128.34846214     6.62761126
1989-03-13T01:10:00.000000Z    -0.04327575    -128.34950315     6.62758074
1989-03-13T01:11:00.000000Z    -0.04333604    -128.35054187     6.62755014
1989-03-13T01:12:00.000000Z    -0.04339551    -128.35157827     6.62751945
1989-03-13T01:13:00.000000Z    -0.04345415    -128.35261236     6.62748867
1989-03-13T01:14:00.000000Z    -0.04351196    -128.35364413     6.62745780
1989-03-13T01:15:00.000000Z    -0.04356894    -128.35467357     6.62742685
1989-03-13T01:16:00.000000Z    -0.04362509    -128.35570067     6.62739582
1989-03-13T01:17:00.000000Z    -0.04368041    -128.35672543     6.62736470
1989-03-13T01:18:00.000000Z    -0.04373489    -128.35774784     6.62733350
1989-03-13T01:19:00.000000Z    -0.04378854    -128.35876790     6.62730222
1989-03-13T01:20:00.000000Z    -0.04384136    -128.35978560     6.62727085
1989-03-13T01:21:00.000000Z    -0.04389334    -128.36080093     6.62723940
1989-03-13T01:22:00.000000Z    -0.04394448    -128.36181389     6.62720787
1989-03-13T01:23:00.000000Z    -0.04399479    -128.36282448     6.62717627
1989-03-13T01:24:00.000000Z    -0.04404425    -128.36383267     6.62714458
1989-03-13T01:25:00.000000Z    -0.04409288    -128.36483848     6.62711281
1989-03-13T01:26:00.000000Z    -0.04414066    -128.36584188     6.62708096
1989-03-13T01:27:00.000000Z    -0.04418760    -128.36684289     6.62704904
1989-03-13T01:28:00.000000Z    -0.04423370    -128.36784149     6.62701704
1989-03-13T01:29:00.000000Z    -0.04427896    -128.36883767     6.62698496
1989-03-13T01:30:00.000000Z    -0.04432337    -128.36983143     6.62695280
1989-03-13T01:31:00.000000Z    -0.04436694    -128.37082276     6.62692057
1989-03-13T01:32:00.000000Z    -0.04440966    -128.37181167     6.62688827
1989-03-13T01:33:00.000000Z    -0.04445154    -128.37279813     6.62685589
1989-03-13T01:34:00.000000Z    -0.04449256    -128.37378216     6.62682343
1989-03-13T01:35:00.000000Z    -0.04453274    -128.37476373     6.62679091
1989-03-13T01:36:00.000000Z    -0.04457207    -128.37574285     6.62675831
1989-03-13T01:37:00.000000Z    -0.04461055    -128.37671951     6.62672564
1989-03-13T01:38:00.000000Z    -0.04464818    -128.37769371     6.62669290
1989-03-13T01:39:00.000000Z    -0.04468495    -128.37866544     6.62666008
1989-03-13T01:40:00.000000Z    -0.04472088    -128.37963469     6.62662720
1989-03-13T01:41:00.000000Z    -0.04475595    -128.38060146     6.62659425
1989-03-13T01:42:00.000000Z    -0.04479017    -128.38156574     6.62656123
1989-03-13T01:43:00.000000Z    -0.04482353    -128.38252753     6.62652814
1989-03-13T01:44:00.000000Z    -0.04485604    -128.38348682     6.62649498
1989-03-13T01:45:00.000000Z    -0.04488769    -128.38444362     6.62646176
1989-03-13T01:46:00.000000Z    -0.04491849    -128.38539790     6.62642847
1989-03-13T01:47:00.000000Z    -0.04494843    -128.38634968     6.62639512
1989-03-13T01:48:00.000000Z    -0.04497751    -128.38729894     6.62636170
1989-03-13T01:49:00.000000Z    -0.04500574    -128.38824567     6.62632821
1989-03-13T01:50:00.000000Z    -0.04503310    -128.38918988     6.62629466
1989-03-13T01:51:00.000000Z    -0.04505961    -128.39013156     6.62626105
1989-03-13T01:52:00.000000Z    -0.04508526    -128.39107071     6.62622738
1989-03-13T01:53:00.000000Z    -0.04511005    -128.39200731     6.62619364
1989-03-13T01:54:00.000000Z    -0.04513398    -128.39294136     6.62615985
1989-03-13T01:55:00.000000Z    -0.04515705    -128.39387287     6.62612599
1989-03-13T01:56:00.000000Z    -0.04517925    -128.39480182     6.62609207
1989-03-13T01:57:00.000000Z    -0.04520060    -128.39572822     6.62605810
1989-03-13T01:58:00.000000Z    -0.04522108    -128.39665205     6.62602406
1989-03-13T01:59:00.000000Z    -0.04524070    -128.39757331     6.62598997
1989-03-13T02:00:00.000000Z    -0.04525946    -128.39849200     6.62595582
1989-03-13T02:01:00.000000Z    -0.04527735    -128.39940811     6.62592162
1989-03-13T02:02:00.000000Z    -0.04529438    -128.40032164     6.62588735
1989-03-13T02:03:00.000000Z    -0.04531055    -128.40123259     6.62585304
1989-03-13T02:04:00.000000Z    -0.04532585    -128.40214095     6.62581866
1989-03-13T02:05:00.000000Z    -0.04534029    -128.40304671     6.62578424
1989-03-13T02:06:00.000000Z    -0.04535386    -128.40394988     6.62574976
1989-03-13T02:07:00.000000Z    -0.04536657    -128.40485044     6.62571523
1989-03-13T02:08:00.000000Z    -0.04537841    -128.40574840     6.62568064
1989-03-13T02:09:00.000000Z    -0.04538938    -128.40664375     6.62564600
1989-03-13T02:10:00.000000Z    -0.04539949    -128.40753649     6.62561132
1989-03-13T02:11:00.000000Z    -0.04540874    -128.40842661     6.62557658
1989-03-13T02:12:00.000000Z    -0.04541712    -128.40931411     6.62554180
1989-03-13T02:13:00.000000Z    -0.04542463    -128.41019898     6.62550696
1989-03-13T02:14:00.000000Z    -0.04543128    -128.41108122     6.62547208
1989-03-13T02:15:00.000000Z    -0.04543705    -128.41196084     6.62543715
1989-03-13T02:16:00.000000Z    -0.04544197    -128.41283781     6.62540217
1989-03-13T02:17:00.000000Z    -0.04544601    -128.41371215     6.62536715
1989-03-13T02:18:00.000000Z    -0.04544919    -128.41458385     6.62533208
1989-03-13T02:19:00.000000Z    -0.04545150    -128.41545290     6.62529696
1989-03-13T02:20:00.000000Z    -0.04545295    -128.41631930     6.62526181
1989-03-13T02:21:00.000000Z    -0.04545352    -128.41718304     6.62522660
1989-03-13T02:22:00.000000Z    -0.04545323    -128.41804413     6.62519136
1989-03-13T02:23:00.000000Z    -0.04545208    -128.41890256     6.62515607
1989-03-13T02:24:00.000000Z    -0.04545005    -128.41975833     6.62512075
1989-03-13T02:25:00.000000Z    -0.04544716    -128.42061144     6.62508538
1989-03-13T02:26:00.000000Z    -0.04544340    -128.42146187     6.62504997
1989-03-13T02:27:00.000000Z    -0.04543878    -128.42230963     6.62501452
1989-03-13T02:28:00.000000Z    -0.04543328    -128.42315472     6.62497904
1989-03-13T02:29:00.000000Z    -0.04542693    -128.42399713     6.62494351
1989-03-13T02:30:00.000000Z    -0.04541970    -128.42483686     6.62490795
1989-03-13T02:31:00.000000Z    -0.04541161    -128.42567390     6.62487235
1989-03-13T02:32:00.000000Z    -0.04540265    -128.42650826     6.62483672
1989-03-13T02:33:00.000000Z    -0.04539282    -128.42733993     6.62480104
1989-03-13T02:34:00.000000Z    -0.04538213    -128.42816891     6.62476534
1989-03-13T02:35:00.000000Z    -0.04537058    -128.42899520     6.62472960
1989-03-13T02:36:00.000000Z    -0.04535815    -128.42981878     6.62469383
1989-03-13T02:37:00.000000Z    -0.04534487    -128.43063967     6.62465802
1989-03-13T02:38:00.000000Z    -0.04533071    -128.43145786     6.62462219
1989-03-13T02:39:00.000000Z    -0.04531569    -128.43227334     6.62458632
1989-03-13T02:40:00.000000Z    -0.04529981    -128.43308612     6.62455042
1989-03-13T02:41:00.000000Z    -0.04528306    -128.43389618     6.62451449
1989-03-13T02:42:00.000000Z    -0.04526545    -128.43470354     6.62447853
1989-03-13T02:43:00.000000Z    -0.04524698    -128.43550818     6.62444255
1989-03-13T02:44:00.000000Z    -0.04522764    -128.43631010     6.62440653
1989-03-13T02:45:00.000000Z    -0.04520744    -128.43710931     6.62437049
1989-03-13T02:46:00.000000Z    -0.04518637    -128.43790580     6.62433442
1989-03-13T02:47:00.000000Z    -0.04516445    -128.43869957     6.62429833
1989-03-13T02:48:00.000000Z    -0.04514166    -128.43949061     6.62426221
1989-03-13T02:49:00.000000Z    -0.04511801    -128.44027893     6.62422606
1989-03-13T02:50:00.000000Z    -0.04509350    -128.44106452     6.62418990
1989-03-13T02:51:00.000000Z    -0.04506813    -128.44184738     6.62415371
1989-03-13T02:52:00.000000Z    -0.04504190    -128.44262751     6.62411749
1989-03-13T02:53:00.000000Z    -0.04501480    -128.44340490     6.62408126
1989-03-13T02:54:00.000000Z    -0.04498685    -128.44417956     6.62404500
1989-03-13T02:55:00.000000Z    -0.04495805    -128.44495149     6.62400873
1989-03-13T02:56:00.000000Z    -0.04492838    -128.44572068     6.62397243
1989-03-13T02:57:00.000000Z    -0.04489786    -128.44648713     6.62393612
1989-03-13T02:58:00.000000Z    -0.04486647    -128.44725083     6.62389978
1989-03-13T02:59:00.000000Z    -0.04483424    -128.44801180     6.62386343
1989-03-13T03:00:00.000000Z    -0.04480115    -128.44877002     6.62382706
1989-03-13T03:01:00.000000Z    -0.04476720    -128.44952550     6.62379068
1989-03-13T03:02:00.000000Z    -0.04473239    -128.45027823     6.62375428
1989-03-13T03:03:00.000000Z    -0.04469674    -128.45102822     6.62371787
1989-03-13T03:04:00.000000Z    -0.04466023    -128.45177546     6.62368144
1989-03-13T03:05:00.000000Z    -0.04462287    -128.45251994     6.62364500
1989-03-13T03:06:00.000000Z    -0.04458466    -128.45326168     6.62360854
1989-03-13T03:07:00.000000Z    -0.04454559    -128.45400067     6.62357208
1989-03-13T03:08:00.000000Z    -0.04450568    -128.45473690     6.62353560
1989-03-13T03:09:00.000000Z    -0.04446491    -128.45547039     6.62349911
1989-03-13T03:10:00.000000Z    -0.04442330    -128.45620111     6.62346261
1989-03-13T03:11:00.000000Z    -0.04438084    -128.45692909     6.62342611
1989-03-13T03:12:00.000000Z    -0.04433753    -128.45765431     6.62338959
1989-03-13T03:13:00.000000Z    -0.04429338    -128.45837677     6.62335307
1989-03-13T03:14:00.000000Z    -0.04424838    -128.45909647     6.62331654
1989-03-13T03:15:00.000000Z    -0.04420253    -128.45981342     6.62328000
1989-03-13T03:16:00.000000Z    -0.04415584    -128.46052761     6.62324346
1989-03-13T03:17:00.000000Z    -0.04410831    -128.46123905     6.62320691
1989-03-13T03:18:00.000000Z    -0.04405994    -128.46194772     6.62317036
1989-03-13T03:19:00.000000Z    -0.04401073    -128.46265364     6.62313380
1989-03-13T03:20:00.000000Z    -0.04396067    -128.46335679     6.62309724
1989-03-13T03:21:00.000000Z    -0.04390978    -128.46405719     6.62306068
1989-03-13T03:22:00.000000Z    -0.04385805    -128.46475483     6.62302411
1989-03-13T03:23:00.000000Z    -0.04380548    -128.46544970     6.62298755
1989-03-13T03:24:00.000000Z    -0.04375207    -128.46614182     6.62295099
1989-03-13T03:25:00.000000Z    -0.04369783    -128.46683118     6.62291442
1989-03-13T03:26:00.000000Z    -0.04364276    -128.46751778     6.62287786
1989-03-13T03:27:00.000000Z    -0.04358685    -128.46820162     6.62284130
1989-03-13T03:28:00.000000Z    -0.04353011    -128.46888270     6.62280474
1989-03-13T03:29:00.000000Z    -0.04347254    -128.46956102     6.62276818
1989-03-13T03:30:00.000000Z    -0.04341414    -128.47023658     6.62273163
1989-03-13T03:31:00.000000Z    -0.04335491    -128.47090938     6.62269509
1989-03-13T03:32:00.000000Z    -0.04329485    -128.47157942     6.62265855
1989-03-13T03:33:00.000000Z    -0.04323396    -128.47224671     6.62262201
1989-03-13T03:34:00.000000Z    -0.04317225    -128.47291124     6.62258548
1989-03-13T03:35:00.000000Z    -0.04310972    -128.47357301     6.62254896
1989-03-13T03:36:00.000000Z    -0.04304636    -128.47423202     6.62251245
1989-03-13T03:37:00.000000Z    -0.04298218    -128.47488828     6.62247594
1989-03-13T03:38:00.000000Z    -0.04291718    -128.47554178     6.62243945
1989-03-13T03:39:00.000000Z    -0.04285136    -128.47619253     6.62240297
1989-03-13T03:40:00.000000Z    -0.04278472    -128.47684052     6.62236649
1989-03-13T03:41:00.000000Z    -0.04271727    -128.47748576     6.62233003
1989-03-13T03:42:00.000000Z    -0.04264900    -128.47812825     6.62229358
1989-03-13T03:43:00.000000Z    -0.04257991    -128.47876799     6.62225715
1989-03-13T03:44:00.000000Z    -0.04251001    -128.47940498     6.62222072
1989-03-13T03:45:00.000000Z    -0.04243930    -128.48003921     6.62218431
1989-03-13T03:46:00.000000Z    -0.04236778    -128.48067070     6.62214792
1989-03-13T03:47:00.000000Z    -0.04229545    -128.48129945     6.62211154
1989-03-13T03:48:00.000000Z    -0.04222232    -128.48192544     6.62207518
1989-03-13T03:49:00.000000Z    -0.04214837    -128.48254869     6.62203884
1989-03-13T03:50:00.000000Z    -0.04207362    -128.48316920     6.62200251
1989-03-13T03:51:00.000000Z    -0.04199807    -128.48378697     6.62196621
1989-03-13T03:52:00.000000Z    -0.04192172    -128.48440199     6.62192992
1989-03-13T03:53:00.000000Z    -0.04184456    -128.48501428     6.62189365
1989-03-13T03:54:00.000000Z    -0.04176661    -128.48562382     6.62185740
1989-03-13T03:55:00.000000Z    -0.04168786    -128.48623064     6.62182117
1989-03-13T03:56:00.000000Z    -0.04160831    -128.48683471     6.62178497
1989-03-13T03:57:00.000000Z    -0.04152797    -128.48743606     6.62174879
1989-03-13T03:58:00.000000Z    -0.04144683    -128.48803467     6.62171263
1989-03-13T03:59:00.000000Z    -0.04136491    -128.48863055     6.62167650
1989-03-13T04:00:00.000000Z    -0.04128219    -128.48922371     6.62164039
1989-03-13T04:01:00.000000Z    -0.04119868    -128.48981414     6.62160430
1989-03-13T04:02:00.000000Z    -0.04111439    -128.49040184     6.62156824
1989-03-13T04:03:00.000000Z    -0.04102931    -128.49098682     6.62153221
1989-03-13T04:04:00.000000Z    -0.04094345    -128.49156909     6.62149621
1989-03-13T04:05:00.000000Z    -0.04085681    -128.49214863     6.62146023
1989-03-13T04:06:00.000000Z    -0.04076939    -128.49272546     6.62142429
1989-03-13T04:07:00.000000Z    -0.04068118    -128.49329958     6.62138837
1989-03-13T04:08:00.000000Z    -0.04059220    -128.49387098     6.62135248
1989-03-13T04:09:00.000000Z    -0.04050245    -128.49443968     6.62131663
1989-03-13T04:10:00.000000Z    -0.04041192    -128.49500566     6.62128080
1989-03-13T04:11:00.000000Z    -0.04032062    -128.49556895     6.62124501
1989-03-13T04:12:00.000000Z    -0.04022855    -128.49612953     6.62120925
1989-03-13T04:13:00.000000Z    -0.04013571    -128.49668741     6.62117353
1989-03-13T04:14:00.000000Z    -0.04004210    -128.49724259     6.62113783
1989-03-13T04:15:00.000000Z    -0.03994773    -128.49779508     6.62110218
1989-03-13T04:16:00.000000Z    -0.03985260    -128.49834488     6.62106656
1989-03-13T04:17:00.000000Z    -0.03975671    -128.49889199     6.62103097
1989-03-13T04:18:00.000000Z    -0.03966005    -128.49943641     6.62099543
1989-03-13T04:19:00.000000Z    -0.03956264    -128.49997815     6.62095992
1989-03-13T04:20:00.000000Z    -0.03946447    -128.50051721     6.62092445
1989-03-13T04:21:00.000000Z    -0.03936555    -128.50105359     6.62088901
1989-03-13T04:22:00.000000Z    -0.03926588    -128.50158729     6.62085362
1989-03-13T04:23:00.000000Z    -0.03916545    -128.50211833     6.62081827
1989-03-13T04:24:00.000000Z    -0.03906428    -128.50264669     6.62078296
1989-03-13T04:25:00.000000Z    -0.03896236    -128.50317239     6.62074769
1989-03-13T04:26:00.000000Z    -0.03885970    -128.50369542     6.62071247
1989-03-13T04:27:00.000000Z    -0.03875629    -128.50421580     6.62067728
1989-03-13T04:28:00.000000Z    -0.03865215    -128.50473352     6.62064214
1989-03-13T04:29:00.000000Z    -0.03854726    -128.50524858     6.62060705
1989-03-13T04:30:00.000000Z    -0.03844164    -128.50576100     6.62057200
1989-03-13T04:31:00.000000Z    -0.03833529    -128.50627077     6.62053699
1989-03-13T04:32:00.000000Z    -0.03822820    -128.50677790     6.62050204
1989-03-13T04:33:00.000000Z    -0.03812038    -128.50728239     6.62046713
1989-03-13T04:34:00.000000Z    -0.03801184    -128.50778424     6.62043226
1989-03-13T04:35:00.000000Z    -0.03790256    -128.50828346     6.62039745
1989-03-13T04:36:00.000000Z    -0.03779257    -128.50878005     6.62036268
1989-03-13T04:37:00.000000Z    -0.03768185    -128.50927402     6.62032797
1989-03-13T04:38:00.000000Z    -0.03757041    -128.50976536     6.62029330
1989-03-13T04:39:00.000000Z    -0.03745825    -128.51025409     6.62025869
1989-03-13T04:40:00.000000Z    -0.03734538    -128.51074021     6.62022413
1989-03-13T04:41:00.000000Z    -0.03723180    -128.51122371     6.62018962
1989-03-13T04:42:00.000000Z    -0.03711750    -128.51170461     6.62015516
1989-03-13T04:43:00.000000Z    -0.03700249    -128.51218291     6.62012076
1989-03-13T04:44:00.000000Z    -0.03688678    -128.51265861     6.62008641
1989-03-13T04:45:00.000000Z    -0.03677036    -128.51313172     6.62005212
1989-03-13T04:46:00.000000Z    -0.03665324    -128.51360224     6.62001788
1989-03-13T04:47:00.000000Z    -0.03653542    -128.51407017     6.61998370
1989-03-13T04:48:00.000000Z    -0.03641690    -128.51453552     6.61994958
1989-03-13T04:49:00.000000Z    -0.03629769    -128.51499830     6.61991551
1989-03-13T04:50:00.000000Z    -0.03617778    -128.51545850     6.61988150
1989-03-13T04:51:00.000000Z    -0.03605718    -128.51591614     6.61984755
1989-03-13T04:52:00.000000Z    -0.03593589    -128.51637121     6.61981367
1989-03-13T04:53:00.000000Z    -0.03581392    -128.51682372     6.61977984
1989-03-13T04:54:00.000000Z    -0.03569126    -128.51727368     6.61974607
1989-03-13T04:55:00.000000Z    -0.03556792    -128.51772109     6.61971236
1989-03-13T04:56:00.000000Z    -0.03544390    -128.51816595     6.61967872
1989-03-13T04:57:00.000000Z    -0.03531920    -128.51860828     6.61964514
1989-03-13T04:58:00.000000Z    -0.03519382    -128.51904807     6.61961162
1989-03-13T04:59:00.000000Z    -0.03506778    -128.51948532     6.61957816
1989-03-13T05:00:00.000000Z    -0.03494106    -128.51992005     6.61954477
1989-03-13T05:01:00.000000Z    -0.03481368    -128.52035226     6.61951145
1989-03-13T05:02:00.000000Z    -0.03468563    -128.52078196     6.61947819
1989-03-13T05:03:00.000000Z    -0.03455692    -128.52120914     6.61944500
1989-03-13T05:04:00.000000Z    -0.03442755    -128.52163382     6.61941188
1989-03-13T05:05:00.000000Z    -0.03429752    -128.52205599     6.61937882
1989-03-13T05:06:00.000000Z    -0.03416683    -128.52247567     6.61934583
1989-03-13T05:07:00.000000Z    -0.03403549    -128.52289286     6.61931292
1989-03-13T05:08:00.000000Z    -0.03390351    -128.52330756     6.61928007
1989-03-13T05:09:00.000000Z    -0.03377087    -128.52371979     6.61924729
1989-03-13T05:10:00.000000Z    -0.03363759    -128.52412953     6.61921458
1989-03-13T05:11:00.000000Z    -0.03350366    -128.52453681     6.61918195
1989-03-13T05:12:00.000000Z    -0.03336910    -128.52494162     6.61914939
1989-03-13T05:13:00.000000Z    -0.03323390    -128.52534398     6.61911690
1989-03-13T05:14:00.000000Z    -0.03309806    -128.52574388     6.61908448
1989-03-13T05:15:00.000000Z    -0.03296159    -128.52614134     6.61905214
1989-03-13T05:16:00.000000Z    -0.03282449    -128.52653635     6.61901987
1989-03-13T05:17:00.000000Z    -0.03268676    -128.52692892     6.61898768
1989-03-13T05:18:00.000000Z    -0.03254841    -128.52731907     6.61895556
1989-03-13T05:19:00.000000Z    -0.03240944    -128.52770679     6.61892353
1989-03-13T05:20:00.000000Z    -0.03226985    -128.52809209     6.61889156
1989-03-13T05:21:00.000000Z    -0.03212964    -128.52847497     6.61885968
1989-03-13T05:22:00.000000Z    -0.03198881    -128.52885545     6.61882787
1989-03-13T05:23:00.000000Z    -0.03184738    -128.52923353     6.61879615
1989-03-13T05:24:00.000000Z    -0.03170534    -128.52960921     6.61876450
1989-03-13T05:25:00.000000Z    -0.03156269    -128.52998250     6.61873293
1989-03-13T05:26:00.000000Z    -0.03141944    -128.53035341     6.61870145
1989-03-13T05:27:00.000000Z    -0.03127558    -128.53072194     6.61867005
1989-03-13T05:28:00.000000Z    -0.03113113    -128.53108810     6.61863872
1989-03-13T05:29:00.000000Z    -0.03098609    -128.53145189     6.61860748
1989-03-13T05:30:00.000000Z    -0.03084045    -128.53181333     6.61857633
1989-03-13T05:31:00.000000Z    -0.03069423    -128.53217241     6.61854526
1989-03-13T05:32:00.000000Z    -0.03054741    -128.53252915     6.61851427
1989-03-13T05:33:00.000000Z    -0.03040002    -128.53288355     6.61848337
1989-03-13T05:34:00.000000Z    -0.03025204    -128.53323561     6.61845255
1989-03-13T05:35:00.000000Z    -0.03010348    -128.53358535     6.61842182
1989-03-13T05:36:00.000000Z    -0.02995435    -128.53393276     6.61839118
1989-03-13T05:37:00.000000Z    -0.02980465    -128.53427786     6.61836062
1989-03-13T05:38:00.000000Z    -0.02965438    -128.53462066     6.61833015
1989-03-13T05:39:00.000000Z    -0.02950354    -128.53496115     6.61829977
1989-03-13T05:40:00.000000Z    -0.02935214    -128.53529935     6.61826948
1989-03-13T05:41:00.000000Z    -0.02920017    -128.53563526     6.61823928
1989-03-13T05:42:00.000000Z    -0.02904765    -128.53596890     6.61820917
1989-03-13T05:43:00.000000Z    -0.02889458    -128.53630026     6.61817915
1989-03-13T05:44:00.000000Z    -0.02874095    -128.53662935     6.61814922
1989-03-13T05:45:00.000000Z    -0.02858677    -128.53695618     6.61811939
1989-03-13T05:46:00.000000Z    -0.02843205    -128.53728076     6.61808965
1989-03-13T05:47:00.000000Z    -0.02827678    -128.53760309     6.61806000
1989-03-13T05:48:00.000000Z    -0.02812097    -128.53792319     6.61803044
1989-03-13T05:49:00.000000Z    -0.02796463    -128.53824105     6.61800098
1989-03-13T05:50:00.000000Z    -0.02780775    -128.53855669     6.61797161
1989-03-13T05:51:00.000000Z    -0.02765034    -128.53887011     6.61794234
1989-03-13T05:52:00.000000Z    -0.02749240    -128.53918132     6.61791316
1989-03-13T05:53:00.000000Z    -0.02733394    -128.53949032     6.61788408
1989-03-13T05:54:00.000000Z    -0.02717495    -128.53979714     6.61785510
1989-03-13T05:55:00.000000Z    -0.02701545    -128.54010176     6.61782622
1989-03-13T05:56:00.000000Z    -0.02685543    -128.54040420     6.61779743
1989-03-13T05:57:00.000000Z    -0.02669490    -128.54070447     6.61776875
1989-03-13T05:58:00.000000Z    -0.02653385    -128.54100257     6.61774016
1989-03-13T05:59:00.000000Z    -0.02637230    -128.54129852     6.61771167
1989-03-13T06:00:00.000000Z    -0.02621025    -128.54159231     6.61768328
1989-03-13T06:01:00.000000Z    -0.02604769    -128.54188396     6.61765500
1989-03-13T06:02:00.000000Z    -0.02588464    -128.54217347     6.61762681
1989-03-13T06:03:00.000000Z    -0.02572109    -128.54246086     6.61759873
