# INFO: GOES 1 min ephemeris
# SAT: GOES7
# DATE: 19890315
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-15T01:47:00.000000Z    -0.04532794    -130.38112174     6.62637443
1989-03-15T01:48:00.000000Z    -0.04535214    -130.38207027     6.62634103
1989-03-15T01:49:00.000000Z    -0.04537548    -130.38301629     6.62630756
1989-03-15T01:50:00.000000Z    -0.04539795    -130.38395978     6.62627404
1989-03-15T01:51:00.000000Z    -0.04541956    -130.38490074     6.62624044
1989-03-15T01:52:00.000000Z    -0.04544031    -130.38583916     6.62620679
1989-03-15T01:53:00.000000Z    -0.04546018    -130.38677505     6.62617307
1989-03-15T01:54:00.000000Z    -0.04547919    -130.38770840     6.62613929
1989-03-15T01:55:00.000000Z    -0.04549734    -130.38863919     6.62610545
1989-03-15T01:56:00.000000Z    -0.04551461    -130.38956743     6.62607155
1989-03-15T01:57:00.000000Z    -0.04553102    -130.39049312     6.62603760
1989-03-15T01:58:00.000000Z    -0.04554656    -130.39141624     6.62600358
1989-03-15T01:59:00.000000Z    -0.04556123    -130.39233680     6.62596950
1989-03-15T02:00:00.000000Z    -0.04557503    -130.39325479     6.62593537
1989-03-15T02:01:00.000000Z    -0.04558796    -130.39417020     6.62590118
1989-03-15T02:02:00.000000Z    -0.04560003    -130.39508304     6.62586694
1989-03-15T02:03:00.000000Z    -0.04561122    -130.39599329     6.62583264
1989-03-15T02:04:00.000000Z    -0.04562154    -130.39690095     6.62579828
1989-03-15T02:05:00.000000Z    -0.04563100    -130.39780602     6.62576387
1989-03-15T02:06:00.000000Z    -0.04563958    -130.39870849     6.62572941
1989-03-15T02:07:00.000000Z    -0.04564729    -130.39960837     6.62569489
1989-03-15T02:08:00.000000Z    -0.04565413    -130.40050564     6.62566032
1989-03-15T02:09:00.000000Z    -0.04566010    -130.40140030     6.62562570
1989-03-15T02:10:00.000000Z    -0.04566520    -130.40229235     6.62559103
1989-03-15T02:11:00.000000Z    -0.04566943    -130.40318179     6.62555631
1989-03-15T02:12:00.000000Z    -0.04567278    -130.40406860     6.62552154
1989-03-15T02:13:00.000000Z    -0.04567526    -130.40495279     6.62548672
1989-03-15T02:14:00.000000Z    -0.04567687    -130.40583436     6.62545185
1989-03-15T02:15:00.000000Z    -0.04567761    -130.40671330     6.62541694
1989-03-15T02:16:00.000000Z    -0.04567748    -130.40758960     6.62538198
1989-03-15T02:17:00.000000Z    -0.04567648    -130.40846326     6.62534697
1989-03-15T02:18:00.000000Z    -0.04567460    -130.40933428     6.62531192
1989-03-15T02:19:00.000000Z    -0.04567185    -130.41020266     6.62527682
1989-03-15T02:20:00.000000Z    -0.04566823    -130.41106839     6.62524167
1989-03-15T02:21:00.000000Z    -0.04566374    -130.41193147     6.62520649
1989-03-15T02:22:00.000000Z    -0.04565837    -130.41279189     6.62517126
1989-03-15T02:23:00.000000Z    -0.04565213    -130.41364966     6.62513599
1989-03-15T02:24:00.000000Z    -0.04564503    -130.41450476     6.62510067
1989-03-15T02:25:00.000000Z    -0.04563704    -130.41535721     6.62506532
1989-03-15T02:26:00.000000Z    -0.04562819    -130.41620698     6.62502992
1989-03-15T02:27:00.000000Z    -0.04561847    -130.41705408     6.62499449
1989-03-15T02:28:00.000000Z    -0.04560787    -130.41789851     6.62495902
1989-03-15T02:29:00.000000Z    -0.04559640    -130.41874027     6.62492350
1989-03-15T02:30:00.000000Z    -0.04558407    -130.41957934     6.62488796
1989-03-15T02:31:00.000000Z    -0.04557086    -130.42041573     6.62485237
1989-03-15T02:32:00.000000Z    -0.04555678    -130.42124944     6.62481675
1989-03-15T02:33:00.000000Z    -0.04554183    -130.42208046     6.62478109
1989-03-15T02:34:00.000000Z    -0.04552600    -130.42290879     6.62474540
1989-03-15T02:35:00.000000Z    -0.04550931    -130.42373442     6.62470967
1989-03-15T02:36:00.000000Z    -0.04549175    -130.42455737     6.62467391
1989-03-15T02:37:00.000000Z    -0.04547332    -130.42537761     6.62463812
1989-03-15T02:38:00.000000Z    -0.04545402    -130.42619515     6.62460229
1989-03-15T02:39:00.000000Z    -0.04543385    -130.42700999     6.62456644
1989-03-15T02:40:00.000000Z    -0.04541281    -130.42782212     6.62453055
1989-03-15T02:41:00.000000Z    -0.04539091    -130.42863155     6.62449463
1989-03-15T02:42:00.000000Z    -0.04536813    -130.42943827     6.62445869
1989-03-15T02:43:00.000000Z    -0.04534449    -130.43024227     6.62442271
1989-03-15T02:44:00.000000Z    -0.04531998    -130.43104356     6.62438671
1989-03-15T02:45:00.000000Z    -0.04529461    -130.43184214     6.62435068
1989-03-15T02:46:00.000000Z    -0.04526837    -130.43263799     6.62431462
1989-03-15T02:47:00.000000Z    -0.04524126    -130.43343112     6.62427854
1989-03-15T02:48:00.000000Z    -0.04521329    -130.43422154     6.62424243
1989-03-15T02:49:00.000000Z    -0.04518445    -130.43500922     6.62420630
1989-03-15T02:50:00.000000Z    -0.04515474    -130.43579418     6.62417014
1989-03-15T02:51:00.000000Z    -0.04512418    -130.43657642     6.62413396
1989-03-15T02:52:00.000000Z    -0.04509275    -130.43735592     6.62409776
1989-03-15T02:53:00.000000Z    -0.04506046    -130.43813269     6.62406153
1989-03-15T02:54:00.000000Z    -0.04502730    -130.43890673     6.62402529
1989-03-15T02:55:00.000000Z    -0.04499328    -130.43967803     6.62398902
1989-03-15T02:56:00.000000Z    -0.04495841    -130.44044660     6.62395274
1989-03-15T02:57:00.000000Z    -0.04492267    -130.44121243     6.62391643
1989-03-15T02:58:00.000000Z    -0.04488607    -130.44197552     6.62388011
1989-03-15T02:59:00.000000Z    -0.04484861    -130.44273586     6.62384377
1989-03-15T03:00:00.000000Z    -0.04481030    -130.44349347     6.62380741
1989-03-15T03:01:00.000000Z    -0.04477112    -130.44424833     6.62377103
1989-03-15T03:02:00.000000Z    -0.04473109    -130.44500045     6.62373464
1989-03-15T03:03:00.000000Z    -0.04469020    -130.44574982     6.62369824
1989-03-15T03:04:00.000000Z    -0.04464846    -130.44649645     6.62366182
1989-03-15T03:05:00.000000Z    -0.04460586    -130.44724032     6.62362539
1989-03-15T03:06:00.000000Z    -0.04456241    -130.44798145     6.62358894
1989-03-15T03:07:00.000000Z    -0.04451810    -130.44871983     6.62355248
1989-03-15T03:08:00.000000Z    -0.04447295    -130.44945545     6.62351601
1989-03-15T03:09:00.000000Z    -0.04442694    -130.45018833     6.62347953
1989-03-15T03:10:00.000000Z    -0.04438007    -130.45091845     6.62344304
1989-03-15T03:11:00.000000Z    -0.04433236    -130.45164582     6.62340654
1989-03-15T03:12:00.000000Z    -0.04428380    -130.45237043     6.62337003
1989-03-15T03:13:00.000000Z    -0.04423439    -130.45309229     6.62333352
1989-03-15T03:14:00.000000Z    -0.04418413    -130.45381139     6.62329699
1989-03-15T03:15:00.000000Z    -0.04413303    -130.45452774     6.62326046
1989-03-15T03:16:00.000000Z    -0.04408108    -130.45524133     6.62322393
1989-03-15T03:17:00.000000Z    -0.04402828    -130.45595216     6.62318738
1989-03-15T03:18:00.000000Z    -0.04397465    -130.45666024     6.62315084
1989-03-15T03:19:00.000000Z    -0.04392016    -130.45736555     6.62311429
1989-03-15T03:20:00.000000Z    -0.04386484    -130.45806811     6.62307774
1989-03-15T03:21:00.000000Z    -0.04380868    -130.45876791     6.62304118
1989-03-15T03:22:00.000000Z    -0.04375167    -130.45946496     6.62300462
1989-03-15T03:23:00.000000Z    -0.04369383    -130.46015924     6.62296806
1989-03-15T03:24:00.000000Z    -0.04363515    -130.46085076     6.62293151
1989-03-15T03:25:00.000000Z    -0.04357563    -130.46153953     6.62289495
1989-03-15T03:26:00.000000Z    -0.04351528    -130.46222553     6.62285839
1989-03-15T03:27:00.000000Z    -0.04345409    -130.46290878     6.62282183
1989-03-15T03:28:00.000000Z    -0.04339207    -130.46358927     6.62278528
1989-03-15T03:29:00.000000Z    -0.04332921    -130.46426700     6.62274873
1989-03-15T03:30:00.000000Z    -0.04326553    -130.46494197     6.62271219
1989-03-15T03:31:00.000000Z    -0.04320101    -130.46561419     6.62267564
1989-03-15T03:32:00.000000Z    -0.04313567    -130.46628364     6.62263911
1989-03-15T03:33:00.000000Z    -0.04306950    -130.46695034     6.62260258
1989-03-15T03:34:00.000000Z    -0.04300250    -130.46761428     6.62256605
1989-03-15T03:35:00.000000Z    -0.04293468    -130.46827547     6.62252954
1989-03-15T03:36:00.000000Z    -0.04286603    -130.46893390     6.62249303
1989-03-15T03:37:00.000000Z    -0.04279656    -130.46958957     6.62245653
1989-03-15T03:38:00.000000Z    -0.04272627    -130.47024249     6.62242004
1989-03-15T03:39:00.000000Z    -0.04265516    -130.47089265     6.62238356
1989-03-15T03:40:00.000000Z    -0.04258323    -130.47154007     6.62234709
1989-03-15T03:41:00.000000Z    -0.04251048    -130.47218473     6.62231063
1989-03-15T03:42:00.000000Z    -0.04243692    -130.47282663     6.62227418
1989-03-15T03:43:00.000000Z    -0.04236254    -130.47346579     6.62223775
1989-03-15T03:44:00.000000Z    -0.04228735    -130.47410220     6.62220133
1989-03-15T03:45:00.000000Z    -0.04221134    -130.47473586     6.62216492
1989-03-15T03:46:00.000000Z    -0.04213453    -130.47536677     6.62212853
1989-03-15T03:47:00.000000Z    -0.04205690    -130.47599493     6.62209216
1989-03-15T03:48:00.000000Z    -0.04197847    -130.47662035     6.62205580
1989-03-15T03:49:00.000000Z    -0.04189923    -130.47724302     6.62201946
1989-03-15T03:50:00.000000Z    -0.04181919    -130.47786295     6.62198313
1989-03-15T03:51:00.000000Z    -0.04173834    -130.47848014     6.62194683
1989-03-15T03:52:00.000000Z    -0.04165670    -130.47909459     6.62191054
1989-03-15T03:53:00.000000Z    -0.04157425    -130.47970631     6.62187427
1989-03-15T03:54:00.000000Z    -0.04149100    -130.48031528     6.62183803
1989-03-15T03:55:00.000000Z    -0.04140695    -130.48092152     6.62180180
1989-03-15T03:56:00.000000Z    -0.04132211    -130.48152502     6.62176560
1989-03-15T03:57:00.000000Z    -0.04123648    -130.48212579     6.62172942
1989-03-15T03:58:00.000000Z    -0.04115005    -130.48272383     6.62169326
1989-03-15T03:59:00.000000Z    -0.04106283    -130.48331914     6.62165713
1989-03-15T04:00:00.000000Z    -0.04097482    -130.48391173     6.62162102
1989-03-15T04:01:00.000000Z    -0.04088603    -130.48450158     6.62158493
1989-03-15T04:02:00.000000Z    -0.04079644    -130.48508872     6.62154887
1989-03-15T04:03:00.000000Z    -0.04070608    -130.48567313     6.62151284
1989-03-15T04:04:00.000000Z    -0.04061493    -130.48625482     6.62147684
1989-03-15T04:05:00.000000Z    -0.04052300    -130.48683380     6.62144086
1989-03-15T04:06:00.000000Z    -0.04043029    -130.48741006     6.62140492
1989-03-15T04:07:00.000000Z    -0.04033680    -130.48798361     6.62136900
1989-03-15T04:08:00.000000Z    -0.04024254    -130.48855444     6.62133311
1989-03-15T04:09:00.000000Z    -0.04014750    -130.48912257     6.62129725
1989-03-15T04:10:00.000000Z    -0.04005169    -130.48968799     6.62126143
1989-03-15T04:11:00.000000Z    -0.03995511    -130.49025070     6.62122564
1989-03-15T04:12:00.000000Z    -0.03985776    -130.49081072     6.62118988
1989-03-15T04:13:00.000000Z    -0.03975964    -130.49136803     6.62115415
1989-03-15T04:14:00.000000Z    -0.03966076    -130.49192265     6.62111846
1989-03-15T04:15:00.000000Z    -0.03956111    -130.49247457     6.62108280
1989-03-15T04:16:00.000000Z    -0.03946071    -130.49302380     6.62104718
1989-03-15T04:17:00.000000Z    -0.03935954    -130.49357035     6.62101159
1989-03-15T04:18:00.000000Z    -0.03925762    -130.49411420     6.62097604
1989-03-15T04:19:00.000000Z    -0.03915494    -130.49465537     6.62094053
1989-03-15T04:20:00.000000Z    -0.03905150    -130.49519387     6.62090506
1989-03-15T04:21:00.000000Z    -0.03894732    -130.49572968     6.62086962
1989-03-15T04:22:00.000000Z    -0.03884238    -130.49626282     6.62083423
1989-03-15T04:23:00.000000Z    -0.03873670    -130.49679329     6.62079887
1989-03-15T04:24:00.000000Z    -0.03863027    -130.49732109     6.62076356
1989-03-15T04:25:00.000000Z    -0.03852309    -130.49784622     6.62072829
1989-03-15T04:26:00.000000Z    -0.03841518    -130.49836869     6.62069306
1989-03-15T04:27:00.000000Z    -0.03830652    -130.49888850     6.62065787
1989-03-15T04:28:00.000000Z    -0.03819713    -130.49940566     6.62062273
1989-03-15T04:29:00.000000Z    -0.03808700    -130.49992016     6.62058763
1989-03-15T04:30:00.000000Z    -0.03797613    -130.50043201     6.62055258
1989-03-15T04:31:00.000000Z    -0.03786454    -130.50094122     6.62051757
1989-03-15T04:32:00.000000Z    -0.03775221    -130.50144778     6.62048261
1989-03-15T04:33:00.000000Z    -0.03763916    -130.50195170     6.62044769
1989-03-15T04:34:00.000000Z    -0.03752538    -130.50245299     6.62041283
1989-03-15T04:35:00.000000Z    -0.03741087    -130.50295165     6.62037801
1989-03-15T04:36:00.000000Z    -0.03729565    -130.50344768     6.62034324
1989-03-15T04:37:00.000000Z    -0.03717971    -130.50394108     6.62030852
1989-03-15T04:38:00.000000Z    -0.03706305    -130.50443186     6.62027385
1989-03-15T04:39:00.000000Z    -0.03694567    -130.50492002     6.62023923
1989-03-15T04:40:00.000000Z    -0.03682758    -130.50540558     6.62020466
1989-03-15T04:41:00.000000Z    -0.03670879    -130.50588852     6.62017015
1989-03-15T04:42:00.000000Z    -0.03658928    -130.50636885     6.62013568
1989-03-15T04:43:00.000000Z    -0.03646907    -130.50684659     6.62010128
1989-03-15T04:44:00.000000Z    -0.03634815    -130.50732172     6.62006692
1989-03-15T04:45:00.000000Z    -0.03622654    -130.50779427     6.62003262
1989-03-15T04:46:00.000000Z    -0.03610422    -130.50826422     6.61999838
1989-03-15T04:47:00.000000Z    -0.03598121    -130.50873159     6.61996419
1989-03-15T04:48:00.000000Z    -0.03585750    -130.50919637     6.61993006
1989-03-15T04:49:00.000000Z    -0.03573310    -130.50965858     6.61989599
1989-03-15T04:50:00.000000Z    -0.03560801    -130.51011822     6.61986198
1989-03-15T04:51:00.000000Z    -0.03548224    -130.51057529     6.61982802
1989-03-15T04:52:00.000000Z    -0.03535578    -130.51102980     6.61979412
1989-03-15T04:53:00.000000Z    -0.03522863    -130.51148175     6.61976029
1989-03-15T04:54:00.000000Z    -0.03510081    -130.51193114     6.61972651
1989-03-15T04:55:00.000000Z    -0.03497230    -130.51237798     6.61969280
1989-03-15T04:56:00.000000Z    -0.03484313    -130.51282228     6.61965915
1989-03-15T04:57:00.000000Z    -0.03471328    -130.51326404     6.61962556
1989-03-15T04:58:00.000000Z    -0.03458275    -130.51370326     6.61959203
1989-03-15T04:59:00.000000Z    -0.03445156    -130.51413995     6.61955857
1989-03-15T05:00:00.000000Z    -0.03431971    -130.51457411     6.61952517
1989-03-15T05:01:00.000000Z    -0.03418719    -130.51500576     6.61949184
1989-03-15T05:02:00.000000Z    -0.03405401    -130.51543488     6.61945857
1989-03-15T05:03:00.000000Z    -0.03392017    -130.51586150     6.61942537
1989-03-15T05:04:00.000000Z    -0.03378568    -130.51628561     6.61939224
1989-03-15T05:05:00.000000Z    -0.03365054    -130.51670721     6.61935918
1989-03-15T05:06:00.000000Z    -0.03351474    -130.51712632     6.61932618
1989-03-15T05:07:00.000000Z    -0.03337829    -130.51754294     6.61929325
1989-03-15T05:08:00.000000Z    -0.03324120    -130.51795707     6.61926040
1989-03-15T05:09:00.000000Z    -0.03310347    -130.51836873     6.61922761
1989-03-15T05:10:00.000000Z    -0.03296510    -130.51877790     6.61919489
1989-03-15T05:11:00.000000Z    -0.03282609    -130.51918461     6.61916225
1989-03-15T05:12:00.000000Z    -0.03268644    -130.51958885     6.61912968
1989-03-15T05:13:00.000000Z    -0.03254616    -130.51999064     6.61909718
1989-03-15T05:14:00.000000Z    -0.03240525    -130.52038997     6.61906475
1989-03-15T05:15:00.000000Z    -0.03226372    -130.52078685     6.61903240
1989-03-15T05:16:00.000000Z    -0.03212156    -130.52118129     6.61900012
1989-03-15T05:17:00.000000Z    -0.03197878    -130.52157329     6.61896792
1989-03-15T05:18:00.000000Z    -0.03183538    -130.52196286     6.61893579
1989-03-15T05:19:00.000000Z    -0.03169136    -130.52235000     6.61890374
1989-03-15T05:20:00.000000Z    -0.03154673    -130.52273473     6.61887177
1989-03-15T05:21:00.000000Z    -0.03140149    -130.52311704     6.61883987
1989-03-15T05:22:00.000000Z    -0.03125564    -130.52349694     6.61880806
1989-03-15T05:23:00.000000Z    -0.03110919    -130.52387444     6.61877632
1989-03-15T05:24:00.000000Z    -0.03096213    -130.52424955     6.61874466
1989-03-15T05:25:00.000000Z    -0.03081447    -130.52462226     6.61871308
1989-03-15T05:26:00.000000Z    -0.03066622    -130.52499259     6.61868159
1989-03-15T05:27:00.000000Z    -0.03051737    -130.52536054     6.61865017
1989-03-15T05:28:00.000000Z    -0.03036793    -130.52572612     6.61861884
1989-03-15T05:29:00.000000Z    -0.03021791    -130.52608934     6.61858759
1989-03-15T05:30:00.000000Z    -0.03006729    -130.52645019     6.61855642
1989-03-15T05:31:00.000000Z    -0.02991610    -130.52680870     6.61852533
1989-03-15T05:32:00.000000Z    -0.02976432    -130.52716485     6.61849433
1989-03-15T05:33:00.000000Z    -0.02961197    -130.52751867     6.61846342
1989-03-15T05:34:00.000000Z    -0.02945904    -130.52787015     6.61843259
1989-03-15T05:35:00.000000Z    -0.02930554    -130.52821930     6.61840185
1989-03-15T05:36:00.000000Z    -0.02915147    -130.52856613     6.61837119
1989-03-15T05:37:00.000000Z    -0.02899684    -130.52891065     6.61834062
1989-03-15T05:38:00.000000Z    -0.02884164    -130.52925286     6.61831014
1989-03-15T05:39:00.000000Z    -0.02868589    -130.52959276     6.61827975
1989-03-15T05:40:00.000000Z    -0.02852958    -130.52993038     6.61824944
1989-03-15T05:41:00.000000Z    -0.02837271    -130.53026570     6.61821923
1989-03-15T05:42:00.000000Z    -0.02821530    -130.53059875     6.61818911
1989-03-15T05:43:00.000000Z    -0.02805733    -130.53092952     6.61815907
1989-03-15T05:44:00.000000Z    -0.02789882    -130.53125802     6.61812913
1989-03-15T05:45:00.000000Z    -0.02773977    -130.53158426     6.61809928
1989-03-15T05:46:00.000000Z    -0.02758018    -130.53190825     6.61806952
1989-03-15T05:47:00.000000Z    -0.02742006    -130.53222999     6.61803986
1989-03-15T05:48:00.000000Z    -0.02725940    -130.53254949     6.61801029
1989-03-15T05:49:00.000000Z    -0.02709822    -130.53286676     6.61798081
1989-03-15T05:50:00.000000Z    -0.02693650    -130.53318180     6.61795143
1989-03-15T05:51:00.000000Z    -0.02677426    -130.53349463     6.61792214
1989-03-15T05:52:00.000000Z    -0.02661151    -130.53380524     6.61789295
1989-03-15T05:53:00.000000Z    -0.02644823    -130.53411365     6.61786386
1989-03-15T05:54:00.000000Z    -0.02628444    -130.53441987     6.61783486
1989-03-15T05:55:00.000000Z    -0.02612014    -130.53472389     6.61780596
1989-03-15T05:56:00.000000Z    -0.02595534    -130.53502573     6.61777716
1989-03-15T05:57:00.000000Z    -0.02579002    -130.53532540     6.61774846
1989-03-15T05:58:00.000000Z    -0.02562421    -130.53562290     6.61771985
1989-03-15T05:59:00.000000Z    -0.02545790    -130.53591825     6.61769135
1989-03-15T06:00:00.000000Z    -0.02529109    -130.53621144     6.61766295
1989-03-15T06:01:00.000000Z    -0.02512379    -130.53650248     6.61763464
1989-03-15T06:02:00.000000Z    -0.02495600    -130.53679139     6.61760644
1989-03-15T06:03:00.000000Z    -0.02478772    -130.53707817     6.61757834
