# INFO: GOES 1 min ephemeris
# SAT: GOES6
# DATE: 19890314
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-14T01:24:00.000000Z    -0.54632290    -104.93348714     6.61170128
1989-03-14T01:25:00.000000Z    -0.53826457    -104.93367288     6.61169855
1989-03-14T01:26:00.000000Z    -0.53019596    -104.93385908     6.61169580
1989-03-14T01:27:00.000000Z    -0.52211720    -104.93404572     6.61169304
1989-03-14T01:28:00.000000Z    -0.51402846    -104.93423280     6.61169027
1989-03-14T01:29:00.000000Z    -0.50592988    -104.93442030     6.61168749
1989-03-14T01:30:00.000000Z    -0.49782163    -104.93460822     6.61168469
1989-03-14T01:31:00.000000Z    -0.48970385    -104.93479654     6.61168188
1989-03-14T01:32:00.000000Z    -0.48157670    -104.93498525     6.61167906
1989-03-14T01:33:00.000000Z    -0.47344034    -104.93517436     6.61167623
1989-03-14T01:34:00.000000Z    -0.46529492    -104.93536383     6.61167339
1989-03-14T01:35:00.000000Z    -0.45714060    -104.93555367     6.61167054
1989-03-14T01:36:00.000000Z    -0.44897752    -104.93574386     6.61166767
1989-03-14T01:37:00.000000Z    -0.44080586    -104.93593439     6.61166479
1989-03-14T01:38:00.000000Z    -0.43262577    -104.93612526     6.61166190
1989-03-14T01:39:00.000000Z    -0.42443740    -104.93631644     6.61165900
1989-03-14T01:40:00.000000Z    -0.41624091    -104.93650794     6.61165609
1989-03-14T01:41:00.000000Z    -0.40803645    -104.93669974     6.61165317
1989-03-14T01:42:00.000000Z    -0.39982419    -104.93689183     6.61165023
1989-03-14T01:43:00.000000Z    -0.39160427    -104.93708419     6.61164729
1989-03-14T01:44:00.000000Z    -0.38337686    -104.93727683     6.61164433
1989-03-14T01:45:00.000000Z    -0.37514211    -104.93746972     6.61164136
1989-03-14T01:46:00.000000Z    -0.36690018    -104.93766286     6.61163838
1989-03-14T01:47:00.000000Z    -0.35865122    -104.93785623     6.61163539
1989-03-14T01:48:00.000000Z    -0.35039541    -104.93804984     6.61163239
1989-03-14T01:49:00.000000Z    -0.34213288    -104.93824365     6.61162938
1989-03-14T01:50:00.000000Z    -0.33386381    -104.93843767     6.61162635
1989-03-14T01:51:00.000000Z    -0.32558835    -104.93863188     6.61162332
1989-03-14T01:52:00.000000Z    -0.31730665    -104.93882627     6.61162027
1989-03-14T01:53:00.000000Z    -0.30901888    -104.93902083     6.61161722
1989-03-14T01:54:00.000000Z    -0.30072519    -104.93921556     6.61161415
1989-03-14T01:55:00.000000Z    -0.29242574    -104.93941043     6.61161108
1989-03-14T01:56:00.000000Z    -0.28412069    -104.93960544     6.61160799
1989-03-14T01:57:00.000000Z    -0.27581021    -104.93980057     6.61160489
1989-03-14T01:58:00.000000Z    -0.26749444    -104.93999582     6.61160178
1989-03-14T01:59:00.000000Z    -0.25917354    -104.94019118     6.61159867
1989-03-14T02:00:00.000000Z    -0.25084768    -104.94038662     6.61159554
1989-03-14T02:01:00.000000Z    -0.24251702    -104.94058215     6.61159240
1989-03-14T02:02:00.000000Z    -0.23418171    -104.94077775     6.61158925
1989-03-14T02:03:00.000000Z    -0.22584191    -104.94097341     6.61158609
1989-03-14T02:04:00.000000Z    -0.21749779    -104.94116912     6.61158292
1989-03-14T02:05:00.000000Z    -0.20914950    -104.94136487     6.61157974
1989-03-14T02:06:00.000000Z    -0.20079719    -104.94156064     6.61157655
1989-03-14T02:07:00.000000Z    -0.19244104    -104.94175642     6.61157335
1989-03-14T02:08:00.000000Z    -0.18408121    -104.94195221     6.61157014
1989-03-14T02:09:00.000000Z    -0.17571784    -104.94214799     6.61156693
1989-03-14T02:10:00.000000Z    -0.16735109    -104.94234375     6.61156370
1989-03-14T02:11:00.000000Z    -0.15898114    -104.94253949     6.61156046
1989-03-14T02:12:00.000000Z    -0.15060814    -104.94273517     6.61155721
1989-03-14T02:13:00.000000Z    -0.14223225    -104.94293081     6.61155396
1989-03-14T02:14:00.000000Z    -0.13385363    -104.94312638     6.61155069
1989-03-14T02:15:00.000000Z    -0.12547244    -104.94332187     6.61154742
1989-03-14T02:16:00.000000Z    -0.11708884    -104.94351728     6.61154413
1989-03-14T02:17:00.000000Z    -0.10870299    -104.94371259     6.61154084
1989-03-14T02:18:00.000000Z    -0.10031505    -104.94390779     6.61153753
1989-03-14T02:19:00.000000Z    -0.09192518    -104.94410286     6.61153422
1989-03-14T02:20:00.000000Z    -0.08353354    -104.94429781     6.61153090
1989-03-14T02:21:00.000000Z    -0.07514028    -104.94449260     6.61152757
1989-03-14T02:22:00.000000Z    -0.06674559    -104.94468725     6.61152423
1989-03-14T02:23:00.000000Z    -0.05834960    -104.94488172     6.61152088
1989-03-14T02:24:00.000000Z    -0.04995249    -104.94507602     6.61151753
1989-03-14T02:25:00.000000Z    -0.04155441    -104.94527013     6.61151416
1989-03-14T02:26:00.000000Z    -0.03315552    -104.94546403     6.61151079
1989-03-14T02:27:00.000000Z    -0.02475599    -104.94565772     6.61150740
1989-03-14T02:28:00.000000Z    -0.01635597    -104.94585119     6.61150401
1989-03-14T02:29:00.000000Z    -0.00795563    -104.94604442     6.61150061
1989-03-14T02:30:00.000000Z     0.00044488    -104.94623741     6.61149720
1989-03-14T02:31:00.000000Z     0.00884540    -104.94643014     6.61149379
1989-03-14T02:32:00.000000Z     0.01724576    -104.94662259     6.61149036
1989-03-14T02:33:00.000000Z     0.02564580    -104.94681477     6.61148693
1989-03-14T02:34:00.000000Z     0.03404537    -104.94700665     6.61148349
1989-03-14T02:35:00.000000Z     0.04244429    -104.94719823     6.61148004
1989-03-14T02:36:00.000000Z     0.05084242    -104.94738949     6.61147658
1989-03-14T02:37:00.000000Z     0.05923959    -104.94758043     6.61147312
1989-03-14T02:38:00.000000Z     0.06763564    -104.94777103     6.61146964
1989-03-14T02:39:00.000000Z     0.07603041    -104.94796127     6.61146616
1989-03-14T02:40:00.000000Z     0.08442374    -104.94815116     6.61146267
1989-03-14T02:41:00.000000Z     0.09281548    -104.94834068     6.61145918
1989-03-14T02:42:00.000000Z     0.10120545    -104.94852981     6.61145567
1989-03-14T02:43:00.000000Z     0.10959350    -104.94871855     6.61145216
1989-03-14T02:44:00.000000Z     0.11797947    -104.94890688     6.61144864
1989-03-14T02:45:00.000000Z     0.12636320    -104.94909479     6.61144512
1989-03-14T02:46:00.000000Z     0.13474452    -104.94928228     6.61144158
1989-03-14T02:47:00.000000Z     0.14312329    -104.94946932     6.61143804
1989-03-14T02:48:00.000000Z     0.15149933    -104.94965592     6.61143450
1989-03-14T02:49:00.000000Z     0.15987249    -104.94984205     6.61143094
1989-03-14T02:50:00.000000Z     0.16824261    -104.95002771     6.61142738
1989-03-14T02:51:00.000000Z     0.17660953    -104.95021288     6.61142381
1989-03-14T02:52:00.000000Z     0.18497308    -104.95039756     6.61142023
1989-03-14T02:53:00.000000Z     0.19333311    -104.95058174     6.61141665
1989-03-14T02:54:00.000000Z     0.20168947    -104.95076539     6.61141306
1989-03-14T02:55:00.000000Z     0.21004198    -104.95094852     6.61140946
1989-03-14T02:56:00.000000Z     0.21839049    -104.95113110     6.61140586
1989-03-14T02:57:00.000000Z     0.22673484    -104.95131314     6.61140225
1989-03-14T02:58:00.000000Z     0.23507487    -104.95149461     6.61139863
1989-03-14T02:59:00.000000Z     0.24341042    -104.95167551     6.61139501
1989-03-14T03:00:00.000000Z     0.25174134    -104.95185583     6.61139138
1989-03-14T03:01:00.000000Z     0.26006745    -104.95203555     6.61138775
1989-03-14T03:02:00.000000Z     0.26838861    -104.95221467     6.61138411
1989-03-14T03:03:00.000000Z     0.27670465    -104.95239317     6.61138046
1989-03-14T03:04:00.000000Z     0.28501542    -104.95257104     6.61137680
1989-03-14T03:05:00.000000Z     0.29332075    -104.95274828     6.61137314
1989-03-14T03:06:00.000000Z     0.30162050    -104.95292486     6.61136948
1989-03-14T03:07:00.000000Z     0.30991449    -104.95310079     6.61136581
1989-03-14T03:08:00.000000Z     0.31820257    -104.95327605     6.61136213
1989-03-14T03:09:00.000000Z     0.32648459    -104.95345063     6.61135845
1989-03-14T03:10:00.000000Z     0.33476037    -104.95362451     6.61135476
1989-03-14T03:11:00.000000Z     0.34302978    -104.95379770     6.61135106
1989-03-14T03:12:00.000000Z     0.35129264    -104.95397017     6.61134736
1989-03-14T03:13:00.000000Z     0.35954880    -104.95414192     6.61134366
1989-03-14T03:14:00.000000Z     0.36779810    -104.95431293     6.61133995
1989-03-14T03:15:00.000000Z     0.37604039    -104.95448320     6.61133623
1989-03-14T03:16:00.000000Z     0.38427550    -104.95465272     6.61133251
1989-03-14T03:17:00.000000Z     0.39250329    -104.95482147     6.61132878
1989-03-14T03:18:00.000000Z     0.40072358    -104.95498945     6.61132505
1989-03-14T03:19:00.000000Z     0.40893623    -104.95515665     6.61132131
1989-03-14T03:20:00.000000Z     0.41714107    -104.95532305     6.61131757
1989-03-14T03:21:00.000000Z     0.42533796    -104.95548864     6.61131382
1989-03-14T03:22:00.000000Z     0.43352673    -104.95565342     6.61131007
1989-03-14T03:23:00.000000Z     0.44170723    -104.95581737     6.61130631
1989-03-14T03:24:00.000000Z     0.44987930    -104.95598049     6.61130255
1989-03-14T03:25:00.000000Z     0.45804279    -104.95614276     6.61129879
1989-03-14T03:26:00.000000Z     0.46619753    -104.95630418     6.61129502
1989-03-14T03:27:00.000000Z     0.47434338    -104.95646473     6.61129124
1989-03-14T03:28:00.000000Z     0.48248017    -104.95662441     6.61128746
1989-03-14T03:29:00.000000Z     0.49060776    -104.95678320     6.61128368
1989-03-14T03:30:00.000000Z     0.49872598    -104.95694109     6.61127989
1989-03-14T03:31:00.000000Z     0.50683468    -104.95709809     6.61127610
1989-03-14T03:32:00.000000Z     0.51493371    -104.95725417     6.61127231
1989-03-14T03:33:00.000000Z     0.52302291    -104.95740932     6.61126851
1989-03-14T03:34:00.000000Z     0.53110213    -104.95756355     6.61126470
1989-03-14T03:35:00.000000Z     0.53917121    -104.95771683     6.61126089
1989-03-14T03:36:00.000000Z     0.54722999    -104.95786916     6.61125708
1989-03-14T03:37:00.000000Z     0.55527833    -104.95802052     6.61125327
1989-03-14T03:38:00.000000Z     0.56331607    -104.95817092     6.61124945
1989-03-14T03:39:00.000000Z     0.57134305    -104.95832034     6.61124563
1989-03-14T03:40:00.000000Z     0.57935914    -104.95846877     6.61124180
1989-03-14T03:41:00.000000Z     0.58736415    -104.95861620     6.61123797
1989-03-14T03:42:00.000000Z     0.59535796    -104.95876263     6.61123414
1989-03-14T03:43:00.000000Z     0.60334039    -104.95890803     6.61123030
1989-03-14T03:44:00.000000Z     0.61131131    -104.95905242     6.61122646
1989-03-14T03:45:00.000000Z     0.61927055    -104.95919577     6.61122262
1989-03-14T03:46:00.000000Z     0.62721797    -104.95933808     6.61121877
1989-03-14T03:47:00.000000Z     0.63515341    -104.95947933     6.61121492
1989-03-14T03:48:00.000000Z     0.64307673    -104.95961953     6.61121107
1989-03-14T03:49:00.000000Z     0.65098776    -104.95975866     6.61120722
1989-03-14T03:50:00.000000Z     0.65888637    -104.95989671     6.61120336
1989-03-14T03:51:00.000000Z     0.66677240    -104.96003367     6.61119950
1989-03-14T03:52:00.000000Z     0.67464569    -104.96016955     6.61119564
1989-03-14T03:53:00.000000Z     0.68250609    -104.96030431     6.61119177
1989-03-14T03:54:00.000000Z     0.69035347    -104.96043797     6.61118791
1989-03-14T03:55:00.000000Z     0.69818765    -104.96057051     6.61118404
1989-03-14T03:56:00.000000Z     0.70600851    -104.96070192     6.61118016
1989-03-14T03:57:00.000000Z     0.71381588    -104.96083220     6.61117629
1989-03-14T03:58:00.000000Z     0.72160962    -104.96096134     6.61117241
1989-03-14T03:59:00.000000Z     0.72938958    -104.96108932     6.61116853
1989-03-14T04:00:00.000000Z     0.73715560    -104.96121614     6.61116465
1989-03-14T04:01:00.000000Z     0.74490755    -104.96134180     6.61116077
1989-03-14T04:02:00.000000Z     0.75264528    -104.96146629     6.61115688
1989-03-14T04:03:00.000000Z     0.76036862    -104.96158959     6.61115300
1989-03-14T04:04:00.000000Z     0.76807744    -104.96171170     6.61114911
1989-03-14T04:05:00.000000Z     0.77577159    -104.96183261     6.61114522
1989-03-14T04:06:00.000000Z     0.78345092    -104.96195232     6.61114133
1989-03-14T04:07:00.000000Z     0.79111529    -104.96207082     6.61113743
1989-03-14T04:08:00.000000Z     0.79876454    -104.96218810     6.61113354
1989-03-14T04:09:00.000000Z     0.80639854    -104.96230415     6.61112964
1989-03-14T04:10:00.000000Z     0.81401713    -104.96241897     6.61112574
1989-03-14T04:11:00.000000Z     0.82162017    -104.96253255     6.61112185
1989-03-14T04:12:00.000000Z     0.82920752    -104.96264488     6.61111795
1989-03-14T04:13:00.000000Z     0.83677903    -104.96275595     6.61111405
1989-03-14T04:14:00.000000Z     0.84433455    -104.96286577     6.61111014
1989-03-14T04:15:00.000000Z     0.85187394    -104.96297432     6.61110624
1989-03-14T04:16:00.000000Z     0.85939706    -104.96308159     6.61110234
1989-03-14T04:17:00.000000Z     0.86690375    -104.96318758     6.61109843
1989-03-14T04:18:00.000000Z     0.87439389    -104.96329228     6.61109453
1989-03-14T04:19:00.000000Z     0.88186732    -104.96339569     6.61109062
1989-03-14T04:20:00.000000Z     0.88932390    -104.96349780     6.61108672
1989-03-14T04:21:00.000000Z     0.89676349    -104.96359860     6.61108281
1989-03-14T04:22:00.000000Z     0.90418595    -104.96369809     6.61107890
1989-03-14T04:23:00.000000Z     0.91159113    -104.96379626     6.61107499
1989-03-14T04:24:00.000000Z     0.91897889    -104.96389310     6.61107109
1989-03-14T04:25:00.000000Z     0.92634910    -104.96398862     6.61106718
1989-03-14T04:26:00.000000Z     0.93370160    -104.96408279     6.61106327
1989-03-14T04:27:00.000000Z     0.94103627    -104.96417563     6.61105936
1989-03-14T04:28:00.000000Z     0.94835295    -104.96426712     6.61105546
1989-03-14T04:29:00.000000Z     0.95565151    -104.96435725     6.61105155
1989-03-14T04:30:00.000000Z     0.96293181    -104.96444602     6.61104764
1989-03-14T04:31:00.000000Z     0.97019371    -104.96453343     6.61104373
1989-03-14T04:32:00.000000Z     0.97743707    -104.96461947     6.61103983
1989-03-14T04:33:00.000000Z     0.98466175    -104.96470413     6.61103592
1989-03-14T04:34:00.000000Z     0.99186761    -104.96478742     6.61103201
1989-03-14T04:35:00.000000Z     0.99905452    -104.96486932     6.61102811
1989-03-14T04:36:00.000000Z     1.00622235    -104.96494982     6.61102420
1989-03-14T04:37:00.000000Z     1.01337094    -104.96502894     6.61102030
1989-03-14T04:38:00.000000Z     1.02050016    -104.96510665     6.61101639
1989-03-14T04:39:00.000000Z     1.02760988    -104.96518296     6.61101249
1989-03-14T04:40:00.000000Z     1.03469996    -104.96525786     6.61100859
1989-03-14T04:41:00.000000Z     1.04177026    -104.96533134     6.61100469
1989-03-14T04:42:00.000000Z     1.04882066    -104.96540341     6.61100079
1989-03-14T04:43:00.000000Z     1.05585101    -104.96547406     6.61099689
1989-03-14T04:44:00.000000Z     1.06286118    -104.96554327     6.61099299
1989-03-14T04:45:00.000000Z     1.06985104    -104.96561106     6.61098910
1989-03-14T04:46:00.000000Z     1.07682045    -104.96567741     6.61098520
1989-03-14T04:47:00.000000Z     1.08376928    -104.96574233     6.61098131
1989-03-14T04:48:00.000000Z     1.09069740    -104.96580580     6.61097742
1989-03-14T04:49:00.000000Z     1.09760466    -104.96586782     6.61097353
1989-03-14T04:50:00.000000Z     1.10449095    -104.96592840     6.61096964
1989-03-14T04:51:00.000000Z     1.11135612    -104.96598752     6.61096576
1989-03-14T04:52:00.000000Z     1.11820005    -104.96604518     6.61096187
1989-03-14T04:53:00.000000Z     1.12502261    -104.96610138     6.61095799
1989-03-14T04:54:00.000000Z     1.13182367    -104.96615612     6.61095411
1989-03-14T04:55:00.000000Z     1.13860308    -104.96620940     6.61095023
1989-03-14T04:56:00.000000Z     1.14536074    -104.96626120     6.61094635
1989-03-14T04:57:00.000000Z     1.15209649    -104.96631153     6.61094248
1989-03-14T04:58:00.000000Z     1.15881023    -104.96636038     6.61093861
1989-03-14T04:59:00.000000Z     1.16550182    -104.96640775     6.61093474
1989-03-14T05:00:00.000000Z     1.17217112    -104.96645364     6.61093087
1989-03-14T05:01:00.000000Z     1.17881801    -104.96649805     6.61092701
1989-03-14T05:02:00.000000Z     1.18544237    -104.96654097     6.61092314
1989-03-14T05:03:00.000000Z     1.19204407    -104.96658240     6.61091928
1989-03-14T05:04:00.000000Z     1.19862297    -104.96662234     6.61091543
1989-03-14T05:05:00.000000Z     1.20517897    -104.96666079     6.61091157
1989-03-14T05:06:00.000000Z     1.21171192    -104.96669773     6.61090772
1989-03-14T05:07:00.000000Z     1.21822170    -104.96673319     6.61090388
1989-03-14T05:08:00.000000Z     1.22470820    -104.96676714     6.61090003
1989-03-14T05:09:00.000000Z     1.23117128    -104.96679959     6.61089619
1989-03-14T05:10:00.000000Z     1.23761082    -104.96683053     6.61089235
1989-03-14T05:11:00.000000Z     1.24402670    -104.96685997     6.61088851
1989-03-14T05:12:00.000000Z     1.25041879    -104.96688791     6.61088468
1989-03-14T05:13:00.000000Z     1.25678698    -104.96691433     6.61088085
1989-03-14T05:14:00.000000Z     1.26313113    -104.96693925     6.61087703
1989-03-14T05:15:00.000000Z     1.26945113    -104.96696265     6.61087321
1989-03-14T05:16:00.000000Z     1.27574687    -104.96698455     6.61086939
1989-03-14T05:17:00.000000Z     1.28201820    -104.96700493     6.61086557
1989-03-14T05:18:00.000000Z     1.28826503    -104.96702379     6.61086176
1989-03-14T05:19:00.000000Z     1.29448722    -104.96704114     6.61085796
1989-03-14T05:20:00.000000Z     1.30068466    -104.96705698     6.61085415
1989-03-14T05:21:00.000000Z     1.30685723    -104.96707130     6.61085035
1989-03-14T05:22:00.000000Z     1.31300480    -104.96708410     6.61084656
1989-03-14T05:23:00.000000Z     1.31912727    -104.96709538     6.61084277
1989-03-14T05:24:00.000000Z     1.32522452    -104.96710515     6.61083898
1989-03-14T05:25:00.000000Z     1.33129642    -104.96711340     6.61083520
1989-03-14T05:26:00.000000Z     1.33734286    -104.96712013     6.61083142
1989-03-14T05:27:00.000000Z     1.34336373    -104.96712534     6.61082765
1989-03-14T05:28:00.000000Z     1.34935891    -104.96712904     6.61082388
1989-03-14T05:29:00.000000Z     1.35532828    -104.96713121     6.61082011
1989-03-14T05:30:00.000000Z     1.36127174    -104.96713187     6.61081635
1989-03-14T05:31:00.000000Z     1.36718916    -104.96713101     6.61081260
1989-03-14T05:32:00.000000Z     1.37308044    -104.96712864     6.61080885
1989-03-14T05:33:00.000000Z     1.37894545    -104.96712474     6.61080510
1989-03-14T05:34:00.000000Z     1.38478409    -104.96711933     6.61080136
1989-03-14T05:35:00.000000Z     1.39059625    -104.96711241     6.61079763
1989-03-14T05:36:00.000000Z     1.39638182    -104.96710397     6.61079390
1989-03-14T05:37:00.000000Z     1.40214067    -104.96709402     6.61079017
1989-03-14T05:38:00.000000Z     1.40787271    -104.96708256     6.61078645
1989-03-14T05:39:00.000000Z     1.41357782    -104.96706958     6.61078273
1989-03-14T05:40:00.000000Z     1.41925590    -104.96705510     6.61077902
1989-03-14T05:41:00.000000Z     1.42490682    -104.96703910     6.61077532
1989-03-14T05:42:00.000000Z     1.43053050    -104.96702160     6.61077162
1989-03-14T05:43:00.000000Z     1.43612681    -104.96700259     6.61076793
1989-03-14T05:44:00.000000Z     1.44169566    -104.96698208     6.61076424
1989-03-14T05:45:00.000000Z     1.44723693    -104.96696007     6.61076056
1989-03-14T05:46:00.000000Z     1.45275052    -104.96693656     6.61075688
1989-03-14T05:47:00.000000Z     1.45823631    -104.96691154     6.61075321
1989-03-14T05:48:00.000000Z     1.46369422    -104.96688504     6.61074955
1989-03-14T05:49:00.000000Z     1.46912412    -104.96685703     6.61074589
1989-03-14T05:50:00.000000Z     1.47452593    -104.96682754     6.61074224
1989-03-14T05:51:00.000000Z     1.47989952    -104.96679655     6.61073859
1989-03-14T05:52:00.000000Z     1.48524481    -104.96676408     6.61073495
1989-03-14T05:53:00.000000Z     1.49056169    -104.96673012     6.61073132
1989-03-14T05:54:00.000000Z     1.49585005    -104.96669468     6.61072769
1989-03-14T05:55:00.000000Z     1.50110980    -104.96665776     6.61072407
1989-03-14T05:56:00.000000Z     1.50634083    -104.96661937     6.61072045
1989-03-14T05:57:00.000000Z     1.51154305    -104.96657950     6.61071684
1989-03-14T05:58:00.000000Z     1.51671635    -104.96653816     6.61071324
1989-03-14T05:59:00.000000Z     1.52186063    -104.96649535     6.61070965
1989-03-14T06:00:00.000000Z     1.52697580    -104.96645107     6.61070606
1989-03-14T06:01:00.000000Z     1.53206175    -104.96640534     6.61070248
1989-03-14T06:02:00.000000Z     1.53711840    -104.96635815     6.61069890
1989-03-14T06:03:00.000000Z     1.54214563    -104.96630950     6.61069534
1989-03-14T06:04:00.000000Z     1.54714337    -104.96625940     6.61069178
1989-03-14T06:05:00.000000Z     1.55211150    -104.96620786     6.61068822
1989-03-14T06:06:00.000000Z     1.55704994    -104.96615487     6.61068468
1989-03-14T06:07:00.000000Z     1.56195859    -104.96610044     6.61068114
1989-03-14T06:08:00.000000Z     1.56683735    -104.96604458     6.61067761
1989-03-14T06:09:00.000000Z     1.57168614    -104.96598728     6.61067408
