
#COOR
GEO

#START
1989 03 12 00 00 00 000 -4.0148479E+00 -5.2755144E+00 -4.3890433E-03
1989 03 12 00 01 00 000 -4.0149427E+00 -5.2754130E+00 -4.4026709E-03
1989 03 12 00 02 00 000 -4.0150373E+00 -5.2753117E+00 -4.4162126E-03
1989 03 12 00 03 00 000 -4.0151316E+00 -5.2752104E+00 -4.4296708E-03
1989 03 12 00 04 00 000 -4.0152257E+00 -5.2751092E+00 -4.4430444E-03
1989 03 12 00 05 00 000 -4.0153196E+00 -5.2750079E+00 -4.4563334E-03
1989 03 12 00 06 00 000 -4.0154132E+00 -5.2749067E+00 -4.4695365E-03
1989 03 12 00 07 00 000 -4.0155065E+00 -5.2748055E+00 -4.4826539E-03
1989 03 12 00 08 00 000 -4.0155997E+00 -5.2747044E+00 -4.4956866E-03
1989 03 12 00 09 00 000 -4.0156926E+00 -5.2746032E+00 -4.5086335E-03
1989 03 12 00 10 00 000 -4.0157852E+00 -5.2745022E+00 -4.5214935E-03
1989 03 12 00 11 00 000 -4.0158776E+00 -5.2744011E+00 -4.5342676E-03
1989 03 12 00 12 00 000 -4.0159698E+00 -5.2743001E+00 -4.5469549E-03
1989 03 12 00 13 00 000 -4.0160617E+00 -5.2741991E+00 -4.5595551E-03
1989 03 12 00 14 00 000 -4.0161534E+00 -5.2740981E+00 -4.5720684E-03
1989 03 12 00 15 00 000 -4.0162448E+00 -5.2739972E+00 -4.5844948E-03
1989 03 12 00 16 00 000 -4.0163360E+00 -5.2738963E+00 -4.5968331E-03
1989 03 12 00 17 00 000 -4.0164269E+00 -5.2737955E+00 -4.6090844E-03
1989 03 12 00 18 00 000 -4.0165176E+00 -5.2736947E+00 -4.6212465E-03
1989 03 12 00 19 00 000 -4.0166081E+00 -5.2735939E+00 -4.6333216E-03
1989 03 12 00 20 00 000 -4.0166983E+00 -5.2734932E+00 -4.6453074E-03
1989 03 12 00 21 00 000 -4.0167882E+00 -5.2733925E+00 -4.6572040E-03
1989 03 12 00 22 00 000 -4.0168779E+00 -5.2732919E+00 -4.6690125E-03
1989 03 12 00 23 00 000 -4.0169673E+00 -5.2731913E+00 -4.6807317E-03
1989 03 12 00 24 00 000 -4.0170565E+00 -5.2730907E+00 -4.6923617E-03
1989 03 12 00 25 00 000 -4.0171455E+00 -5.2729902E+00 -4.7039024E-03
1989 03 12 00 26 00 000 -4.0172342E+00 -5.2728898E+00 -4.7153527E-03
1989 03 12 00 27 00 000 -4.0173226E+00 -5.2727894E+00 -4.7267137E-03
1989 03 12 00 28 00 000 -4.0174108E+00 -5.2726890E+00 -4.7379832E-03
1989 03 12 00 29 00 000 -4.0174988E+00 -5.2725887E+00 -4.7491635E-03
1989 03 12 00 30 00 000 -4.0175864E+00 -5.2724885E+00 -4.7602533E-03
1989 03 12 00 31 00 000 -4.0176739E+00 -5.2723883E+00 -4.7712515E-03
1989 03 12 00 32 00 000 -4.0177611E+00 -5.2722881E+00 -4.7821582E-03
1989 03 12 00 33 00 000 -4.0178480E+00 -5.2721880E+00 -4.7929745E-03
1989 03 12 00 34 00 000 -4.0179347E+00 -5.2720880E+00 -4.8036992E-03
1989 03 12 00 35 00 000 -4.0180211E+00 -5.2719880E+00 -4.8143324E-03
1989 03 12 00 36 00 000 -4.0181072E+00 -5.2718881E+00 -4.8248728E-03
1989 03 12 00 37 00 000 -4.0181931E+00 -5.2717883E+00 -4.8353217E-03
1989 03 12 00 38 00 000 -4.0182788E+00 -5.2716884E+00 -4.8456790E-03
1989 03 12 00 39 00 000 -4.0183642E+00 -5.2715887E+00 -4.8559436E-03
1989 03 12 00 40 00 000 -4.0184493E+00 -5.2714890E+00 -4.8661144E-03
1989 03 12 00 41 00 000 -4.0185342E+00 -5.2713894E+00 -4.8761936E-03
1989 03 12 00 42 00 000 -4.0186188E+00 -5.2712899E+00 -4.8861801E-03
1989 03 12 00 43 00 000 -4.0187032E+00 -5.2711904E+00 -4.8960727E-03
1989 03 12 00 44 00 000 -4.0187873E+00 -5.2710909E+00 -4.9058714E-03
1989 03 12 00 45 00 000 -4.0188711E+00 -5.2709916E+00 -4.9155774E-03
1989 03 12 00 46 00 000 -4.0189547E+00 -5.2708923E+00 -4.9251885E-03
1989 03 12 00 47 00 000 -4.0190380E+00 -5.2707931E+00 -4.9347068E-03
1989 03 12 00 48 00 000 -4.0191211E+00 -5.2706939E+00 -4.9441301E-03
1989 03 12 00 49 00 000 -4.0192039E+00 -5.2705948E+00 -4.9534607E-03
1989 03 12 00 50 00 000 -4.0192865E+00 -5.2704958E+00 -4.9626951E-03
1989 03 12 00 51 00 000 -4.0193687E+00 -5.2703969E+00 -4.9718356E-03
1989 03 12 00 52 00 000 -4.0194508E+00 -5.2702980E+00 -4.9808812E-03
1989 03 12 00 53 00 000 -4.0195325E+00 -5.2701992E+00 -4.9898317E-03
1989 03 12 00 54 00 000 -4.0196140E+00 -5.2701005E+00 -4.9986872E-03
1989 03 12 00 55 00 000 -4.0196953E+00 -5.2700019E+00 -5.0074478E-03
1989 03 12 00 56 00 000 -4.0197762E+00 -5.2699033E+00 -5.0161121E-03
1989 03 12 00 57 00 000 -4.0198569E+00 -5.2698048E+00 -5.0246814E-03
1989 03 12 00 58 00 000 -4.0199374E+00 -5.2697064E+00 -5.0331546E-03
1989 03 12 00 59 00 000 -4.0200176E+00 -5.2696081E+00 -5.0415317E-03
1989 03 12 01 00 00 000 -4.0200975E+00 -5.2695098E+00 -5.0498125E-03
1989 03 12 01 01 00 000 -4.0201771E+00 -5.2694116E+00 -5.0579972E-03
1989 03 12 01 02 00 000 -4.0202565E+00 -5.2693136E+00 -5.0660858E-03
1989 03 12 01 03 00 000 -4.0203357E+00 -5.2692156E+00 -5.0740782E-03
1989 03 12 01 04 00 000 -4.0204145E+00 -5.2691177E+00 -5.0819732E-03
