File created on 2020-10-02T14:27:53.868078
#COOR
GSM


#START
2006 12 14 06 34 42 000        1.80      -3.27      -1.73    -601.15     -20.80      -4.77       1.91  115684.86
2006 12 14 06 39 42 000        2.60      -3.03      -0.76    -605.57     -17.49       2.30       1.58  135457.48
2006 12 14 06 44 42 000        3.77      -2.26      -0.20    -586.59      -6.48       8.05       1.72  121021.16
2006 12 14 06 49 42 000        3.49      -2.74      -0.29    -579.62      -5.68       8.13       1.75  130411.99
2006 12 14 06 54 42 000        3.02      -2.81      -0.38    -586.04      -9.12       6.41       1.58  120001.52
2006 12 14 06 59 42 000        2.80      -2.73      -0.69    -584.33     -11.35       1.38       1.56  137727.54
2006 12 14 07 04 42 000        2.54      -2.88      -0.89    -587.64     -14.44       0.51       1.57  153543.39
2006 12 14 07 09 42 000        2.91      -2.75      -0.77    -588.23     -17.15      -2.85       1.54  115200.65
2006 12 14 07 14 42 000        2.69      -2.44      -1.30    -586.11     -15.52      -5.35       1.65  142430.91
2006 12 14 07 19 42 000        1.62      -2.42      -2.74    -598.49     -16.72     -16.83       1.78  145767.43
2006 12 14 07 24 42 000        0.91      -3.24      -1.82    -605.91     -18.44      -9.84       1.80  104981.22
2006 12 14 07 29 42 000        1.36      -3.07       0.17    -604.56     -10.31      20.20       1.59  141607.57
2006 12 14 07 34 42 000        2.58      -2.91      -0.86    -590.82     -12.21       6.93       1.46  130620.10
2006 12 14 07 39 42 000        2.75      -2.01      -1.30    -580.64      -7.07      -6.92       1.62   79834.10
2006 12 14 07 44 42 000        3.11      -0.71      -1.16    -582.22       5.72      -6.41       1.75  118224.79
2006 12 14 07 49 42 000        3.54      -0.79      -1.96    -576.57       5.55     -17.37       1.83  133213.40
2006 12 14 07 54 42 000        2.80      -0.03      -2.17    -580.51       5.11     -18.28       1.77   91020.12
2006 12 14 07 59 42 000        3.15      -0.79      -1.92    -580.90      -3.77     -15.97       1.54   86075.07
2006 12 14 08 04 42 000        3.87      -1.44      -1.43    -570.23      -3.02      -7.84       1.43  108721.90
2006 12 14 08 09 42 000        3.84      -1.14      -1.25    -569.47      -0.84      -1.96       1.50  100838.19
2006 12 14 08 14 42 000        4.02      -1.66      -0.63    -569.76      -3.17       6.17       1.52   91927.68
2006 12 14 08 19 42 000        4.19      -1.05      -0.95    -566.50       3.06       8.15       1.48   99261.30
2006 12 14 08 24 42 000        4.04      -1.06      -1.69    -570.01      -0.48      -7.96       1.55   91830.97
2006 12 14 08 29 42 000        3.82      -1.59       0.08    -575.17       0.48       5.29       1.44  102405.70
2006 12 14 08 34 42 000        3.87      -1.56       0.66    -570.17       2.00      22.06       1.26  108936.65
2006 12 14 08 39 42 000        3.94      -1.39      -0.10    -568.98       0.67      14.42       1.38  113623.55
2006 12 14 08 44 42 000        4.13      -0.70       0.23    -569.46       8.87      13.13       1.50  119498.72
2006 12 14 08 49 42 000        4.45      -0.40       0.07    -564.58      11.79      12.14       1.57  102395.12
2006 12 14 08 54 42 000        4.40       0.17      -0.22    -566.29      17.45       6.88       1.66  119958.49
2006 12 14 08 59 42 000        4.41       0.36      -0.51    -563.96      18.98       1.81       1.54  131643.05
2006 12 14 09 04 42 000        4.26       0.11      -0.80    -561.71      16.41      -0.75       1.45   93211.85
2006 12 14 09 09 42 000        4.00       1.19      -0.31    -563.73      32.91       3.73       1.49   93098.86
2006 12 14 09 14 42 000        3.95       0.72      -0.65    -565.47      29.11       4.04       1.51   96527.15
2006 12 14 09 19 42 000        3.89       0.11      -1.48    -570.86      11.51      -6.40       1.62   81812.60
2006 12 14 09 24 42 000        4.02       0.55      -1.40    -568.38      14.14      -7.77       1.63   89495.00
2006 12 14 09 29 42 000        4.05      -0.57      -1.40    -565.28       7.67      -2.88       1.63   89974.67
2006 12 14 09 34 42 000        4.15      -0.42      -1.65    -567.84       6.37      -9.97       1.67  154965.48
2006 12 14 09 39 42 000        3.94      -0.46      -2.12    -568.31       9.57     -17.11       1.65  162871.99
2006 12 14 09 44 42 000        3.67      -0.71      -1.84    -571.42      11.82     -13.33       1.64   77826.38
2006 12 14 09 49 42 000        4.18       0.77      -0.50    -568.79      25.93      -6.46       1.58  106043.77
2006 12 14 09 54 42 000        4.29       0.46      -0.12    -562.74      24.63       2.82       1.53  116711.08
2006 12 14 09 59 42 000        4.22       0.16      -0.43    -562.09      23.33       1.68       1.55   87125.97
2006 12 14 10 04 42 000        4.70       0.13      -0.07    -558.94      21.95      -0.93       1.51   79996.95
2006 12 14 10 09 42 000        4.49      -0.85       0.15    -561.06      10.48      10.66       1.48   67505.64
2006 12 14 10 14 42 000        4.29      -1.11      -0.17    -563.02       5.68       7.76       1.58   95564.17
2006 12 14 10 19 42 000        4.47      -1.52       0.82    -564.25       4.41      19.97       1.55  105692.84
2006 12 14 10 24 42 000        4.16      -0.92       1.41    -564.56      15.84      31.21       1.37  145590.56
2006 12 14 10 29 42 000        4.15      -0.63       1.02    -557.02      19.60      18.14       1.34  115317.74
2006 12 14 10 34 42 000        3.40      -0.91       2.33    -568.47      18.14      36.84       1.37   90115.12
2006 12 14 10 39 42 000        2.16      -0.50       2.81    -579.60      15.58      41.01       1.38  132744.85
2006 12 14 10 44 42 000        1.98      -1.29       1.89    -580.24       2.73      30.39       1.41   90330.49
2006 12 14 10 49 42 000        2.93      -1.30       2.03    -575.16      12.66      38.45       1.30  149987.54
2006 12 14 10 54 42 000        2.76      -1.03       2.86    -571.94      16.98      42.72       1.32  104145.72
2006 12 14 10 59 42 000        0.21       0.08       3.52    -596.51      27.12      49.99       1.50  141054.28
2006 12 14 11 04 42 000        1.11       1.62       2.71    -589.80      48.61      38.26       1.50  305390.54
2006 12 14 11 09 42 000        2.80      -0.29       0.86    -579.93      30.01      27.67       1.51  145186.78
2006 12 14 11 14 42 000        2.04      -1.96      -0.47    -586.13       4.35      22.77       1.38  102607.34
2006 12 14 11 19 42 000        2.54      -2.63      -1.23    -571.43     -13.19       4.74       1.34  146236.21
2006 12 14 11 24 42 000        2.04      -3.41      -1.75    -581.13     -24.57      -2.75       1.66  112316.62
2006 12 14 11 29 42 000        2.05      -2.80      -1.92    -578.34     -19.29      -3.37       1.63  131776.41
2006 12 14 11 34 42 000        1.60      -2.44      -2.81    -582.99     -20.64     -11.86       1.69  123028.11
2006 12 14 11 39 42 000        0.90      -2.09      -2.93    -602.37     -10.59     -23.01       1.98  128405.76
2006 12 14 11 44 42 000        2.18      -2.06      -2.27    -587.01      -0.79     -20.10       1.72  111234.59
2006 12 14 11 49 42 000        1.79      -2.22      -2.47    -580.55     -10.10      -5.51       1.54  115939.62
2006 12 14 11 54 42 000        2.01      -1.94      -2.59    -575.94      -9.41      -4.61       1.70  114949.28
2006 12 14 11 59 42 000        2.46      -2.87      -1.86    -571.54     -14.42      -4.24       1.71  112587.10
2006 12 14 12 04 42 000        2.69      -1.48       1.50    -569.88       9.66      34.62       1.69  131851.03
2006 12 14 12 09 42 000        2.84      -0.47       2.89    -569.31      31.41      54.72       1.73  113338.09
2006 12 14 12 14 42 000        2.45      -2.33       2.64    -573.84       8.86      56.15       1.70  118124.89
2006 12 14 12 19 42 000        3.09      -1.53       2.30    -570.24      10.48      58.31       1.79  115832.64
2006 12 14 12 24 42 000        2.40      -1.63      -1.13    -575.79       6.68       8.54       1.79  133009.78
2006 12 14 12 29 42 000        2.82      -1.78      -1.87    -568.89      -2.04     -10.92       1.66  121102.63
